filename ,subjectNo ,verification ,age,Gender,Ethnicity,device,experimentDuration ,videoOrder,treatmentLabel ,videoLabel ,targetLabel ,face0 ,face1 ,face2 ,face3 ,face4 ,face5 ,videoCheck ,PreIDconfidence ,faceSelected ,confidence ,attentionCheckSelected ,correct,SaidAbsentOrPresent,videoCheck,attentionCheck,completedTwice,include
ucsd_1,79,coo5b6lwpcvdkj4i,20,Female,selectone,Laptop/Computer,848700,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,50,yes,60,two,0,Present,, ,,yes
ucsd_1,79,coo5b6lwpcvdkj4i,20,Female,selectone,Laptop/Computer,848700,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,50,yes,50,one,1,Present,, ,,yes
ucsd_1,84,bv2fbjyy4wo,21,Female,Asian,Laptop/Computer,738875,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,no,50,yes,100,one,1,Present,, ,,yes
ucsd_1,84,bv2fbjyy4wo,21,Female,Asian,Laptop/Computer,738875,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,no,70,yes,100,two,0,Present,, ,,yes
ucsd_1,85,zcxcb2hhvmb73nmi,23,Female,Caucasian,Laptop/Computer,895319,1,showup,mugging,present,mugging_showup_perpetrator,,,,,, I did not encounter any technical issues. ,80,yes,80,two,1,Present,, ,,yes
ucsd_1,85,zcxcb2hhvmb73nmi,23,Female,Caucasian,Laptop/Computer,895319,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,There were no technical issues. ,80,no,50,one,1,Absent,, ,,yes
ucsd_1,86,x18z7uslyvxnu3di,28,Female,Asian,Laptop/Computer,1077999,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,No,80,yes,100,one,0,Present,, ,,yes
ucsd_1,86,x18z7uslyvxnu3di,28,Female,Asian,Laptop/Computer,1077999,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,No,100,yes,90,two,1,Present,, ,,yes
ucsd_1,87,axltxmfn4k,21,Male,Asian,Laptop/Computer,717321,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,70,yes,70,two,0,Present,, ,,yes
ucsd_1,87,axltxmfn4k,21,Male,Asian,Laptop/Computer,717321,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,80,yes,90,one,1,Present,, ,,yes
ucsd_1,92,b3a5oqcqjzvt2o6r,19,Female,Filipino,Laptop/Computer,809531,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,No I did not,70,yes,70,one,1,Present,, ,,yes
ucsd_1,92,b3a5oqcqjzvt2o6r,19,Female,Filipino,Laptop/Computer,809531,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,No i did not,60,yes,40,two,0,Present,, ,,yes
ucsd_1,93,dv2vz2cmbahe61or,21,Male,Asian,Laptop/Computer,788931,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,,70,yes,80,two,1,Present,, ,,yes
ucsd_1,93,dv2vz2cmbahe61or,21,Male,Asian,Laptop/Computer,788931,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,100,no,100,one,1,Absent,, ,,yes
ucsd_1,94,a907xtjrmjejnhfr,19,Male,Caucasian,Laptop/Computer,830117,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,80,no,80,one,1,Absent,, ,,yes
ucsd_1,94,a907xtjrmjejnhfr,19,Male,Caucasian,Laptop/Computer,830117,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,,60,yes,50,two,1,Present,, ,,yes
ucsd_1,95,dovxme7ski46xbt9,18,Female,Caucasian,Laptop/Computer,717530,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,90,no,40,two,1,Absent,, ,,yes
ucsd_1,95,dovxme7ski46xbt9,18,Female,Caucasian,Laptop/Computer,717530,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,80,yes,80,one,1,Present,, ,,yes
ucsd_1,100,bm4ch3ntbvl07ldi,21,Female,Asian,Laptop/Computer,673615,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,no,40,yes,50,one,1,Present,, ,,yes
ucsd_1,100,bm4ch3ntbvl07ldi,21,Female,Asian,Laptop/Computer,673615,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,no,60,no,90,two,1,Absent,, ,,yes
ucsd_1,101,jqb4b2gt7ziy,18,Female,Mexican-American,Laptop/Computer,787816,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,,70,no,60,two,0,Absent,,1,,no
ucsd_1,101,jqb4b2gt7ziy,18,Female,Mexican-American,Laptop/Computer,787816,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,no,80,no,80,two,1,Absent,,1,,no
ucsd_1,102,x64xnl7aeirg4x6r,19,Male,Asian,Laptop/Computer,846950,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,There was no technical issue,80,yes,70,one,0,Present,, ,,yes
ucsd_1,102,x64xnl7aeirg4x6r,19,Male,Asian,Laptop/Computer,846950,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,There was no technical issue.,100,yes,100,two,1,Present,, ,,yes
ucsd_1,103,ad3ekd3nhtt65hfr,21,Female,Asian,Laptop/Computer,757004,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,No problems.,50,yes,50,two,0,Present,, ,,yes
ucsd_1,103,ad3ekd3nhtt65hfr,21,Female,Asian,Laptop/Computer,757004,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,No problems,80,yes,80,one,1,Present,, ,,yes
ucsd_1,108,7ikapnbsf9,22,Female,Caucasian,Laptop/Computer,841117,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,30,no,10,one,0,Absent,, ,,yes
ucsd_1,108,7ikapnbsf9,22,Female,Caucasian,Laptop/Computer,841117,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,60,no,30,two,1,Absent,, ,,yes
ucsd_1,109,msl0ep6403,20,Female,Caucasian,Laptop/Computer,729435,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,,80,yes,80,two,1,Present,, ,,yes
ucsd_1,109,msl0ep6403,20,Female,Caucasian,Laptop/Computer,729435,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,80,no,90,one,1,Absent,, ,,yes
ucsd_1,110,wnp8yyt9jj,20,Female,Other,Tablet,902862,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,The guy froze when the video was stuck  it was around 25 seconds,60,yes,50,one,0,Present,, ,,yes
ucsd_1,110,wnp8yyt9jj,20,Female,Other,Tablet,902862,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,there is no technical problem,30,no,30,two,0,Absent,, ,,yes
ucsd_1,111,yl4c05nsoan,21,Female,Asian,Laptop/Computer,727880,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,none,70,yes,70,two,0,Present,, ,,yes
ucsd_1,111,yl4c05nsoan,21,Female,Asian,Laptop/Computer,727880,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,none,90,yes,100,one,1,Present,, ,,yes
ucsd_1,116,giuaspcszh19vn29,19,Female,Asian,Laptop/Computer,717642,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,90,yes,80,one,1,Present,, ,,yes
ucsd_1,116,giuaspcszh19vn29,19,Female,Asian,Laptop/Computer,717642,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,80,no,80,two,1,Absent,, ,,yes
ucsd_1,117,j8cr1y4y4e,18,Female,Mexican-American,Laptop/Computer,1208570,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,The video played for around 20 seconds before the technical issue occurred. When the technical issue occurred guy #1 was making a call when suddenly guy #2 ran to him and snatched guy #1's phone.,50,no,70,two,0,Absent,, ,,yes
ucsd_1,117,j8cr1y4y4e,18,Female,Mexican-American,Laptop/Computer,1208570,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,"I did not experience any technical issues,  however the video played twice after second 22. ",100,yes,100,one,0,Present,, ,,yes
ucsd_1,118,mja9bndj0hhbyb9,20,Male,Asian,Laptop/Computer,739946,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,80,yes,70,one,0,Present,, ,,yes
ucsd_1,118,mja9bndj0hhbyb9,20,Male,Asian,Laptop/Computer,739946,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,,70,yes,70,two,1,Present,, ,,yes
ucsd_1,119,951qx54nbwlba9k9,20,Female,Asian,Laptop/Computer,760964,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,70,no,60,two,1,Absent,, ,,yes
ucsd_1,119,951qx54nbwlba9k9,20,Female,Asian,Laptop/Computer,760964,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,70,no,60,one,0,Absent,, ,,yes
ucsd_1,124,kfsx42xario1or,21,Female,Mexican-American,Laptop/Computer,721598,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,no,100,yes,100,one,1,Present,,1,,no
ucsd_1,124,kfsx42xario1or,21,Female,Mexican-American,Laptop/Computer,721598,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,100,no,100,one,1,Absent,,1,,no
ucsd_1,125,6tzo2y53cllvunmi,21,Female,Asian,Laptop/Computer,940091,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,,50,yes,60,two,1,Present,, ,,yes
ucsd_1,125,6tzo2y53cllvunmi,21,Female,Asian,Laptop/Computer,940091,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,60,yes,60,one,0,Present,, ,,yes
ucsd_1,126,t12nscsginyu8fr,20,Female,Asian,Laptop/Computer,792974,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,80,yes,60,one,0,Present,, ,,yes
ucsd_1,126,t12nscsginyu8fr,20,Female,Asian,Laptop/Computer,792974,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,,70,yes,90,two,1,Present,, ,,yes
ucsd_1,127,e0nbny2p4ar,18,Female,Asian,Laptop/Computer,684728,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,no,70,yes,60,two,0,Present,, ,,yes
ucsd_1,127,e0nbny2p4ar,18,Female,Asian,Laptop/Computer,684728,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,NO,40,yes,70,one,1,Present,, ,,yes
ucsd_1,132,f0ux7ttveqt,23,Female,Asian,Laptop/Computer,1198573,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,I think it happened in the middle of the video and when it happened  the man in the video was writing some letters on the wall with a spray paint.,0,yes,70,one,1,Present,, ,,yes
ucsd_1,132,f0ux7ttveqt,23,Female,Asian,Laptop/Computer,1198573,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,There was no technical problem as I remember.,100,no,90,two,1,Absent,, ,,yes
ucsd_1,133,ut90hevr4q5b3xr,21,Female,Caucasian,Laptop/Computer,1216293,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,N/A,60,yes,40,two,1,Present,,1,,no
ucsd_1,133,ut90hevr4q5b3xr,21,Female,Caucasian,Laptop/Computer,1216293,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,10,no,30,two,1,Absent,,1,,no
ucsd_1,134,zbq6d508lv,20,Female,Caucasian,Laptop/Computer,1085449,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,"I did not have any extreme technically difficulties, except for some reason there was no sound.",40,no,40,one,1,Absent,, ,,yes
ucsd_1,134,zbq6d508lv,20,Female,Caucasian,Laptop/Computer,1085449,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,No,50,yes,100,two,1,Present,, ,,yes
ucsd_1,135,huf2smrx7pd,20,Female,Other,Laptop/Computer,852317,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,no problems with the video,90,no,60,two,1,Absent,, ,,yes
ucsd_1,135,huf2smrx7pd,20,Female,Other,Laptop/Computer,852317,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,no problems with the video,80,no,60,one,0,Absent,, ,,yes
ucsd_1,140,ksbdo7xpu1hv9529,18,Male,Asian,Laptop/Computer,724674,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,80,yes,50,one,1,Present,, ,,yes
ucsd_1,140,ksbdo7xpu1hv9529,18,Male,Asian,Laptop/Computer,724674,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,90,yes,90,two,0,Present,, ,,yes
ucsd_1,141,mdykvub36vibe29,18,Female,Asian,Laptop/Computer,739068,1,showup,mugging,present,mugging_showup_perpetrator,,,,,, there were no technical problems.,80,yes,60,two,1,Present,, ,,yes
ucsd_1,141,mdykvub36vibe29,18,Female,Asian,Laptop/Computer,739068,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,60,no,90,one,1,Absent,, ,,yes
ucsd_1,142,b634wuklssb57b9,19,Male,Asian,Laptop/Computer,870185,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,Nope,90,no,60,one,1,Absent,, ,,yes
ucsd_1,142,b634wuklssb57b9,19,Male,Asian,Laptop/Computer,870185,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,,70,yes,70,two,1,Present,, ,,yes
ucsd_1,143,f413rviyolwbqpvi,19,Female,Asian,Laptop/Computer,728939,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,No technical issues.,80,no,40,two,1,Absent,, ,,yes
ucsd_1,143,f413rviyolwbqpvi,19,Female,Asian,Laptop/Computer,728939,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,No technical issues.,80,yes,70,one,1,Present,, ,,yes
ucsd_1,148,nf8627f2zlpaatt9,21,Female,Asian,Laptop/Computer,784386,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,There was a very brief pause in the video which could have been either a technical problem or just that the man in the video paused to stare at his graffiti. It was around 3 seconds. ,60,no,40,one,0,Absent,, ,,yes
ucsd_1,148,nf8627f2zlpaatt9,21,Female,Asian,Laptop/Computer,784386,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,none,70,no,40,two,1,Absent,, ,,yes
ucsd_1,149,ym7zlko8l2p,19,Female,Latino,Laptop/Computer,1043473,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,,70,no,50,two,0,Absent,, ,,yes
ucsd_1,149,ym7zlko8l2p,19,Female,Latino,Laptop/Computer,1043473,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,90,no,100,one,1,Absent,, ,,yes
ucsd_1,150,kn265w4vdtyphkt9,20,Male,Asian,Laptop/Computer,764584,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,100,no,100,one,1,Absent,, ,,yes
ucsd_1,150,kn265w4vdtyphkt9,20,Male,Asian,Laptop/Computer,764584,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,,100,no,50,two,0,Absent,, ,,yes
ucsd_1,151,v5rhhwtj92zhyqfr,19,Female,Asian,Laptop/Computer,832521,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,n/a,50,yes,70,two,0,Present,, ,,yes
ucsd_1,151,v5rhhwtj92zhyqfr,19,Female,Asian,Laptop/Computer,832521,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,N/A,60,yes,70,one,1,Present,, ,,yes
ucsd_1,156,5firhba5o3b,21,Female,Asian,Laptop/Computer,802167,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,40,yes,50,one,1,Present,, ,,yes
ucsd_1,156,5firhba5o3b,21,Female,Asian,Laptop/Computer,802167,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,50,no,50,two,1,Absent,, ,,yes
ucsd_1,157,1rx27y3zikzc9pb9,24,Female,Asian,Laptop/Computer,908792,1,showup,mugging,present,mugging_showup_perpetrator,,,,,, I didn't encounter any technical problems,50,no,30,two,0,Absent,, ,,yes
ucsd_1,157,1rx27y3zikzc9pb9,24,Female,Asian,Laptop/Computer,908792,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,, I didn't have any technical problems,50,no,70,one,1,Absent,, ,,yes
ucsd_1,158,hz8hdb9eulpfzuxr,22,Female,Latino,Laptop/Computer,773449,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,60,no,70,one,1,Absent,, ,,yes
ucsd_1,158,hz8hdb9eulpfzuxr,22,Female,Latino,Laptop/Computer,773449,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,,70,no,80,two,0,Absent,, ,,yes
ucsd_1,159,rklo4q3wyau1sjor,18,Male,Caucasian,Laptop/Computer,838261,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,100,no,80,two,1,Absent,, ,,yes
ucsd_1,159,rklo4q3wyau1sjor,18,Male,Caucasian,Laptop/Computer,838261,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,90,yes,100,one,1,Present,, ,,yes
ucsd_1,164,muo1zaxp3vj,19,Male,Asian,Laptop/Computer,1519612,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,90,yes,80,one,1,Present,, ,,yes
ucsd_1,164,muo1zaxp3vj,19,Male,Asian,Laptop/Computer,1519612,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,80,yes,60,two,0,Present,, ,,yes
ucsd_1,165,v2u9sktiust0rudi,19,Female,Asian,Laptop/Computer,733709,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,,80,yes,60,two,1,Present,, ,,yes
ucsd_1,165,v2u9sktiust0rudi,19,Female,Asian,Laptop/Computer,733709,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,90,no,70,one,1,Absent,, ,,yes
ucsd_1,166,l79zwddy2vi5p14i,19,Male,Asian,Laptop/Computer,696951,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,80,yes,70,one,0,Present,, ,,yes
ucsd_1,166,l79zwddy2vi5p14i,19,Male,Asian,Laptop/Computer,696951,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,,70,no,70,two,0,Absent,, ,,yes
ucsd_1,167,nlfb2st293qjv2t9,21,Female,Asian,Laptop/Computer,776294,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,80,yes,90,two,0,Present,, ,,yes
ucsd_1,167,nlfb2st293qjv2t9,21,Female,Asian,Laptop/Computer,776294,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,80,yes,90,one,1,Present,, ,,yes
ucsd_1,172,vtbgbaei90zlg14i,22,Female,Asian,Laptop/Computer,934315,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,80,yes,80,one,1,Present,, ,,yes
ucsd_1,172,vtbgbaei90zlg14i,22,Female,Asian,Laptop/Computer,934315,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,60,no,70,two,1,Absent,, ,,yes
ucsd_1,173,z5eyc57b2lc,19,Female,Mexican-American,Laptop/Computer,802685,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,,60,yes,50,two,1,Present,, ,,yes
ucsd_1,173,z5eyc57b2lc,19,Female,Mexican-American,Laptop/Computer,802685,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,70,yes,60,one,0,Present,, ,,yes
ucsd_1,174,e2x332nu231pp66r,22,Female,Asian,Laptop/Computer,759225,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,60,yes,60,one,0,Present,, ,,yes
ucsd_1,174,e2x332nu231pp66r,22,Female,Asian,Laptop/Computer,759225,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,,60,no,70,two,0,Absent,, ,,yes
ucsd_1,175,b3m3t4rp7s,18,Female,Filipino,Laptop/Computer,727063,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,A guy was talking on the phone and another guy robbed him.,20,yes,50,two,0,Present,, ,,yes
ucsd_1,175,b3m3t4rp7s,18,Female,Filipino,Laptop/Computer,727063,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,A guy was vandalizing a wall,30,no,50,one,0,Absent,, ,,yes
ucsd_1,180,eygv8i2rln6u5wmi,21,Female,Asian,Laptop/Computer,741903,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,no technical problems,80,yes,70,one,1,Present,, ,,yes
ucsd_1,180,eygv8i2rln6u5wmi,21,Female,Asian,Laptop/Computer,741903,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,90,yes,80,two,0,Present,, ,,yes
ucsd_1,181,8of197umdikn8kt9,19,Male,Asian,Laptop/Computer,725103,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,No technical issues,70,yes,80,two,1,Present,, ,,yes
ucsd_1,181,8of197umdikn8kt9,19,Male,Asian,Laptop/Computer,725103,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,No technical issues,100,yes,100,one,0,Present,, ,,yes
ucsd_1,182,kc631jyfsk8olxr,19,Female,Caucasian,Laptop/Computer,1977288,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,70,no,50,one,1,Absent,, ,,yes
ucsd_1,182,kc631jyfsk8olxr,19,Female,Caucasian,Laptop/Computer,1977288,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,,60,no,50,two,0,Absent,, ,,yes
ucsd_1,183,lql84oe6uh4a38fr,21,Female,Asian,Laptop/Computer,823587,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,none,50,no,60,two,1,Absent,, ,,yes
ucsd_1,183,lql84oe6uh4a38fr,21,Female,Asian,Laptop/Computer,823587,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,60,yes,60,one,1,Present,, ,,yes
ucsd_1,188,u44s6aqxfzh,21,Female,Prefer not to say,Laptop/Computer,913669,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,no technical problems,60,yes,80,one,1,Present,, ,,yes
ucsd_1,188,u44s6aqxfzh,21,Female,Prefer not to say,Laptop/Computer,913669,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,no,50,no,80,two,1,Absent,, ,,yes
ucsd_1,189,niksnxevg9vvlsor,20,Male,Asian,Laptop/Computer,886580,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,No,80,yes,60,two,1,Present,, ,,yes
ucsd_1,189,niksnxevg9vvlsor,20,Male,Asian,Laptop/Computer,886580,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,80,no,60,one,1,Absent,, ,,yes
ucsd_1,190,8hxzknwghct,18,Female,Caucasian,Laptop/Computer,960392,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,"No technical problems except that the video stopped with .04 seconds left with a black screen. I am assuming that the video was over,  but if there was something at the very very end then I missed it.",80,no,60,one,1,Absent,, ,,yes
ucsd_1,190,8hxzknwghct,18,Female,Caucasian,Laptop/Computer,960392,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,,80,yes,90,two,1,Present,, ,,yes
ucsd_1,191,qn11tm3s97ywg66r,19,Female,Asian,Laptop/Computer,896871,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,70,no,70,two,1,Absent,, ,,yes
ucsd_1,191,qn11tm3s97ywg66r,19,Female,Asian,Laptop/Computer,896871,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,80,yes,60,one,1,Present,, ,,yes
ucsd_1,196,x0bsacari00pmn29,21,Female,Mexican-American,Laptop/Computer,763971,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,60,no,50,one,0,Absent,, ,,yes
ucsd_1,196,x0bsacari00pmn29,21,Female,Mexican-American,Laptop/Computer,763971,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,70,no,60,two,1,Absent,, ,,yes
ucsd_1,197,h7k4urs0o5m,21,Female,African-American,Laptop/Computer,752860,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,,30,no,40,two,0,Absent,, ,,yes
ucsd_1,197,h7k4urs0o5m,21,Female,African-American,Laptop/Computer,752860,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,"From the beginning until the end,  the video was choppy. It didn't play smoothly. ",70,yes,70,one,0,Present,, ,,yes
ucsd_1,198,vcsm71btp3uqsemi,21,Male,Asian,Laptop/Computer,752619,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,no,80,no,100,one,1,Absent,, ,,yes
ucsd_1,198,vcsm71btp3uqsemi,21,Male,Asian,Laptop/Computer,752619,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,,70,yes,70,two,1,Present,, ,,yes
ucsd_1,199,4ir89nhhj2m,18,Female,Caucasian,Laptop/Computer,742639,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,N/A,90,no,70,two,1,Absent,, ,,yes
ucsd_1,199,4ir89nhhj2m,18,Female,Caucasian,Laptop/Computer,742639,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,N/A,80,yes,80,one,1,Present,, ,,yes
ucsd_1,204,r6q9svccmxxswcdi,21,Female,Other,Laptop/Computer,723496,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,100,no,100,one,0,Absent,, ,,yes
ucsd_1,204,r6q9svccmxxswcdi,21,Female,Other,Laptop/Computer,723496,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,100,no,100,two,1,Absent,, ,,yes
ucsd_1,205,8po0nf1wm4an61or,19,Female,Latino,Laptop/Computer,905455,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,No technical issues,50,no,80,two,0,Absent,, ,,yes
ucsd_1,205,8po0nf1wm4an61or,19,Female,Latino,Laptop/Computer,905455,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,No technical issues,40,no,50,one,1,Absent,, ,,yes
ucsd_1,206,xmx8ai67hh,18,Female,Filipino,Laptop/Computer,836527,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,No technical error,60,yes,40,one,0,Present,, ,,yes
ucsd_1,206,xmx8ai67hh,18,Female,Filipino,Laptop/Computer,836527,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,No technical issues,60,yes,60,two,1,Present,, ,,yes
ucsd_1,212,6yxan9dzxntdquxr,23,Male,Asian,Laptop/Computer,737328,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,no,100,yes,90,one,1,Present,, ,,yes
ucsd_1,212,6yxan9dzxntdquxr,23,Male,Asian,Laptop/Computer,737328,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,no,100,no,100,two,1,Absent,, ,,yes
ucsd_1,213,uf2c9wl58f47vi,19,Female,Mexican-American,Laptop/Computer,767663,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,,40,no,60,two,0,Absent,, ,,yes
ucsd_1,213,uf2c9wl58f47vi,19,Female,Mexican-American,Laptop/Computer,767663,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,60,no,80,one,1,Absent,, ,,yes
