filename ,subjectID,verification ,age,Gender,Ethnicity,device,experimentDuration ,videoOrder,treatmentLabel ,videoLabel ,targetLabel ,face0 ,face1 ,face2 ,face3 ,face4 ,face5 ,videoCheck ,SeenBefore,faceSelected ,confidence ,attentionCheckSelected ,correct,SaidAbsentOrPresent,videoCheck,attentionCheck,completedTwice,SeenCheck,include
ucsd_5,787,jxbscu6zlol,18,Female,Asian,Laptop/Computer,915087,1,simultaneousShowup,graffiti,absent,graffiti_lineup_18,graffiti_innocent_31,graffiti_lineup_35,graffiti_lineup_12,graffiti_lineup_5,graffiti_lineup_34,,Video A,no,90,one,1,Absent,, ,,1,no
ucsd_5,788,14efsfjhqmk,21,Female,Asian,Tablet,1019590,2,simultaneousShowup,graffiti,present,graffiti_lineup_23,graffiti_lineup_perpetrator,graffiti_lineup_37,graffiti_lineup_28,graffiti_lineup_10,graffiti_lineup_38,No,No,no,70,one,0,Absent,, ,,,yes
ucsd_5,788,14efsfjhqmk,21,Female,Asian,Tablet,1019590,1,simultaneousShowup,mugging,absent,mugging_innocent_32,mugging_lineup_38,mugging_lineup_22,mugging_lineup_16,mugging_lineup_31,mugging_lineup_6,The video paused for a while about 20-30 seconds into the video when the first man stopped walking to lean against the wall while talking on the phone and right when the second man glanced at the first man upon entering the scene.,No,no,60,two,1,Absent,, ,,,yes
ucsd_5,789,5yd8f7m88o3sk2jjhib0jatt9,21,Male,Asian,Laptop/Computer,952099,2,control,graffiti,absent,graffiti_control_3,graffiti_control_30,graffiti_control_10,graffiti_innocent_28,graffiti_control_12,graffiti_control_33,,No,face1,100,one,filler,Present,, ,,,yes
ucsd_5,789,5yd8f7m88o3sk2jjhib0jatt9,21,Male,Asian,Laptop/Computer,952099,1,control,mugging,present,mugging_control_19,mugging_control_37,mugging_control_perpetrator,mugging_control_4,mugging_control_29,mugging_control_26,,No,face3,0,two,0,Present,, ,,,yes
ucsd_5,790,pq9hlfo3m0yu4x1dojtkpgb9,19,Female,Asian,Laptop/Computer,1263101,2,showup,mugging,absent,mugging_innocent_23,,,,,,No there was no technical issues.,No,no,70,two,1,Absent,, ,,,yes
ucsd_5,790,pq9hlfo3m0yu4x1dojtkpgb9,19,Female,Asian,Laptop/Computer,1263101,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,Near the end of the video when the guy was writing on the wall the video seemed like it paused when he was in the middle of writing a letter. It was about 20 or so seconds into the video.,No,yes,60,one,1,Present,, ,,,yes
ucsd_5,791,k80o8kqgslzvtbpgcunxw29,19,Male,Asian,Laptop/Computer,16834354,2,control,graffiti,absent,graffiti_control_32,graffiti_control_11,graffiti_control_23,graffiti_control_34,graffiti_control_35,graffiti_innocent_4,no technical issues,No,face1,70,one,filler,Present,, ,,,yes
ucsd_5,791,k80o8kqgslzvtbpgcunxw29,19,Male,Asian,Laptop/Computer,16834354,1,control,mugging,present,mugging_control_perpetrator,mugging_control_22,mugging_control_11,mugging_control_8,mugging_control_28,mugging_control_19,No sound,No,face0,90,two,1,Present,, ,,,yes
ucsd_5,792,adynw0w749j,20,Female,Asian,Laptop/Computer,790939,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,,No,yes,100,two,1,Present,, ,,,yes
ucsd_5,792,adynw0w749j,20,Female,Asian,Laptop/Computer,790939,1,showup,graffiti,absent,graffiti_innocent_5,,,,,,There was no technical problem whilst viewing the video,No,yes,80,one,0,Present,, ,,,yes
ucsd_5,793,l5thskxltttosomfxu6snstt9,18,Female,Mexican-American,Laptop/Computer,679641,2,showup,graffiti,absent,graffiti_innocent_23,,,,,,No,No,no,80,one,1,Absent,, ,,,yes
ucsd_5,793,l5thskxltttosomfxu6snstt9,18,Female,Mexican-American,Laptop/Computer,679641,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,No,No,yes,60,two,1,Present,, ,,,yes
ucsd_5,794,dun2cdu28g099isprivsegsyvi,20,Female,Other,Laptop/Computer,1170588,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,No,yes,80,one,1,Present,, ,,,yes
ucsd_5,794,dun2cdu28g099isprivsegsyvi,20,Female,Other,Laptop/Computer,1170588,1,showup,mugging,absent,mugging_innocent_21,,,,,,,No,no,40,two,1,Absent,, ,,,yes
ucsd_5,795,pmv2quzb50167hv3xy93eg66r,21,Male,Asian,Laptop/Computer,920598,2,control,mugging,absent,mugging_control_22,mugging_innocent_40,mugging_control_37,mugging_control_21,mugging_control_20,mugging_control_13,I did not see any technical problems,No,notpresent,50,two,1,Absent,, ,,,yes
ucsd_5,795,pmv2quzb50167hv3xy93eg66r,21,Male,Asian,Laptop/Computer,920598,1,control,graffiti,present,graffiti_control_8,graffiti_control_perpetrator,graffiti_control_5,graffiti_control_38,graffiti_control_12,graffiti_control_23,The video stopped shortly after the person wrote letters on the wall.,No,face1,20,one,1,Present,, ,,,yes
ucsd_5,796,38bwaxnaov7jwbp7kam0r7ldi,22,Female,Asian,Laptop/Computer,692112,2,control,mugging,present,mugging_control_40,mugging_control_26,mugging_control_19,mugging_control_perpetrator,mugging_control_24,mugging_control_16,no technical problems,No,face1,100,two,0,Present,, ,,,yes
ucsd_5,796,38bwaxnaov7jwbp7kam0r7ldi,22,Female,Asian,Laptop/Computer,692112,1,control,graffiti,absent,graffiti_control_31,graffiti_control_28,graffiti_innocent_7,graffiti_control_37,graffiti_control_24,graffiti_control_18, i didn't encounter any technical problems ,No,face0,100,one,filler,Present,, ,,,yes
ucsd_5,797,txzm4ebqsad,18,Male,Asian,Laptop/Computer,733185,2,simultaneousShowup,mugging,absent,mugging_lineup_22,mugging_lineup_34,mugging_lineup_29,mugging_innocent_33,mugging_lineup_32,mugging_lineup_39,No problem,No,no,90,two,1,Absent,, ,1,,no
ucsd_5,797,txzm4ebqsad,18,Male,Asian,Laptop/Computer,733185,1,simultaneousShowup,graffiti,present,graffiti_lineup_11,graffiti_lineup_3,graffiti_lineup_5,graffiti_lineup_18,graffiti_lineup_perpetrator,graffiti_lineup_1,no problems,No,no,70,one,0,Absent,, ,1,,no
ucsd_5,798,pa6z4ltwsse,19,Male,Asian,Laptop/Computer,4358844,2,control,graffiti,absent,graffiti_control_9,graffiti_control_35,graffiti_innocent_11,graffiti_control_5,graffiti_control_1,graffiti_control_19,,No,face5,80,one,filler,Present,, ,,,yes
ucsd_5,798,pa6z4ltwsse,19,Male,Asian,Laptop/Computer,4358844,1,control,mugging,present,mugging_control_20,mugging_control_7,mugging_control_29,mugging_control_25,mugging_control_perpetrator,mugging_control_26,,No,face0,80,two,0,Present,, ,,,yes
ucsd_5,799,to18xhxsjz,20,Male,Asian,Laptop/Computer,971613,2,simultaneousShowup,graffiti,absent,graffiti_lineup_25,graffiti_lineup_31,graffiti_lineup_26,graffiti_lineup_32,graffiti_innocent_13,graffiti_lineup_39,no technical problems,No,no,30,one,1,Absent,, ,,,yes
ucsd_5,799,to18xhxsjz,20,Male,Asian,Laptop/Computer,971613,1,simultaneousShowup,mugging,present,mugging_lineup_25,mugging_lineup_34,mugging_lineup_perpetrator,mugging_lineup_27,mugging_lineup_26,mugging_lineup_16,There were no technical issues.,No,yes,70,two,1,Present,, ,,,yes
ucsd_5,800,eyj5hcl1ubrrtkeqjvx8vvx6r,21,Male,Caucasian,Laptop/Computer,909597,2,control,graffiti,present,graffiti_control_17,graffiti_control_21,graffiti_control_10,graffiti_control_perpetrator,graffiti_control_30,graffiti_control_9,No,No,face3,100,one,1,Present,, ,,,yes
ucsd_5,800,eyj5hcl1ubrrtkeqjvx8vvx6r,21,Male,Caucasian,Laptop/Computer,909597,1,control,mugging,absent,mugging_control_36,mugging_innocent_32,mugging_control_4,mugging_control_16,mugging_control_39,mugging_control_29,There was no audio for the entire video at about 30 seconds,No,face1,40,two,0,Present,, ,,,yes
ucsd_5,801,vcn80imw0je,19,Male,Asian,Laptop/Computer,703215,2,showup,mugging,absent,mugging_innocent_34,,,,,,nope no issue,No,yes,100,two,0,Present,, ,,,yes
ucsd_5,801,vcn80imw0je,19,Male,Asian,Laptop/Computer,703215,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,no tech issue,No,yes,100,one,1,Present,, ,,,yes
ucsd_5,802,nsne4aco1d85tozprxusor,20,Female,Asian,Laptop/Computer,1033428,2,simultaneousShowup,mugging,present,mugging_lineup_29,mugging_lineup_4,mugging_lineup_perpetrator,mugging_lineup_6,mugging_lineup_36,mugging_lineup_28,No technical problems.,No,yes,80,two,1,Present,, ,,,yes
ucsd_5,802,nsne4aco1d85tozprxusor,20,Female,Asian,Laptop/Computer,1033428,1,simultaneousShowup,graffiti,absent,graffiti_innocent_38,graffiti_lineup_2,graffiti_lineup_23,graffiti_lineup_32,graffiti_lineup_8,graffiti_lineup_21,I did not encounter any technical problems while viewing the video.,No,no,80,one,1,Absent,, ,,,yes
ucsd_5,803,y2e2ge2i8qlpng035heok1emi,18,Female,Asian,Laptop/Computer,907622,2,simultaneousShowup,graffiti,present,graffiti_lineup_5,graffiti_lineup_perpetrator,graffiti_lineup_8,graffiti_lineup_10,graffiti_lineup_11,graffiti_lineup_9,,No,no,70,one,0,Absent,, ,,,yes
ucsd_5,803,y2e2ge2i8qlpng035heok1emi,18,Female,Asian,Laptop/Computer,907622,1,simultaneousShowup,mugging,absent,mugging_lineup_24,mugging_innocent_40,mugging_lineup_23,mugging_lineup_7,mugging_lineup_11,mugging_lineup_13,,No,no,70,two,1,Absent,, ,,,yes
ucsd_5,804,670s2fuwxbl,18,Female,Mexican-American,Laptop/Computer,883046,2,showup,graffiti,absent,graffiti_innocent_21,,,,,,I did not experience any technical problems. ,No,no,100,one,1,Absent,, ,,,yes
ucsd_5,804,670s2fuwxbl,18,Female,Mexican-American,Laptop/Computer,883046,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,I did not encounter any technical problems. ,No,no,80,two,0,Absent,, ,,,yes
ucsd_5,805,3hqw8f3517fusbqypqf66crf6r,18,Female,Asian,Laptop/Computer,814947,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,no technical issue,No,yes,70,two,1,Present,, ,,,yes
ucsd_5,805,3hqw8f3517fusbqypqf66crf6r,18,Female,Asian,Laptop/Computer,814947,1,showup,graffiti,absent,graffiti_innocent_28,,,,,,no technical issue,No,no,100,one,1,Absent,, ,,,yes
ucsd_5,806,44vchw38be1hhergpgf5yiudi,22,Female,Latino,Laptop/Computer,840217,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,N/A,No,yes,90,one,1,Present,, ,,,yes
ucsd_5,806,44vchw38be1hhergpgf5yiudi,22,Female,Latino,Laptop/Computer,840217,1,showup,mugging,absent,mugging_innocent_23,,,,,,n/a,No,yes,80,two,0,Present,, ,,,yes
ucsd_5,807,0z8jxm5vznip6br45voomkj4i,20,Female,Asian,Laptop/Computer,823641,2,control,mugging,absent,mugging_control_11,mugging_control_13,mugging_control_32,mugging_control_38,mugging_control_20,mugging_innocent_36,,No,notpresent,80,two,1,Absent,, ,,,yes
ucsd_5,807,0z8jxm5vznip6br45voomkj4i,20,Female,Asian,Laptop/Computer,823641,1,control,graffiti,present,graffiti_control_35,graffiti_control_19,graffiti_control_39,graffiti_control_11,graffiti_control_perpetrator,graffiti_control_10,,No,notpresent,80,one,0,Absent,, ,,,yes
ucsd_5,808,9o7anfn01moplne1emrlzncdi,22,Male,African-American,Laptop/Computer,1896582,2,control,graffiti,absent,graffiti_control_33,graffiti_control_26,graffiti_innocent_30,graffiti_control_16,graffiti_control_28,graffiti_control_13,NO,No,notpresent,60,one,1,Absent,, ,,,yes
ucsd_5,808,9o7anfn01moplne1emrlzncdi,22,Male,African-American,Laptop/Computer,1896582,1,control,mugging,present,mugging_control_24,mugging_control_23,mugging_control_15,mugging_control_38,mugging_control_perpetrator,mugging_control_29,No,No,face2,60,two,0,Present,, ,,,yes
ucsd_5,809,9h8ylgx0h6duzvnmdyu3t5u3di,21,Male,Asian,Laptop/Computer,332354886,2,control,mugging,present,mugging_control_perpetrator,mugging_control_35,mugging_control_13,mugging_control_7,mugging_control_23,mugging_control_5,N/A,No,face5,50,two,0,Present,, ,,,yes
ucsd_5,809,9h8ylgx0h6duzvnmdyu3t5u3di,21,Male,Asian,Laptop/Computer,332354886,1,control,graffiti,absent,graffiti_control_4,graffiti_control_16,graffiti_innocent_5,graffiti_control_39,graffiti_control_10,graffiti_control_1,n/a,No,notpresent,50,one,1,Absent,, ,,,yes
ucsd_5,810,6392xvz3dp6kvt2zdi5imgqfr,21,Male,Asian,Laptop/Computer,1184702,2,control,graffiti,present,graffiti_control_12,graffiti_control_5,graffiti_control_4,graffiti_control_32,graffiti_control_perpetrator,graffiti_control_39,No problem,No,face1,90,one,0,Present,, ,,,yes
ucsd_5,810,6392xvz3dp6kvt2zdi5imgqfr,21,Male,Asian,Laptop/Computer,1184702,1,control,mugging,absent,mugging_control_35,mugging_control_19,mugging_innocent_15,mugging_control_1,mugging_control_20,mugging_control_33,No technical issues,No,face1,90,two,filler,Present,, ,,,yes
ucsd_5,811,cp4riihd0kt,19,Female,Caucasian,Laptop/Computer,749447,2,control,mugging,present,mugging_control_22,mugging_control_27,mugging_control_34,mugging_control_perpetrator,mugging_control_13,mugging_control_23,,No,face3,100,two,1,Present,, ,,,yes
ucsd_5,811,cp4riihd0kt,19,Female,Caucasian,Laptop/Computer,749447,1,control,graffiti,absent,graffiti_control_31,graffiti_control_10,graffiti_control_3,graffiti_control_33,graffiti_innocent_11,graffiti_control_35,,No,face3,70,one,filler,Present,, ,,,yes
ucsd_5,812,yfije2e6nf1ttd85q7r13v7vi,20,Male,Caucasian,Laptop/Computer,893570,2,simultaneousShowup,mugging,absent,mugging_lineup_22,mugging_lineup_24,mugging_lineup_38,mugging_innocent_40,mugging_lineup_6,mugging_lineup_26,no problems,No,yes,70,two,0,Present,, ,,,yes
ucsd_5,812,yfije2e6nf1ttd85q7r13v7vi,20,Male,Caucasian,Laptop/Computer,893570,1,simultaneousShowup,graffiti,present,graffiti_lineup_2,graffiti_lineup_25,graffiti_lineup_23,graffiti_lineup_19,graffiti_lineup_perpetrator,graffiti_lineup_13,did not encounter technical problems,No,no,30,one,0,Absent,, ,,,yes
ucsd_5,813,dincnxlepn0c9iilwjtg2v5cdi,19,Female,Mexican-American,Laptop/Computer,1311883,2,simultaneousShowup,graffiti,absent,graffiti_lineup_18,graffiti_lineup_35,graffiti_lineup_32,graffiti_lineup_8,graffiti_lineup_30,graffiti_innocent_37,,No,no,80,one,1,Absent,, ,,,yes
ucsd_5,813,dincnxlepn0c9iilwjtg2v5cdi,19,Female,Mexican-American,Laptop/Computer,1311883,1,simultaneousShowup,mugging,present,mugging_lineup_perpetrator,mugging_lineup_26,mugging_lineup_5,mugging_lineup_29,mugging_lineup_15,mugging_lineup_7,,No,yes,70,two,1,Present,, ,,,yes
ucsd_5,814,avsse4i6u9ow,18,Male,Other,Laptop/Computer,908958,2,simultaneousShowup,graffiti,present,graffiti_lineup_33,graffiti_lineup_23,graffiti_lineup_4,graffiti_lineup_perpetrator,graffiti_lineup_39,graffiti_lineup_30,,No,yes,90,one,1,Present,, ,,,yes
ucsd_5,814,avsse4i6u9ow,18,Male,Other,Laptop/Computer,908958,1,simultaneousShowup,mugging,absent,mugging_lineup_22,mugging_lineup_38,mugging_lineup_9,mugging_innocent_34,mugging_lineup_25,mugging_lineup_35,,No,no,90,two,1,Absent,, ,,,yes
ucsd_5,815,bwu0masl8ky7wob3ccj46lxr,20,Female,Caucasian,Laptop/Computer,748492,2,showup,mugging,absent,mugging_innocent_1,,,,,,,No,yes,70,two,0,Present,, ,,,yes
ucsd_5,815,bwu0masl8ky7wob3ccj46lxr,20,Female,Caucasian,Laptop/Computer,748492,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,No,yes,70,one,1,Present,, ,,,yes
ucsd_5,816,473fzn1dzv4,19,Female,Mexican-American,Laptop/Computer,766929,2,simultaneousShowup,mugging,present,mugging_lineup_24,mugging_lineup_perpetrator,mugging_lineup_19,mugging_lineup_5,mugging_lineup_36,mugging_lineup_4,No technical problems,No,yes,90,two,1,Present,, ,,,yes
ucsd_5,816,473fzn1dzv4,19,Female,Mexican-American,Laptop/Computer,766929,1,simultaneousShowup,graffiti,absent,graffiti_lineup_40,graffiti_lineup_5,graffiti_lineup_34,graffiti_lineup_38,graffiti_innocent_19,graffiti_lineup_6,No technial problems,No,yes,50,one,0,Present,, ,,,yes
ucsd_5,817,hy6pu6b9y9cihykybs7zaor,22,Male,Asian,Laptop/Computer,882559,2,showup,graffiti,absent,graffiti_innocent_18,,,,,,Nope.,No,no,50,one,1,Absent,, ,,,yes
ucsd_5,817,hy6pu6b9y9cihykybs7zaor,22,Male,Asian,Laptop/Computer,882559,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,There was no technical problem.,No,yes,70,two,1,Present,, ,,,yes
ucsd_5,818,g88r2ugyvqwl,20,Female,Asian,Laptop/Computer,745527,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,no sound,No,yes,80,one,1,Present,, ,,,yes
ucsd_5,818,g88r2ugyvqwl,20,Female,Asian,Laptop/Computer,745527,1,showup,mugging,absent,mugging_innocent_21,,,,,,Can not hear the sound,No,no,0,two,1,Absent,, ,,,yes
ucsd_5,819,jkpnhbszzocdm7xk9bcgl23xr,19,Female,Other,Laptop/Computer,824504,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,no technical problems,No,yes,90,two,1,Present,, ,,,yes
ucsd_5,819,jkpnhbszzocdm7xk9bcgl23xr,19,Female,Other,Laptop/Computer,824504,1,showup,graffiti,absent,graffiti_innocent_9,,,,,,no technical problems occured,No,no,50,one,1,Absent,, ,,,yes
ucsd_5,820,qp3onnv4ym94zwxrndck81tt9,21,Female,African-American,Laptop/Computer,800999,2,control,mugging,absent,mugging_control_28,mugging_control_27,mugging_control_25,mugging_control_37,mugging_innocent_1,mugging_control_32,,No,face5,80,two,filler,Present,, ,,,yes
ucsd_5,820,qp3onnv4ym94zwxrndck81tt9,21,Female,African-American,Laptop/Computer,800999,1,control,graffiti,present,graffiti_control_26,graffiti_control_perpetrator,graffiti_control_12,graffiti_control_13,graffiti_control_37,graffiti_control_24,,No,face1,90,one,1,Present,, ,,,yes
ucsd_5,821,1akr2nmax0jrkzyexlvu4eipb9,19,Male,Filipino,Laptop/Computer,702471,2,control,mugging,present,mugging_control_11,mugging_control_19,mugging_control_16,mugging_control_30,mugging_control_32,mugging_control_perpetrator,,No,face0,30,two,0,Present,, ,,,yes
ucsd_5,821,1akr2nmax0jrkzyexlvu4eipb9,19,Male,Filipino,Laptop/Computer,702471,1,control,graffiti,absent,graffiti_control_17,graffiti_control_13,graffiti_control_5,graffiti_control_21,graffiti_control_30,graffiti_innocent_8,,No,face0,70,one,filler,Present,, ,,,yes
ucsd_5,822,0op6im7kg8n,19,Female,Asian,Phone,841206,2,control,graffiti,absent,graffiti_control_4,graffiti_innocent_23,graffiti_control_18,graffiti_control_10,graffiti_control_26,graffiti_control_9,,No,face1,40,one,0,Present,, ,,,yes
ucsd_5,822,0op6im7kg8n,19,Female,Asian,Phone,841206,1,control,mugging,present,mugging_control_21,mugging_control_perpetrator,mugging_control_25,mugging_control_1,mugging_control_29,mugging_control_28,,No,face3,20,two,0,Present,, ,,,yes
ucsd_5,823,jug2dc2b6j4kvu3a2nsif6r,19,Female,Asian,Laptop/Computer,1023848,2,simultaneousShowup,mugging,absent,mugging_lineup_15,mugging_lineup_32,mugging_innocent_4,mugging_lineup_23,mugging_lineup_16,mugging_lineup_38,,No,no,100,two,1,Absent,, ,,,yes
ucsd_5,823,jug2dc2b6j4kvu3a2nsif6r,19,Female,Asian,Laptop/Computer,1023848,1,simultaneousShowup,graffiti,present,graffiti_lineup_perpetrator,graffiti_lineup_25,graffiti_lineup_16,graffiti_lineup_7,graffiti_lineup_26,graffiti_lineup_4,,No,yes,90,one,1,Present,, ,,,yes
ucsd_5,824,za0ynvbwb3,18,Female,Latino,Laptop/Computer,8984299,2,control,graffiti,present,graffiti_control_18,graffiti_control_perpetrator,graffiti_control_12,graffiti_control_23,graffiti_control_9,graffiti_control_38,,No,face1,70,one,1,Present,, ,,,yes
ucsd_5,824,za0ynvbwb3,18,Female,Latino,Laptop/Computer,8984299,1,control,mugging,absent,mugging_control_32,mugging_control_27,mugging_control_9,mugging_control_35,mugging_control_15,mugging_innocent_29,,No,face2,50,two,filler,Present,, ,,,yes
ucsd_5,825,7d6cb8gzdojwclbjxbvca98uxr,21,Male,Caucasian,Laptop/Computer,762070,2,simultaneousShowup,graffiti,absent,graffiti_innocent_10,graffiti_lineup_7,graffiti_lineup_3,graffiti_lineup_40,graffiti_lineup_12,graffiti_lineup_23,,No,no,50,one,1,Absent,, ,,,yes
ucsd_5,825,7d6cb8gzdojwclbjxbvca98uxr,21,Male,Caucasian,Laptop/Computer,762070,1,simultaneousShowup,mugging,present,mugging_lineup_40,mugging_lineup_31,mugging_lineup_29,mugging_lineup_21,mugging_lineup_perpetrator,mugging_lineup_8,,No,yes,60,two,1,Present,, ,,,yes
ucsd_5,826,6zd2l75horpqofxyvzj40wwmi,19,Female,Latino,Laptop/Computer,1385587,2,simultaneousShowup,mugging,present,mugging_lineup_15,mugging_lineup_32,mugging_lineup_36,mugging_lineup_perpetrator,mugging_lineup_9,mugging_lineup_30,,No,yes,80,two,1,Present,, ,,,yes
ucsd_5,826,6zd2l75horpqofxyvzj40wwmi,19,Female,Latino,Laptop/Computer,1385587,1,simultaneousShowup,graffiti,absent,graffiti_lineup_33,graffiti_lineup_19,graffiti_lineup_2,graffiti_innocent_26,graffiti_lineup_32,graffiti_lineup_9,,No,no,80,one,1,Absent,, ,,,yes
ucsd_5,827,vy19ko20yj,20,Male,Asian,Tablet,817968,2,simultaneousShowup,graffiti,present,graffiti_lineup_11,graffiti_lineup_1,graffiti_lineup_30,graffiti_lineup_perpetrator,graffiti_lineup_18,graffiti_lineup_29,,No,yes,70,one,1,Present,, ,,,yes
ucsd_5,827,vy19ko20yj,20,Male,Asian,Tablet,817968,1,simultaneousShowup,mugging,absent,mugging_lineup_38,mugging_innocent_35,mugging_lineup_32,mugging_lineup_29,mugging_lineup_20,mugging_lineup_25,,No,no,30,two,1,Absent,, ,,,yes
ucsd_5,828,r7lko8r2ow4gmrkyi8hestt9,21,Female,Asian,Laptop/Computer,718000,2,showup,mugging,absent,mugging_innocent_1,,,,,,No,No,no,100,two,1,Absent,, ,,,yes
ucsd_5,828,r7lko8r2ow4gmrkyi8hestt9,21,Female,Asian,Laptop/Computer,718000,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,No,No,yes,70,one,1,Present,, ,,,yes
ucsd_5,829,dqvdoqihdszulbxnjc4z5xw29,18,Male,Asian,Laptop/Computer,661394,2,showup,graffiti,absent,graffiti_innocent_26,,,,,,NO,No,no,100,one,1,Absent,, ,,,yes
ucsd_5,829,dqvdoqihdszulbxnjc4z5xw29,18,Male,Asian,Laptop/Computer,661394,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,No,No,yes,100,two,1,Present,, ,,,yes
