subNum,condition,lineupType,suspectPosition,suspectID,suspectConf,fill1ID,fill1Conf,fill2ID,fill2Conf,fill3ID,fill3Conf,fill4ID,fill4Conf,fill5ID,fill5Conf,fill6ID,fill6Conf
3610,Target Present,Lineup,pos 2,Yes,80,No,100,NaN,NaN,No,100,Yes,100,No,100,No,100
3611,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3612,Target Present,Lineup,pos 1,Yes,70,NaN,NaN,No,30,No,35,No,38,No,24,No,86
3613,Target Present,Showup,,Yes,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3614,Target Absent,Showup,,,NaN,No,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3615,Target Present,Lineup,pos 1,Yes,79,NaN,NaN,No,100,No,100,No,100,No,100,No,100
3616,Target Absent,Showup,,,NaN,No,73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3617,Target Absent,Lineup,,,NaN,No,80,No,70,Yes,95,No,100,No,100,No,100
3618,Target Present,Showup,,Yes,91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3619,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3620,Target Absent,Showup,,,NaN,No,55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3621,Target Absent,Lineup,,,NaN,No,92,No,50,No,56,Yes,67,No,56,No,88
3622,Target Absent,Showup,,,NaN,No,76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3623,Target Present,Showup,,Yes,88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3624,Target Absent,Showup,,,NaN,Yes,56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3625,Target Absent,Showup,,,NaN,No,92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3626,Target Present,Lineup,pos 4,Yes,100,No,62,No,79,Yes,82,NaN,NaN,No,100,No,100
3627,Target Absent,Lineup,,,NaN,No,88,No,98,Yes,75,No,98,No,82,No,96
3628,Target Present,Lineup,pos 3,Yes,92,No,70,No,66,NaN,NaN,No,82,No,79,No,82
3629,Target Present,Showup,,Yes,76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3630,Target Present,Lineup,pos 4,Yes,95,No,92,No,92,No,87,NaN,NaN,No,100,No,100
3631,Target Absent,Lineup,,,NaN,Yes,40,No,74,No,90,Yes,40,No,82,No,84
3632,Target Absent,Showup,,,NaN,No,91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3633,Target Absent,Showup,,,NaN,No,91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3634,Target Absent,Showup,,,NaN,No,96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3635,Target Absent,Lineup,,,NaN,No,92,No,81,Yes,62,No,71,No,63,No,92
3636,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3637,Target Present,Lineup,pos 3,No,30,No,80,No,60,NaN,NaN,No,100,No,100,No,50
3638,Target Present,Showup,,No,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3639,Target Present,Showup,,Yes,87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3641,Target Absent,Showup,,,NaN,Yes,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3643,Target Present,Lineup,pos 3,Yes,60,No,60,No,70,NaN,NaN,No,51,No,70,No,70
3644,Target Present,Lineup,pos 2,Yes,92,No,72,NaN,NaN,No,99,No,99,No,99,No,98
3645,Target Present,Lineup,pos 3,No,90,Yes,80,No,100,NaN,NaN,No,100,No,100,No,100
3646,Target Present,Lineup,pos 5,Yes,91,No,71,No,100,No,91,No,81,NaN,NaN,No,100
3647,Target Absent,Showup,,,NaN,No,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3648,Target Absent,Lineup,,,NaN,Yes,30,No,72,No,61,No,61,Yes,63,No,76
3649,Target Absent,Showup,,,NaN,No,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3650,Target Present,Lineup,pos 6,No,9,No,20,No,25,Yes,55,No,10,No,17,NaN,NaN
3651,Target Absent,Lineup,,,NaN,No,71,No,40,Yes,80,No,53,No,48,No,90
3652,Target Absent,Showup,,,NaN,Yes,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3653,Target Absent,Lineup,,,NaN,No,100,No,40,No,30,No,100,No,100,No,62
3654,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3655,Target Present,Lineup,pos 5,Yes,90,No,80,No,90,Yes,70,No,90,NaN,NaN,No,90
3656,Target Absent,Showup,,,NaN,Yes,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3657,Target Present,Showup,,Yes,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3658,Target Absent,Lineup,,,NaN,Yes,19,No,19,No,100,No,100,No,100,No,81
3659,Target Absent,Lineup,,,NaN,Yes,30,No,31,No,30,No,29,No,33,No,56
3660,Target Present,Lineup,pos 2,Yes,71,No,60,NaN,NaN,No,95,No,94,No,86,No,65
3661,Target Absent,Lineup,,,NaN,No,83,No,62,Yes,88,No,95,No,97,No,96
3662,Target Absent,Showup,,,NaN,Yes,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3663,Target Present,Lineup,pos 4,No,84,No,88,No,85,No,93,NaN,NaN,No,92,No,98
3664,Target Absent,Lineup,,,NaN,No,81,No,73,Yes,82,No,82,No,82,No,82
3665,Target Present,Lineup,pos 2,No,60,Yes,80,NaN,NaN,No,91,No,82,No,81,Yes,59
3666,Target Present,Showup,,No,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3667,Target Present,Showup,,Yes,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3668,Target Present,Lineup,pos 3,Yes,78,No,40,No,100,NaN,NaN,No,100,No,100,No,80
3669,Target Present,Showup,,Yes,92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3670,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3671,Target Present,Lineup,pos 3,Yes,21,No,72,No,55,NaN,NaN,No,30,No,81,No,93
3673,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3674,Target Absent,Showup,,,NaN,Yes,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3675,Target Present,Lineup,pos 4,Yes,95,No,70,No,10,Yes,16,NaN,NaN,No,74,Yes,79
3676,Target Absent,Lineup,,,NaN,No,92,No,74,No,91,No,95,No,93,No,91
3677,Target Absent,Lineup,,,NaN,No,80,No,100,No,100,No,73,No,91,No,82
3678,Target Absent,Lineup,,,NaN,No,80,Yes,95,No,100,No,100,No,100,No,100
3679,Target Absent,Lineup,,,NaN,No,86,No,84,No,37,No,74,No,38,Yes,41
3680,Target Absent,Showup,,,NaN,Yes,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3681,Target Absent,Lineup,,,NaN,No,51,No,92,No,91,Yes,43,Yes,91,No,89
3682,Target Absent,Showup,,,NaN,No,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3683,Target Present,Showup,,Yes,67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3684,Target Present,Lineup,pos 1,Yes,100,NaN,NaN,No,0,No,0,No,100,No,100,No,100
3685,Target Present,Showup,,Yes,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3686,Target Absent,Showup,,,NaN,No,93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3687,Target Absent,Lineup,,,NaN,No,60,Yes,72,No,24,No,71,Yes,76,No,89
3688,Target Present,Showup,,No,58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3689,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3690,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3691,Target Present,Showup,,Yes,82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3692,Target Present,Lineup,pos 5,Yes,100,No,71,No,100,No,100,Yes,50,NaN,NaN,No,100
3693,Target Absent,Lineup,,,NaN,No,61,No,100,Yes,71,No,100,No,100,No,100
3694,Target Present,Showup,,No,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3695,Target Present,Showup,,Yes,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3696,Target Absent,Showup,,,NaN,No,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3697,Target Absent,Lineup,,,NaN,No,86,Yes,35,No,66,No,61,Yes,34,Yes,34
3698,Target Present,Lineup,pos 3,Yes,100,No,81,No,100,NaN,NaN,No,100,No,100,No,100
3699,Target Absent,Lineup,,,NaN,No,40,No,60,No,25,No,90,No,25,No,90
3700,Target Absent,Lineup,,,NaN,No,90,No,90,No,100,No,100,No,100,No,100
3701,Target Absent,Showup,,,NaN,No,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3702,Target Present,Showup,,Yes,62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3703,Target Absent,Showup,,,NaN,Yes,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3704,Target Present,Lineup,pos 6,Yes,50,No,80,No,60,No,70,No,65,No,60,NaN,NaN
3705,Target Absent,Lineup,,,NaN,No,73,No,29,No,79,No,86,Yes,70,No,29
3706,Target Present,Showup,,Yes,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3707,Target Present,Lineup,pos 4,Yes,97,No,97,No,98,No,98,NaN,NaN,No,98,No,97
3708,Target Present,Showup,,Yes,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3709,Target Absent,Lineup,,,NaN,No,100,Yes,10,No,100,No,100,No,39,Yes,31
3710,Target Present,Lineup,pos 1,Yes,100,NaN,NaN,No,100,No,100,No,100,No,81,No,100
3711,Target Absent,Lineup,,,NaN,No,80,Yes,60,No,100,Yes,70,Yes,73,No,79
3712,Target Present,Lineup,pos 6,Yes,85,No,100,No,100,Yes,75,No,100,No,100,NaN,NaN
3713,Target Absent,Showup,,,NaN,Yes,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3714,Target Present,Showup,,Yes,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3715,Target Absent,Lineup,,,NaN,No,31,No,27,Yes,76,No,48,No,92,No,80
3716,Target Present,Lineup,pos 3,Yes,90,No,70,No,60,NaN,NaN,No,90,No,85,No,100
3717,Target Present,Showup,,Yes,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3718,Target Absent,Lineup,,,NaN,No,100,No,100,No,100,No,100,No,90,No,100
3719,Target Absent,Showup,,,NaN,No,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3720,Target Absent,Showup,,,NaN,No,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3721,Target Present,Showup,,No,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3722,Target Absent,Lineup,,,NaN,No,65,No,92,Yes,65,No,82,No,86,Yes,55
3723,Target Absent,Showup,,,NaN,No,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3724,Target Absent,Lineup,,,NaN,Yes,99,No,93,No,96,No,97,No,100,No,100
3725,Target Present,Showup,,Yes,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3726,Target Present,Lineup,pos 1,Yes,82,NaN,NaN,No,100,No,98,No,98,No,97,No,98
3727,Target Present,Lineup,pos 2,Yes,71,No,83,NaN,NaN,No,92,No,75,No,81,No,88
3730,Target Present,Showup,,Yes,92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3731,Target Present,Showup,,Yes,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3732,Target Absent,Showup,,,NaN,No,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3733,Target Present,Lineup,pos 1,Yes,100,NaN,NaN,No,100,No,100,No,100,No,100,No,100
3734,Target Absent,Lineup,,,NaN,No,62,No,100,No,70,Yes,93,No,100,No,100
3735,Target Present,Showup,,Yes,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3736,Target Absent,Showup,,,NaN,No,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3737,Target Absent,Showup,,,NaN,Yes,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3738,Target Present,Showup,,Yes,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3739,Target Absent,Showup,,,NaN,No,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3740,Target Absent,Lineup,,,NaN,No,28,Yes,52,No,51,No,51,No,51,Yes,33
3741,Target Absent,Lineup,,,NaN,No,91,No,91,Yes,82,No,87,No,93,Yes,91
3742,Target Present,Showup,,Yes,50,,,,,,,,,,,,
3743,Target Present,Showup,,Yes,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3744,Target Absent,Showup,,,NaN,Yes,66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3745,Target Absent,Showup,,,NaN,No,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3746,Target Absent,Lineup,,,NaN,No,20,No,82,No,82,No,51,No,82,No,82
3747,Target Absent,Showup,,,NaN,No,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3748,Target Absent,Showup,,,NaN,No,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3749,Target Absent,Lineup,,,NaN,No,73,No,60,Yes,65,No,35,No,70,No,90
3750,Target Absent,Lineup,,,NaN,No,100,Yes,64,No,70,No,100,No,100,No,100
3751,Target Absent,Showup,,,NaN,No,92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3752,Target Present,Lineup,pos 5,No,71,No,53,No,75,Yes,9,No,5,NaN,NaN,No,76
3753,Target Absent,Lineup,,,NaN,No,85,No,67,No,100,No,76,No,96,No,19
3754,Target Absent,Showup,,,NaN,No,51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3755,Target Absent,Lineup,,,NaN,No,70,No,60,Yes,75,No,65,No,66,No,51
3756,Target Present,Lineup,pos 6,No,100,No,93,No,100,No,100,No,100,No,100,NaN,NaN
3757,Target Absent,Showup,,,NaN,No,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3758,Target Absent,Showup,,,NaN,No,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3759,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3760,Target Absent,Showup,,,NaN,No,73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3761,Target Present,Showup,,Yes,62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3762,Target Present,Lineup,pos 1,Yes,99,NaN,NaN,No,99,No,99,No,99,No,100,No,100
3763,Target Absent,Showup,,,NaN,Yes,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3764,Target Absent,Lineup,,,NaN,No,71,No,71,No,71,No,60,No,81,No,81
3765,Target Absent,Lineup,,,NaN,Yes,82,No,83,No,81,No,100,No,82,No,100
3766,Target Absent,Showup,,,NaN,No,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3767,Target Present,Lineup,pos 3,Yes,92,No,19,No,81,NaN,NaN,No,40,No,48,No,45
3768,Target Present,Showup,,Yes,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3770,Target Absent,Showup,,,NaN,No,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3771,Target Absent,Showup,,,NaN,Yes,82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3772,Target Absent,Lineup,,,NaN,No,60,Yes,61,Yes,60,Yes,60,Yes,60,No,60
3773,Target Absent,Lineup,,,NaN,No,82,No,92,No,58,No,92,No,80,No,94
3774,Target Absent,Lineup,,,NaN,No,43,No,80,No,43,No,61,No,17,Yes,100
3776,Target Absent,Lineup,,,NaN,No,32,Yes,83,No,14,Yes,76,Yes,93,Yes,28
3777,Target Absent,Lineup,,,NaN,No,63,No,100,No,52,No,100,No,65,No,72
3779,Target Present,Lineup,pos 1,No,9,NaN,NaN,No,80,No,30,No,15,No,16,No,58
3780,Target Absent,Lineup,,,NaN,No,15,No,100,No,91,Yes,16,No,89,No,100
3781,Target Present,Showup,,Yes,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3782,Target Absent,Showup,,,NaN,No,45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3783,Target Absent,Showup,,,NaN,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3784,Target Absent,Lineup,,,NaN,Yes,51,No,94,No,77,No,89,No,52,No,95
3785,Target Absent,Lineup,,,NaN,No,89,No,79,No,88,No,18,No,80,No,100
3787,Target Absent,Showup,,,NaN,Yes,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3788,Target Present,Lineup,pos 3,Yes,18,Yes,15,Yes,21,NaN,NaN,Yes,20,Yes,99,Yes,18
3805,Target Present,Showup,,Yes,42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3806,Target Present,Lineup,pos 2,Yes,79,Yes,72,NaN,NaN,Yes,65,No,68,Yes,75,Yes,66
3813,Target Present,Lineup,pos 5,Yes,60,No,71,Yes,80,No,40,No,40,NaN,NaN,No,50
3816,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3818,Target Present,Lineup,pos 2,Yes,100,No,30,NaN,NaN,No,100,No,100,No,100,No,100
3819,Target Present,Lineup,pos 2,Yes,67,Yes,71,NaN,NaN,No,100,No,99,Yes,39,Yes,25
3820,Target Present,Lineup,pos 4,Yes,100,No,99,No,100,No,100,NaN,NaN,No,58,No,95
3821,Target Absent,Showup,,,NaN,No,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3824,Target Present,Showup,,Yes,69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3825,Target Present,Lineup,pos 3,Yes,70,No,61,No,93,NaN,NaN,No,95,No,93,No,67
3826,Target Present,Showup,,No,67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3827,Target Absent,Showup,,,NaN,No,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3828,Target Present,Lineup,pos 3,Yes,91,No,63,No,99,NaN,NaN,No,91,No,88,No,72
3829,Target Absent,Showup,,,NaN,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3830,Target Absent,Lineup,,,NaN,Yes,60,No,80,No,90,No,90,No,90,No,90
3831,Target Absent,Showup,,,NaN,No,74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3832,Target Present,Showup,,No,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3833,Target Absent,Showup,,,NaN,No,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3834,Target Present,Lineup,pos 4,Yes,70,Yes,82,No,73,No,82,NaN,NaN,No,93,No,63
3835,Target Present,Lineup,pos 1,Yes,100,NaN,NaN,No,100,No,100,No,100,No,100,No,100
3836,Target Absent,Lineup,,,NaN,No,83,No,100,No,100,No,100,Yes,100,No,100
3837,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3838,Target Absent,Lineup,,,NaN,No,92,No,95,No,100,No,75,No,74,No,70
3839,Target Absent,Showup,,,NaN,No,73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3840,Target Absent,Lineup,,,NaN,No,50,No,80,No,81,Yes,81,No,51,No,51
3841,Target Present,Showup,,Yes,92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3842,Target Present,Lineup,pos 3,Yes,9,No,31,No,29,NaN,NaN,No,19,No,82,Yes,10
3843,Target Absent,Showup,,,NaN,No,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3844,Target Present,Showup,,Yes,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3845,Target Absent,Showup,,,NaN,No,46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3846,Target Present,Lineup,pos 6,Yes,98,No,46,No,80,No,91,No,76,Yes,73,NaN,NaN
3847,Target Present,Lineup,pos 6,Yes,35,Yes,65,No,28,No,100,Yes,85,No,100,NaN,NaN
3848,Target Absent,Showup,,,NaN,No,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3850,Target Present,Showup,,Yes,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3851,Target Present,Showup,,Yes,83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3852,Target Absent,Lineup,,,NaN,No,100,No,100,No,100,No,100,No,100,Yes,100
3853,Target Absent,Showup,,,NaN,No,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3854,Target Present,Lineup,pos 1,No,5,NaN,NaN,No,83,No,83,No,49,No,71,No,56
3855,Target Present,Lineup,pos 3,Yes,73,No,76,No,85,NaN,NaN,No,62,No,68,No,84
3860,Target Absent,Showup,,,NaN,No,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3861,Target Present,Lineup,pos 6,Yes,100,No,100,No,100,No,100,No,100,No,100,NaN,NaN
3862,Target Present,Showup,,Yes,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3863,Target Present,Lineup,pos 3,Yes,27,Yes,30,Yes,25,NaN,NaN,Yes,14,No,0,No,0
3864,Target Present,Lineup,pos 2,Yes,100,No,98,NaN,NaN,No,100,No,100,No,100,No,100
3865,Target Absent,Lineup,,,NaN,Yes,68,No,28,Yes,62,No,75,No,73,No,75
3866,Target Present,Lineup,pos 3,Yes,100,No,93,No,100,NaN,NaN,No,100,No,100,No,100
3867,Target Absent,Showup,,,NaN,No,87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3868,Target Present,Showup,,Yes,87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3871,Target Present,Lineup,pos 4,No,64,No,59,No,100,Yes,98,NaN,NaN,No,68,No,70
3872,Target Absent,Lineup,,,NaN,No,22,No,19,No,32,No,17,No,19,No,17
3873,Target Present,Lineup,pos 3,No,96,No,96,No,84,NaN,NaN,No,97,No,100,No,100
3874,Target Absent,Lineup,,,NaN,No,38,No,32,Yes,63,No,39,No,40,No,38
3875,Target Present,Showup,,Yes,43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3876,Target Absent,Lineup,,,NaN,No,100,No,100,No,95,No,69,No,100,Yes,100
3877,Target Absent,Lineup,,,NaN,No,100,No,72,Yes,82,No,81,No,51,No,90
3878,Target Present,Showup,,Yes,69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3879,Target Absent,Lineup,,,NaN,No,75,No,82,No,72,Yes,40,No,77,No,76
3880,Target Absent,Lineup,,,NaN,No,86,No,100,Yes,80,No,94,No,95,No,100
3881,Target Present,Showup,,No,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3882,Target Present,Lineup,pos 6,No,92,No,81,Yes,81,No,81,Yes,85,No,51,NaN,NaN
3883,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3884,Target Present,Showup,,No,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3885,Target Absent,Lineup,,,NaN,No,99,No,99,No,70,No,74,No,90,No,99
3886,Target Absent,Lineup,,,NaN,No,95,No,62,No,99,No,81,No,70,No,82
3887,Target Present,Showup,,Yes,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3888,Target Absent,Lineup,,,NaN,No,77,No,60,Yes,80,No,50,No,70,No,40
3889,Target Present,Lineup,pos 3,Yes,53,No,52,No,52,NaN,NaN,No,80,No,54,No,76
3890,Target Absent,Showup,,,NaN,Yes,83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3891,Target Present,Showup,,Yes,83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3892,Target Absent,Lineup,,,NaN,No,77,Yes,51,No,100,No,72,No,75,Yes,83
3893,Target Present,Showup,,Yes,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3894,Target Present,Lineup,pos 3,Yes,100,No,100,No,100,NaN,NaN,No,100,No,100,No,100
3895,Target Present,Showup,,Yes,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
