Subject;Subject_gender;Subject_age;Subject_language;Subject_nationality;Subject_height;Presentation_order;Target;TP_or_TA;SIM_or_SEQ;Selected_image;Response;Identification_yes_or_no;Rejection_yes_or_no;TP_identification;TA_rejection;Confidence;Response_time;Recognise_chosen;Recognise_other;Seq_image1;Seq_image1_choice;Seq_image1_time;Seq_image2;Seq_image2_choice;Seq_image2_time;Seq_image3;Seq_image3_choice;Seq_image3_time;Seq_image4;Seq_image4_choice;Seq_image4_time;Seq_image5;Seq_image5_choice;Seq_image5_time;Seq_image6;Seq_image6_choice;Seq_image6_time;Seq_image7;Seq_image7_choice;Seq_image7_time;Seq_image8;Seq_image8_choice;Seq_image8_time;Sim_row1_image1;Sim_row1_image2;Sim_row1_image3;Sim_row1_image4;Sim_row2_image1;Sim_row2_image2;Sim_row2_image3;Sim_row2_image4;Distance_actual
1274;man;12;Finnish;Finland;148;3;T2;TA;SEQ;T2_Foil_4.jpg;0;1;0;NA;0;28;9.816;0;0;T2_Foil_3.jpg;0;2.374;T2_Foil_6.jpg;0;1.28;T2_Foil_2.jpg;0;1.967;T2_Foil_1.jpg;0;1.386;T2_Foil_4.jpg;1;2.809;T2_Foil_7.jpg;0;0;T2_Foil_5.jpg;0;0;T2_Extra_T.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;80
1274;man;12;Finnish;Finland;148;4;T1;TP;SEQ;no image chosen;0;0;1;0;NA;1;12.152;0;0;T1_Foil_7.jpg;0;2.577;T1_Foil_6.jpg;0;1.207;T1_Foil_1.jpg;0;1.493;T1_Foil_3.jpg;0;1.659;T1_Foil_2.jpg;0;1.896;T1_Foil_5.jpg;0;1.174;T1_Correct.jpg;0;1.007;T1_Foil_4.jpg;0;1.139;NA;NA;NA;NA;NA;NA;NA;NA;35
1275;woman;46;Finnish;Finland;162;1;T4;TP;SIM;T4_Foil_5.jpg;0;1;0;0;NA;50;55.689;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_4.jpg;T4_Foil_5.jpg;T4_Foil_6.jpg;T4_Foil_2.jpg;T4_Foil_1.jpg;T4_Foil_7.jpg;T4_Correct.jpg;T4_Foil_3.jpg;45
1275;woman;46;Finnish;Finland;162;2;T3;TP;SIM;T3_Correct.jpg;1;1;0;1;NA;80;21.467;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_7.jpg;T3_Foil_6.jpg;T3_Foil_1.jpg;T3_Foil_2.jpg;T3_Correct.jpg;T3_Foil_5.jpg;T3_Foil_4.jpg;T3_Foil_3.jpg;10
1275;woman;46;Finnish;Finland;162;3;T2;TA;SIM;T2_Extra_T.jpg;0;1;0;NA;0;32;17.598;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_5.jpg;T2_Foil_7.jpg;T2_Foil_4.jpg;T2_Foil_6.jpg;T2_Foil_3.jpg;T2_Extra_T.jpg;T2_Foil_2.jpg;T2_Foil_1.jpg;100
1275;woman;46;Finnish;Finland;162;4;T1;TP;SIM;T1_Foil_3.jpg;0;1;0;0;NA;61;10.924;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_6.jpg;T1_Foil_2.jpg;T1_Foil_4.jpg;T1_Foil_3.jpg;T1_Correct.jpg;T1_Foil_7.jpg;T1_Foil_5.jpg;T1_Foil_1.jpg;40
1276;man;43;Finnish;Finland;162;1;T1;TA;SIM;no image chosen;1;0;1;NA;1;50;15.861;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_4.jpg;T1_Foil_3.jpg;T1_Foil_5.jpg;T1_Foil_1.jpg;T1_Extra.jpg;T1_Foil_7.jpg;T1_Foil_6.jpg;T1_Foil_2.jpg;40
1276;man;43;Finnish;Finland;162;2;T2;TP;SIM;T2_Foil_1.jpg;0;1;0;0;NA;30;15.249;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_1.jpg;T2_Foil_6.jpg;T2_Foil_4.jpg;T2_Foil_7.jpg;T2_Foil_3.jpg;T2_Foil_5.jpg;T2_Correct.jpg;T2_Foil_2.jpg;100
1276;man;43;Finnish;Finland;162;3;T3;TP;SIM;T3_Correct.jpg;1;1;0;1;NA;75;6.063;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_3.jpg;T3_Foil_7.jpg;T3_Foil_6.jpg;T3_Foil_2.jpg;T3_Foil_5.jpg;T3_Correct.jpg;T3_Foil_1.jpg;T3_Foil_4.jpg;10
1276;man;43;Finnish;Finland;162;4;T4;TP;SIM;T4_Foil_4.jpg;0;1;0;0;NA;32;26.674;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_7.jpg;T4_Foil_3.jpg;T4_Foil_4.jpg;T4_Foil_6.jpg;T4_Foil_2.jpg;T4_Foil_1.jpg;T4_Correct.jpg;T4_Foil_5.jpg;45
1277;woman;27;Finnish;Finland;162;1;T1;TA;SIM;T1_Foil_1.jpg;0;1;0;NA;0;100;8.998;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_5.jpg;T1_Foil_1.jpg;T1_Extra.jpg;T1_Foil_2.jpg;T1_Foil_4.jpg;T1_Foil_6.jpg;T1_Foil_3.jpg;T1_Foil_7.jpg;60
1277;woman;27;Finnish;Finland;162;2;T2;TP;SIM;T2_Correct.jpg;1;1;0;1;NA;100;7.926;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_1.jpg;T2_Foil_2.jpg;T2_Foil_3.jpg;T2_Foil_7.jpg;T2_Foil_5.jpg;T2_Foil_6.jpg;T2_Correct.jpg;T2_Foil_4.jpg;5
1277;woman;27;Finnish;Finland;162;3;T3;TP;SIM;T3_Foil_1.jpg;0;1;0;0;NA;40;9.332;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Correct.jpg;T3_Foil_5.jpg;T3_Foil_3.jpg;T3_Foil_1.jpg;T3_Foil_4.jpg;T3_Foil_2.jpg;T3_Foil_6.jpg;T3_Foil_7.jpg;110
1277;woman;27;Finnish;Finland;162;4;T4;TA;SIM;T4_Foil_5.jpg;0;1;0;NA;0;50;13.154;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_3.jpg;T4_Foil_4.jpg;T4_Foil_2.jpg;T4_Extra.jpg;T4_Foil_1.jpg;T4_Foil_5.jpg;T4_Foil_7.jpg;T4_Foil_6.jpg;30
1278;man;11;Finnish;Finland;151;1;T3;TA;SIM;no image chosen;1;0;1;NA;1;51;32.179;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_7.jpg;T3_Foil_1.jpg;T3_Foil_4.jpg;T3_Foil_2.jpg;T3_Foil_6.jpg;T3_Foil_3.jpg;T3_Extra.jpg;T3_Foil_5.jpg;80
1278;man;11;Finnish;Finland;151;2;T1;TA;SIM;T1_Foil_2.jpg;0;1;0;NA;0;25;48.66;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_7.jpg;T1_Foil_3.jpg;T1_Foil_1.jpg;T1_Extra.jpg;T1_Foil_6.jpg;T1_Foil_4.jpg;T1_Foil_5.jpg;T1_Foil_2.jpg;50
1278;man;11;Finnish;Finland;151;3;T4;TP;SIM;no image chosen;0;0;1;0;NA;79;43.46;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_3.jpg;T4_Foil_6.jpg;T4_Correct.jpg;T4_Foil_1.jpg;T4_Foil_4.jpg;T4_Foil_7.jpg;T4_Foil_2.jpg;T4_Foil_5.jpg;35
1278;man;11;Finnish;Finland;151;4;T2;TP;SIM;no image chosen;0;0;1;0;NA;90;6.455;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_3.jpg;T2_Foil_1.jpg;T2_Correct.jpg;T2_Foil_6.jpg;T2_Foil_5.jpg;T2_Foil_4.jpg;T2_Foil_2.jpg;T2_Foil_7.jpg;20
1279;woman;13;Finnish;Finland;167;1;T1;TA;SEQ;T1_Foil_7.jpg;0;1;0;NA;0;1;12.802;0;0;T1_Foil_7.jpg;1;12.802;T1_Foil_6.jpg;0;0;T1_Extra.jpg;0;0;T1_Foil_3.jpg;0;0;T1_Foil_1.jpg;0;0;T1_Foil_2.jpg;0;0;T1_Foil_5.jpg;0;0;T1_Foil_4.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;80
1279;woman;13;Finnish;Finland;167;2;T2;TA;SEQ;no image chosen;1;0;1;NA;1;0;13.993;0;0;T2_Foil_5.jpg;0;3.282;T2_Foil_3.jpg;0;1.374;T2_Foil_4.jpg;0;1.48;T2_Extra_T.jpg;0;3.225;T2_Foil_7.jpg;0;1.102;T2_Foil_2.jpg;0;1.54;T2_Foil_1.jpg;0;1.149;T2_Foil_6.jpg;0;0.841;NA;NA;NA;NA;NA;NA;NA;NA;50
1279;woman;13;Finnish;Finland;167;3;T3;TA;SEQ;no image chosen;1;0;1;NA;1;0;23.402;0;0;T3_Foil_2.jpg;0;3.224;T3_Foil_5.jpg;0;6.059;T3_Extra.jpg;0;3.02;T3_Foil_3.jpg;0;1.554;T3_Foil_1.jpg;0;6.359;T3_Foil_7.jpg;0;0.888;T3_Foil_6.jpg;0;1.126;T3_Foil_4.jpg;0;1.172;NA;NA;NA;NA;NA;NA;NA;NA;35
1279;woman;13;Finnish;Finland;167;4;T4;TP;SEQ;no image chosen;0;0;1;0;NA;0;22.344;0;0;T4_Foil_4.jpg;0;3.772;T4_Correct.jpg;0;3.055;T4_Foil_3.jpg;0;1.398;T4_Foil_6.jpg;0;2.678;T4_Foil_5.jpg;0;2.381;T4_Foil_7.jpg;0;4.76;T4_Foil_1.jpg;0;2.215;T4_Foil_2.jpg;0;2.085;NA;NA;NA;NA;NA;NA;NA;NA;20
1280;man;15;Finnish;Finland;179;1;T1;TA;SEQ;T1_Foil_4.jpg;0;1;0;NA;0;98;19.578;0;0;T1_Extra.jpg;0;11.058;T1_Foil_1.jpg;0;1.955;T1_Foil_6.jpg;0;1.694;T1_Foil_2.jpg;0;1.541;T1_Foil_4.jpg;1;3.33;T1_Foil_3.jpg;0;0;T1_Foil_7.jpg;0;0;T1_Foil_5.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;90
1280;man;15;Finnish;Finland;179;2;T2;TA;SEQ;T2_Foil_5.jpg;0;1;0;NA;0;100;4.93;0;0;T2_Foil_5.jpg;1;4.93;T2_Foil_6.jpg;0;0;T2_Foil_4.jpg;0;0;T2_Foil_1.jpg;0;0;T2_Foil_3.jpg;0;0;T2_Foil_7.jpg;0;0;T2_Extra_T.jpg;0;0;T2_Foil_2.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;70
1280;man;15;Finnish;Finland;179;3;T3;TA;SEQ;T3_Foil_6.jpg;0;1;0;NA;0;100;5.358;0;0;T3_Foil_6.jpg;1;5.358;T3_Foil_1.jpg;0;0;T3_Foil_4.jpg;0;0;T3_Foil_2.jpg;0;0;T3_Extra.jpg;0;0;T3_Foil_3.jpg;0;0;T3_Foil_7.jpg;0;0;T3_Foil_5.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;25
1280;man;15;Finnish;Finland;179;4;T4;TP;SEQ;T4_Foil_5.jpg;0;1;0;0;NA;100;7.583;0;0;T4_Foil_6.jpg;0;2.323;T4_Correct.jpg;0;1.196;T4_Foil_7.jpg;0;1.149;T4_Foil_3.jpg;0;0.901;T4_Foil_5.jpg;1;2.014;T4_Foil_4.jpg;0;0;T4_Foil_1.jpg;0;0;T4_Foil_2.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;15
1281;man;8;Finnish;Finland;133;1;T1;TP;SEQ;T1_Foil_5.jpg;0;1;0;0;NA;50;6.567;0;0;T1_Foil_5.jpg;1;6.567;T1_Foil_4.jpg;0;0;T1_Foil_6.jpg;0;0;T1_Foil_1.jpg;0;0;T1_Foil_2.jpg;0;0;T1_Foil_7.jpg;0;0;T1_Correct.jpg;0;0;T1_Foil_3.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;100
1281;man;8;Finnish;Finland;133;2;T2;TP;SEQ;T2_Foil_5.jpg;0;1;0;0;NA;100;4.881;0;0;T2_Foil_4.jpg;0;2.64;T2_Foil_5.jpg;1;2.241;T2_Foil_1.jpg;0;0;T2_Foil_3.jpg;0;0;T2_Foil_6.jpg;0;0;T2_Foil_7.jpg;0;0;T2_Correct.jpg;0;0;T2_Foil_2.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;45
1281;man;8;Finnish;Finland;133;3;T3;TA;SEQ;T3_Foil_7.jpg;0;1;0;NA;0;87;10.153;0;0;T3_Foil_7.jpg;1;10.153;T3_Foil_3.jpg;0;0;T3_Foil_6.jpg;0;0;T3_Extra.jpg;0;0;T3_Foil_4.jpg;0;0;T3_Foil_1.jpg;0;0;T3_Foil_2.jpg;0;0;T3_Foil_5.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;40
1281;man;8;Finnish;Finland;133;4;T4;TP;SEQ;no image chosen;0;0;1;0;NA;0;12.221;0;0;T4_Foil_2.jpg;0;1.835;T4_Foil_3.jpg;0;1.671;T4_Foil_6.jpg;0;1.055;T4_Foil_7.jpg;0;1.127;T4_Foil_1.jpg;0;1.399;T4_Foil_5.jpg;0;1.743;T4_Foil_4.jpg;0;1.873;T4_Correct.jpg;0;1.518;NA;NA;NA;NA;NA;NA;NA;NA;10
1282;woman;11;Finnish;Finland;137;1;T1;TP;SEQ;T1_Foil_2.jpg;0;1;0;0;NA;43;11.72;0;0;T1_Foil_2.jpg;1;11.72;T1_Foil_6.jpg;0;0;T1_Foil_4.jpg;0;0;T1_Foil_1.jpg;0;0;T1_Foil_5.jpg;0;0;T1_Foil_7.jpg;0;0;T1_Correct.jpg;0;0;T1_Foil_3.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;110
1282;woman;11;Finnish;Finland;137;2;T2;TP;SEQ;T2_Foil_1.jpg;0;1;0;0;NA;47;13.958;0;0;T2_Foil_7.jpg;0;11.669;T2_Foil_1.jpg;1;2.289;T2_Foil_2.jpg;0;0;T2_Foil_3.jpg;0;0;T2_Correct.jpg;0;0;T2_Foil_5.jpg;0;0;T2_Foil_6.jpg;0;0;T2_Foil_4.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;60
1282;woman;11;Finnish;Finland;137;3;T3;TP;SEQ;no image chosen;0;0;1;0;NA;50;8.866;0;0;T3_Foil_7.jpg;0;2.603;T3_Foil_5.jpg;0;0.842;T3_Correct.jpg;0;1.779;T3_Foil_3.jpg;0;0.772;T3_Foil_4.jpg;0;0.686;T3_Foil_6.jpg;0;0.653;T3_Foil_2.jpg;0;0.723;T3_Foil_1.jpg;0;0.808;NA;NA;NA;NA;NA;NA;NA;NA;30
1282;woman;11;Finnish;Finland;137;4;T4;TP;SEQ;T4_Correct.jpg;1;1;0;1;NA;75;8.616;0;0;T4_Foil_1.jpg;0;2.709;T4_Foil_6.jpg;0;1.636;T4_Foil_2.jpg;0;0.783;T4_Foil_7.jpg;0;1.791;T4_Foil_3.jpg;0;0.759;T4_Correct.jpg;1;0.938;T4_Foil_4.jpg;0;0;T4_Foil_5.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;5
1283;woman;12;Finnish;Finland;165;1;T3;TP;SIM;T3_Correct.jpg;1;1;0;1;NA;70;3.461;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_2.jpg;T3_Foil_5.jpg;T3_Foil_7.jpg;T3_Foil_3.jpg;T3_Foil_6.jpg;T3_Foil_4.jpg;T3_Foil_1.jpg;T3_Correct.jpg;35
1283;woman;12;Finnish;Finland;165;2;T1;TP;SIM;T1_Foil_7.jpg;0;1;0;0;NA;70;8.652;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Correct.jpg;T1_Foil_4.jpg;T1_Foil_2.jpg;T1_Foil_5.jpg;T1_Foil_3.jpg;T1_Foil_6.jpg;T1_Foil_7.jpg;T1_Foil_1.jpg;80
1283;woman;12;Finnish;Finland;165;3;T4;TP;SIM;T4_Foil_5.jpg;0;1;0;0;NA;80;9.104;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_1.jpg;T4_Foil_5.jpg;T4_Foil_2.jpg;T4_Correct.jpg;T4_Foil_3.jpg;T4_Foil_6.jpg;T4_Foil_4.jpg;T4_Foil_7.jpg;20
1283;woman;12;Finnish;Finland;165;4;T2;TA;SIM;T2_Foil_4.jpg;0;1;0;NA;0;80;10.431;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_6.jpg;T2_Foil_2.jpg;T2_Foil_3.jpg;T2_Foil_1.jpg;T2_Foil_5.jpg;T2_Extra_T.jpg;T2_Foil_7.jpg;T2_Foil_4.jpg;50
1284;man;10;Finnish;Finland;151;1;T3;TP;SEQ;T3_Foil_3.jpg;0;1;0;0;NA;13;11.359;0;0;T3_Foil_3.jpg;1;11.359;T3_Foil_1.jpg;0;0;T3_Foil_7.jpg;0;0;T3_Foil_6.jpg;0;0;T3_Foil_5.jpg;0;0;T3_Foil_2.jpg;0;0;T3_Correct.jpg;0;0;T3_Foil_4.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;25
1284;man;10;Finnish;Finland;151;2;T1;TA;SEQ;T1_Foil_3.jpg;0;1;0;NA;0;34;15.71;0;0;T1_Foil_6.jpg;0;8.927;T1_Foil_2.jpg;0;2.453;T1_Foil_1.jpg;0;2.028;T1_Foil_5.jpg;0;1.21;T1_Foil_3.jpg;1;1.092;T1_Foil_4.jpg;0;0;T1_Extra.jpg;0;0;T1_Foil_7.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;90
1284;man;10;Finnish;Finland;151;3;T4;TA;SEQ;T4_Foil_4.jpg;0;1;0;NA;0;35;9.819;0;0;T4_Foil_3.jpg;0;4.885;T4_Foil_5.jpg;0;0.913;T4_Foil_1.jpg;0;2.052;T4_Foil_7.jpg;0;0.747;T4_Foil_4.jpg;1;1.222;T4_Extra.jpg;0;0;T4_Foil_6.jpg;0;0;T4_Foil_2.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;15
1284;man;10;Finnish;Finland;151;4;T2;TP;SEQ;T2_Foil_1.jpg;0;1;0;0;NA;4;6.683;0;0;T2_Foil_3.jpg;0;1.795;T2_Foil_5.jpg;0;0.83;T2_Foil_6.jpg;0;0.724;T2_Foil_2.jpg;0;1.009;T2_Foil_7.jpg;0;1.02;T2_Foil_1.jpg;1;1.305;T2_Foil_4.jpg;0;0;T2_Correct.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;70
1285;man;13;Swedish;Sweden;154;1;T3;TA;SIM;no image chosen;1;0;1;NA;1;59;22.587;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_4.jpg;T3_Foil_1.jpg;T3_Foil_5.jpg;T3_Foil_7.jpg;T3_Foil_3.jpg;T3_Extra.jpg;T3_Foil_6.jpg;T3_Foil_2.jpg;40
1285;man;13;Swedish;Sweden;154;2;T1;TA;SIM;T1_Extra.jpg;0;1;0;NA;0;57;14.385;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_3.jpg;T1_Foil_4.jpg;T1_Foil_5.jpg;T1_Extra.jpg;T1_Foil_6.jpg;T1_Foil_2.jpg;T1_Foil_1.jpg;T1_Foil_7.jpg;100
1285;man;13;Swedish;Sweden;154;3;T4;TP;SIM;T4_Correct.jpg;1;1;0;1;NA;72;4.532;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_4.jpg;T4_Foil_3.jpg;T4_Foil_7.jpg;T4_Foil_2.jpg;T4_Foil_1.jpg;T4_Correct.jpg;T4_Foil_6.jpg;T4_Foil_5.jpg;10
1285;man;13;Swedish;Sweden;154;4;T2;TP;SIM;no image chosen;0;0;1;0;NA;62;16.203;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_7.jpg;T2_Foil_6.jpg;T2_Foil_5.jpg;T2_Foil_1.jpg;T2_Correct.jpg;T2_Foil_2.jpg;T2_Foil_4.jpg;T2_Foil_3.jpg;45
1286;man;10;Finnish;Finland;141;1;T2;TA;SIM;T2_Extra_T.jpg;0;1;0;NA;0;70;9.777;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_7.jpg;T2_Foil_6.jpg;T2_Foil_5.jpg;T2_Foil_2.jpg;T2_Extra_T.jpg;T2_Foil_1.jpg;T2_Foil_3.jpg;T2_Foil_4.jpg;50
1286;man;10;Finnish;Finland;141;2;T4;TP;SIM;T4_Correct.jpg;1;1;0;1;NA;70;13.789;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_7.jpg;T4_Foil_5.jpg;T4_Foil_4.jpg;T4_Foil_1.jpg;T4_Foil_3.jpg;T4_Correct.jpg;T4_Foil_6.jpg;T4_Foil_2.jpg;20
1286;man;10;Finnish;Finland;141;3;T1;TA;SIM;T1_Foil_7.jpg;0;1;0;NA;0;70;31.165;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_6.jpg;T1_Foil_2.jpg;T1_Foil_7.jpg;T1_Foil_1.jpg;T1_Extra.jpg;T1_Foil_4.jpg;T1_Foil_5.jpg;T1_Foil_3.jpg;80
1286;man;10;Finnish;Finland;141;4;T3;TA;SIM;T3_Foil_2.jpg;0;1;0;NA;0;0;8.534;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_3.jpg;T3_Foil_1.jpg;T3_Foil_2.jpg;T3_Foil_6.jpg;T3_Foil_5.jpg;T3_Extra.jpg;T3_Foil_4.jpg;T3_Foil_7.jpg;35
1287;woman;28;Finnish;Finland;169;1;T2;TA;SIM;no image chosen;1;0;1;NA;1;30;26.491;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_1.jpg;T2_Foil_7.jpg;T2_Foil_6.jpg;T2_Foil_4.jpg;T2_Extra_T.jpg;T2_Foil_5.jpg;T2_Foil_3.jpg;T2_Foil_2.jpg;70
1287;woman;28;Finnish;Finland;169;2;T4;TA;SIM;T4_Extra.jpg;0;1;0;NA;0;50;15.093;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_5.jpg;T4_Foil_2.jpg;T4_Foil_7.jpg;T4_Foil_3.jpg;T4_Foil_6.jpg;T4_Extra.jpg;T4_Foil_4.jpg;T4_Foil_1.jpg;15
1287;woman;28;Finnish;Finland;169;3;T1;TA;SIM;no image chosen;1;0;1;NA;1;38;9.14;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_3.jpg;T1_Foil_1.jpg;T1_Foil_7.jpg;T1_Foil_2.jpg;T1_Foil_6.jpg;T1_Foil_4.jpg;T1_Foil_5.jpg;T1_Extra.jpg;90
1287;woman;28;Finnish;Finland;169;4;T3;TP;SIM;T3_Correct.jpg;1;1;0;1;NA;44;6.927;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Correct.jpg;T3_Foil_2.jpg;T3_Foil_3.jpg;T3_Foil_1.jpg;T3_Foil_5.jpg;T3_Foil_6.jpg;T3_Foil_4.jpg;T3_Foil_7.jpg;25
1288;woman;31;Finnish;Finland;167;1;T2;TP;SIM;no image chosen;0;0;1;0;NA;0;5.128;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_1.jpg;T2_Correct.jpg;T2_Foil_5.jpg;T2_Foil_3.jpg;T2_Foil_6.jpg;T2_Foil_7.jpg;T2_Foil_2.jpg;T2_Foil_4.jpg;45
1288;woman;31;Finnish;Finland;167;2;T4;TP;SIM;T4_Correct.jpg;1;1;0;1;NA;19;8.151;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Correct.jpg;T4_Foil_7.jpg;T4_Foil_5.jpg;T4_Foil_1.jpg;T4_Foil_6.jpg;T4_Foil_3.jpg;T4_Foil_2.jpg;T4_Foil_4.jpg;10
1288;woman;31;Finnish;Finland;167;3;T1;TP;SIM;T1_Foil_2.jpg;0;1;0;0;NA;13;24.95;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_1.jpg;T1_Foil_2.jpg;T1_Foil_5.jpg;T1_Foil_6.jpg;T1_Foil_7.jpg;T1_Correct.jpg;T1_Foil_4.jpg;T1_Foil_3.jpg;100
