ParticipantId,Age,Sex,Ethnicity,Ethnicity2,TimeElapsed,EncodingConditionRaw,EncodingCondition,TargetPresent,Lineup1,Lineup2,Lineup3,Lineup4,Lineup5,Lineup6,Interactors,ParticipantTargetPresent,ParticipantLineupSelection,Accuracy,ParticipantSelection,Confidence,MouseGroup,MissingMouseData,TargetFront,TargetLeft,TargetRight,FrontFiller,LeftFiller,RightFiller,SameTarget,OppTarget,SameFiller,OppFiller,
f84543f6-74cf-4e8c-a6e3-0686483ccf47,27,Female,"East Asian (e.g., Chinese, Japanese, Korean)",Asian other,322748,1,right,1,4,3,1,5,2,6,1,yes,6,1,target,90,Low,0,0.508076358,,0.491923642,0.748933483,0.111945143,0.139121373,0.491923642,0,0.139121373,0.111945143,
82b4b18b-0f89-4f32-9a23-29e9cb7701d0,55,Male,White or Caucasian,White American,255046,2,left,0,4,6,5,1,2,3,1,yes,2,0,filler,80,Low,0,,,,0.919835025,0.080164975,0,,,0.080164975,0,
f5a5d90f-06e2-4e20-a731-49c6e655be9b,32,Male,White or Caucasian,White American,203116,1,right,1,2,6,4,1,5,3,1,yes,2,1,target,90,High,0,0.664635797,0.172759274,0.162604928,0.602926514,0.176393359,0.220680127,0.162604928,0.172759274,0.220680127,0.176393359,
c3872ce1-35b8-480c-a3de-8fae20d4155c,55,Female,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",Asian Indian,214125,1,right,0,3,6,2,4,1,5,1,no,,1,reject,80,High,0,,,,0.618347352,0.032169344,0.349483304,,,0.349483304,0.032169344,
b8e0207a-6498-4817-9a96-0db865fc4214,33,Male,White or Caucasian,White American,200663,2,left,1,6,5,2,3,1,4,1,yes,1,1,target,70,Low,0,0.8867534,0.1132466,,0.772564903,0.145905118,0.081529979,0.1132466,0,0.145905118,0.081529979,
7c6ad169-4c33-4c97-bf5d-245780b9f27e,36,Female,White or Caucasian,White Irish,164285,1,right,1,4,3,5,1,6,2,1,yes,5,1,target,90,High,0,0.918738629,,0.081261371,0.657766138,0.122951945,0.219281918,0.081261371,0,0.219281918,0.122951945,
4466d55f-0262-42e2-bcac-311a2d5bdc11,26,Male,White or Caucasian,White American,173019,2,left,1,4,3,5,1,2,6,1,yes,6,1,target,70,High,0,0.441777661,0.468152446,0.090069893,0.460607414,0.374350003,0.165042583,0.468152446,0.090069893,0.374350003,0.165042583,
4f6e82a5-930b-4eb5-9d43-0dc3f005063f,28,Female,American Indian or Alaska Native,Native American or Alaska Native,223259,1,right,0,1,2,6,4,5,3,1,no,,1,reject,70,High,0,,,,0.597033769,0.09350017,0.309466061,,,0.309466061,0.09350017,
1798f2cf-736d-46cb-bac6-5e27c074816c,28,Female,White or Caucasian,White American,241987,2,left,1,3,6,4,1,5,2,1,no,,0,reject,50,Low,0,0.634879725,0.114475945,0.25064433,0.659372393,0.143107241,0.197520366,0.114475945,0.25064433,0.143107241,0.197520366,
34fdbf00-26ab-4835-8115-72422afb1ed6,24,Male,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",White American,206294,2,left,0,5,1,3,4,2,6,1,no,,1,reject,80,Low,0,,,,0.674881037,0.184295725,0.140823238,,,0.184295725,0.140823238,
64613c00-2a13-458d-9901-edb980dcc092,32,Male,"Hispanic, Latino or Spanish",Hispanic or Latino,246218,1,right,0,2,1,4,6,5,3,1,no,,1,reject,30,High,0,,,,0.44131096,0.18163704,0.377052001,,,0.377052001,0.18163704,
c6b18978-cea6-4912-af4b-bdfbce3e1190,52,Female,White or Caucasian,White American,253454,2,left,0,2,6,5,3,4,1,1,no,,1,reject,100,High,0,,,,0.690133418,0.220354099,0.089512482,,,0.220354099,0.089512482,
f407cdeb-1ed4-4a0f-ac92-df89578d1bb6,41,Male,White or Caucasian,White other,251239,1,right,1,5,6,4,3,1,2,1,yes,2,1,target,80,High,0,0.432980298,0.066962761,0.500056941,0.632542931,0.117952242,0.249504827,0.500056941,0.066962761,0.249504827,0.117952242,
0992c9d0-9d87-493e-a8a5-585d26614271,29,Female,White or Caucasian,White American,149165,2,left,0,2,5,4,1,6,3,1,no,,1,reject,30,High,0,,,,0.65257096,0.34742904,0,,,0.34742904,0,
3c8e067a-d963-4192-be17-cfb603a463b6,27,Female,White or Caucasian,White American,176648,1,right,0,3,4,2,5,1,6,1,no,,1,reject,90,High,0,,,,0.781878167,0,0.218121833,,,0.218121833,0,
62442298-9cc7-4c9f-be25-2cdc345af6c6,41,Female,White or Caucasian,White American,272163,2,left,1,3,4,5,2,6,1,1,no,,0,reject,100,Low,0,0.85883379,0.022800897,0.118365313,0.801330502,0.071068885,0.127600613,0.022800897,0.118365313,0.071068885,0.127600613,
c2a2d10d-b8f6-468e-be47-e52eacf360b5,28,Male,White or Caucasian,Mixed White &amp; Asian,197478,1,right,1,2,4,1,5,3,6,1,yes,1,0,filler,70,High,0,0.549889485,0.18961162,0.260498895,0.623201415,0.115364931,0.261433654,0.260498895,0.18961162,0.261433654,0.115364931,
4618ed30-2740-4345-a5d0-ca89208e0f2a,30,Female,White or Caucasian,White American,155001,2,left,0,5,6,3,1,4,2,1,yes,6,0,filler,80,Low,0,,,,0.953645174,0.046354826,0,,,0.046354826,0,
c80be323-1a58-4241-bb5c-334151de6a71,24,Male,White or Caucasian,White American,212999,2,left,1,3,4,6,1,5,2,1,no,,0,reject,70,High,0,0.251634809,0.483526157,0.264839034,0.503467801,0.253306523,0.243225675,0.483526157,0.264839034,0.253306523,0.243225675,
01ced0fd-3283-4a0c-933e-e44acf31381c,53,Male,White or Caucasian,White American,242908,1,right,1,2,4,6,1,5,3,1,yes,3,1,target,80,High,0,0.453079545,0.114953038,0.431967418,0.492092814,0.120347939,0.387559247,0.431967418,0.114953038,0.387559247,0.120347939,
3df40751-99c3-4626-8cdf-4c885d0a27c3,45,Female,White or Caucasian,White American,212568,2,left,0,1,2,5,3,4,6,1,no,,1,reject,70,Low,0,,,,0.561266705,0.159867516,0.278865779,,,0.159867516,0.278865779,
57c3d992-25b1-4f9d-b2a3-eee831d8c722,58,Male,White or Caucasian,White American,213870,1,right,0,4,6,2,5,3,1,1,yes,2,0,filler,60,High,0,,,,0.487645024,0.166964069,0.345390907,,,0.345390907,0.166964069,
62b5e246-3667-45c2-b9dc-d7206bb450cc,41,Male,"East Asian (e.g., Chinese, Japanese, Korean)",Asian other,467892,2,left,0,6,4,5,3,1,2,1,no,,1,reject,80,High,0,,,,0.694674352,0.264770718,0.040554929,,,0.264770718,0.040554929,
4b91ec49-2aad-4913-9f9b-934792c918a1,25,Female,Black or African American,Black other,308928,1,right,1,5,1,3,4,6,2,1,yes,5,1,target,90,High,0,0.449180187,0.02948751,0.521332303,0.657689887,0.042903403,0.29940671,0.521332303,0.02948751,0.29940671,0.042903403,
33dc98af-11e3-48d7-85c2-0aa64da2ac50,29,Male,White or Caucasian,White American,280848,1,right,1,2,3,1,5,6,4,1,no,,0,reject,50,High,0,0.936193029,,0.063806971,0.621316781,0.159826343,0.218856876,0.063806971,0,0.218856876,0.159826343,
081895e3-30b8-445f-8ffd-4e384c670e4f,47,Male,White or Caucasian,White American,662976,2,left,0,3,2,5,1,4,6,1,yes,2,0,filler,70,High,0,,,,0.555734494,0.34696137,0.097304136,,,0.34696137,0.097304136,
2ef5df7e-f2d9-4930-811e-07eea3dc9902,29,Male,White or Caucasian,White American,185715,2,left,1,3,6,5,4,2,1,1,yes,2,1,target,90,Low,0,0.643126888,0.12172709,0.235146022,0.788571424,0.16617311,0.045255466,0.12172709,0.235146022,0.16617311,0.045255466,
3d7dc8dc-05c5-4ca8-b652-1cf95abb54ab,62,Male,White or Caucasian,White American,218360,2,left,1,3,4,1,6,5,2,1,yes,4,1,target,80,High,0,0.516653757,0.483346243,,0.487598319,0.33753864,0.174863041,0.483346243,0,0.33753864,0.174863041,
05275d21-fbec-4788-8665-da11d21034f3,22,Female,White or Caucasian,White American,158564,2,left,0,2,5,4,6,3,1,1,yes,1,0,filler,80,High,0,,,,0.687075202,0.309578341,0.003346457,,,0.309578341,0.003346457,
3b2dcba3-9d62-4515-bd0d-f41a11352c14,48,Female,White or Caucasian,White American,284246,1,right,1,6,1,4,5,3,2,1,yes,1,1,target,90,Low,0,1,,,0.973139598,0,0.026860402,0,0,0.026860402,0,
279f27c0-9300-4b3c-9b0d-1d31f0613a6c,22,Male,"East Asian (e.g., Chinese, Japanese, Korean)",White American,183532,1,right,0,4,3,1,6,2,5,1,no,,1,reject,80,Low,0,,,,0.797876791,0.059912805,0.142210404,,,0.142210404,0.059912805,
602dc1fd-ca01-42c1-ba5e-647427197de4,55,Male,White or Caucasian,White American,201551,2,left,1,2,1,4,6,5,3,1,yes,4,1,target,70,High,0,0.473495273,0.430776594,0.095728132,0.582232254,0.235760472,0.182007274,0.430776594,0.095728132,0.235760472,0.182007274,
4b958640-df43-4fd9-ab02-6a24265341be,30,Female,White or Caucasian,White American,184609,2,left,0,5,6,3,1,2,4,1,no,,1,reject,60,Low,0,,,,1,0,0,,,0,0,
a4210af3-001b-48a8-b4f7-d97094f94ae8,38,Female,White or Caucasian,White other,229965,1,right,0,2,1,6,3,4,5,1,yes,1,0,filler,80,Low,0,,,,0.997281084,0,0.002718916,,,0.002718916,0,
8b11f961-149b-49ef-9b28-7e0e57e9aa25,46,Female,White or Caucasian,White American,228842,2,left,0,5,3,2,6,1,4,1,no,,1,reject,100,High,0,,,,0.607231664,0.222304984,0.170463352,,,0.222304984,0.170463352,
6d5c9f64-acdc-42e3-a1ed-fb848e453d6c,28,Male,White or Caucasian,White American,233770,1,right,1,5,4,1,6,2,3,1,yes,4,1,target,100,Low,0,1,,,0.849924608,0.008921044,0.141154349,0,0,0.141154349,0.008921044,
112015d0-2dae-4637-a28e-ac0d0d00092d,39,Female,White or Caucasian,White American,219611,1,right,1,2,3,5,1,4,6,1,yes,6,1,target,90,High,0,0.425877057,0.073890096,0.500232847,0.510210614,0.282129841,0.207659545,0.500232847,0.073890096,0.207659545,0.282129841,
51908cf3-790d-43c8-968e-52007214f2ac,52,Male,White or Caucasian,White American,239018,2,left,0,5,3,2,6,1,4,1,no,,1,reject,80,Low,0,,,,0.643188936,0.204093904,0.15271716,,,0.204093904,0.15271716,
9a365eb4-8890-4ea3-8b5e-1235f1202fd6,31,Male,"East Asian (e.g., Chinese, Japanese, Korean)",Chinese,164465,1,right,0,1,5,2,3,6,4,1,yes,3,0,filler,70,High,0,,,,0.480880213,0.268950245,0.250169542,,,0.250169542,0.268950245,
9e787f90-3dd9-4bba-8d6b-6ef19233656b,31,Male,"East Asian (e.g., Chinese, Japanese, Korean)",Asian other,350209,2,left,0,3,4,2,6,5,1,1,no,,1,reject,100,High,0,,,,0.626488024,0.209530007,0.16398197,,,0.209530007,0.16398197,
cc31f42a-3cb8-4b46-a285-73116740dd61,37,Male,"Hispanic, Latino or Spanish",Hispanic or Latino,610931,1,right,0,5,3,6,2,1,4,1,no,,1,reject,60,Low,0,,,,0.821736895,0.068075534,0.110187571,,,0.110187571,0.068075534,
e3fb96c3-7a77-4e95-b851-a623e8da68c3,31,Female,White or Caucasian,White American,212380,1,right,0,5,4,2,6,3,1,1,no,,1,reject,40,Low,0,,,,0.587750092,0.277561644,0.134688265,,,0.134688265,0.277561644,
967f44a0-0372-4fde-987c-52da00361d17,30,Male,White or Caucasian,White American,241348,2,left,0,4,3,5,1,6,2,1,no,,1,reject,70,High,0,,,,0.541116994,0.326465051,0.132417955,,,0.326465051,0.132417955,
30fd1b99-b876-47ea-9cc1-2b51a5c3695a,29,Prefer not to say,White or Caucasian,White American,159302,2,left,1,1,2,3,4,5,6,1,yes,6,1,target,0,Low,0,0.802973978,0.197026022,,0.808986838,0.023297232,0.16771593,0.197026022,0,0.023297232,0.16771593,
058301ef-c08a-4302-899f-4f859be6cd1b,33,Male,"Hispanic, Latino or Spanish",Hispanic or Latino,310342,1,right,1,3,5,6,2,1,4,1,yes,3,1,target,100,Low,0,0.923796328,,0.076203672,0.869563175,0.030466487,0.099970338,0.076203672,0,0.099970338,0.030466487,
9ce63b18-0572-4ee6-a46e-3ae0b4ea43b9,36,Female,White or Caucasian,White American,288042,1,right,0,2,1,4,5,3,6,1,no,,1,reject,60,High,0,,,,0.612311976,0.113828131,0.273859893,,,0.273859893,0.113828131,
8803b110-a2f2-4d21-bf10-366cb521fbc2,55,Female,White or Caucasian,White American,264853,2,left,0,6,1,3,2,5,4,1,yes,6,0,filler,60,High,0,,,,0.559176228,0.248856085,0.191967687,,,0.248856085,0.191967687,
e35c3bf1-9f9c-4aff-bf6d-ff20aa100852,51,Female,White or Caucasian,White American,224288,1,right,1,4,1,6,5,2,3,1,yes,3,1,target,100,High,0,0.356888096,,0.643111904,0.691317014,0.020226456,0.28845653,0.643111904,0,0.28845653,0.020226456,
eadaf2e2-5033-48cd-8a50-c9e4f2866ce4,58,Female,White or Caucasian,White American,194116,2,left,0,1,5,2,6,4,3,1,yes,3,0,filler,100,High,0,,,,0.780872184,0.219127816,0,,,0.219127816,0,
f2c15670-5c2f-42ae-9698-e7814486e0de,44,Male,White or Caucasian,White American,170307,1,right,1,1,4,3,6,5,2,1,yes,4,1,target,100,Low,0,0.959796301,,0.040203699,0.850298226,0.063321853,0.086379921,0.040203699,0,0.086379921,0.063321853,
f3aaa048-fd00-4179-a7e1-353968bcc596,31,Male,Black or African American,White American,166445,1,right,0,4,2,6,3,5,1,1,yes,3,0,filler,80,Low,0,,,,0.876522217,0.112089883,0.0113879,,,0.0113879,0.112089883,
df231901-ff2d-409e-a921-65391c9200e5,40,Male,White or Caucasian,White American,176447,1,right,0,2,3,5,6,4,1,1,yes,1,0,filler,90,Low,0,,,,0.838966911,0.009181637,0.151851452,,,0.151851452,0.009181637,
5b54746d-41c5-4fde-84ce-1e1cf575e3ea,41,Female,White or Caucasian,White American,217658,2,left,1,4,5,1,3,6,2,1,yes,5,1,target,90,High,0,0.475939966,0.493114653,0.030945381,0.605464261,0.284175863,0.110359876,0.493114653,0.030945381,0.284175863,0.110359876,
2fe36e7b-2aad-4244-81ef-4578da29acee,49,Male,White or Caucasian,White American,197652,1,right,0,6,4,2,1,5,3,1,no,,1,reject,60,Low,0,,,,0.758525321,0.043888583,0.197586095,,,0.197586095,0.043888583,
13cb499b-d912-4676-991a-b1123042ee25,42,Female,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",Asian other,447946,2,left,1,1,3,4,2,6,5,1,no,,0,reject,40,High,0,0.405457227,0.459832842,0.134709931,0.473559035,0.374494684,0.151946281,0.459832842,0.134709931,0.374494684,0.151946281,
572a8abe-0442-44af-a787-d305fd8fcaec,25,Female,White or Caucasian,White American,209290,2,left,0,3,4,6,2,1,5,1,no,,1,reject,100,High,0,,,,0.514413591,0.384904403,0.100682006,,,0.384904403,0.100682006,
1208c635-7549-4255-a9f8-08c518f88a0f,28,Female,"Hispanic, Latino or Spanish",Hispanic or Latino,177643,1,right,1,4,3,6,1,5,2,1,yes,3,1,target,80,High,0,0.531323283,0.295812395,0.172864322,0.526373873,0.240087285,0.233538841,0.172864322,0.295812395,0.233538841,0.240087285,
c64aa0cd-833c-4178-a847-899bebfc61c5,36,Female,Black or African American,Black other,279410,2,left,0,2,3,1,5,4,6,1,yes,1,0,filler,100,Low,0,,,,0.601163414,0.141235586,0.257601,,,0.141235586,0.257601,
4a2e632d-ea75-408e-8142-1d9a12a3c9c9,33,Female,White or Caucasian,White Irish,223095,1,right,1,6,3,5,4,2,1,1,yes,1,1,target,90,High,0,0.526685974,0.074555234,0.398758792,0.640427067,0.154502932,0.20507,0.398758792,0.074555234,0.20507,0.154502932,
4b67f915-2ae0-4f41-8dfe-dd7b11de4286,32,Female,White or Caucasian,White American,199099,1,right,0,6,2,1,3,5,4,1,no,,1,reject,50,High,0,,,,0.602839357,0.096160583,0.301000059,,,0.301000059,0.096160583,
99ed7291-33d5-4052-a0f9-1df136d05c08,30,Female,White or Caucasian,White American,176219,2,left,1,2,4,3,5,1,6,1,yes,6,1,target,70,High,0,0.527079694,0.352103212,0.120817094,0.562460914,0.238695751,0.198843335,0.352103212,0.120817094,0.238695751,0.198843335,
0d384741-f4f1-48db-a420-ac9dbbb7ceb4,39,Female,White or Caucasian,White American,237568,2,left,0,1,4,6,2,3,5,1,yes,1,0,filler,90,High,0,,,,0.597426873,0.383270289,0.019302839,,,0.383270289,0.019302839,
050fa099-5f34-4c10-951f-e58cd4f3e07f,38,Male,White or Caucasian,White American,421112,1,right,0,4,1,3,2,5,6,1,no,,1,reject,100,Low,0,,,,0.877101719,0,0.122898281,,,0.122898281,0,
af2a50d8-56c3-4baa-ac74-ae3cc2b2cf7b,33,Female,White or Caucasian,White American,370901,2,left,1,1,2,3,4,6,5,1,no,,0,reject,100,Low,0,0.717644449,0.271154486,0.011201065,0.745103184,0.182757201,0.072139616,0.271154486,0.011201065,0.182757201,0.072139616,
5b6fc5c8-b53c-4636-ab3c-59f85cdd3cd4,28,Male,White or Caucasian,White American,257441,2,left,1,3,6,1,4,5,2,1,yes,3,0,filler,70,Low,0,0.49121914,0.42402647,0.08475439,0.742606474,0.004516881,0.252876645,0.42402647,0.08475439,0.004516881,0.252876645,
5e973cbc-6cfe-4008-8f07-4c438ce5bdaf,26,Female,White or Caucasian,White American,175951,1,right,1,4,6,2,1,5,3,1,yes,2,1,target,80,High,0,0.314010327,0.110154905,0.575834768,0.53025012,0.195886878,0.273863002,0.575834768,0.110154905,0.273863002,0.195886878,
7139453c-5a4a-4269-b1a6-0884cb9ae9b4,27,Female,"Hispanic, Latino or Spanish",White American,203775,1,right,1,2,6,1,3,5,4,1,yes,2,1,target,80,Low,0,0.641570963,0.251949525,0.106479512,0.87562879,0.116509575,0.007861635,0.106479512,0.251949525,0.007861635,0.116509575,
9a3118c5-0d53-4210-a00d-2187cea47956,20,Male,White or Caucasian,White American,219526,2,left,0,5,1,6,3,2,4,1,no,,1,reject,50,Low,0,,,,0.701628638,0.094318337,0.204053025,,,0.094318337,0.204053025,
07e85f98-ecee-4b0d-9144-0b167d782219,49,Male,White or Caucasian,White American,167952,1,right,1,4,5,1,2,6,3,1,yes,5,1,target,100,Low,0,0.829098609,,0.170901391,0.854765692,0.04195122,0.103283089,0.170901391,0,0.103283089,0.04195122,
ffb65240-d3fd-4ad7-adf0-eb721092e788,21,Female,"East Asian (e.g., Chinese, Japanese, Korean)",Chinese,164851,1,right,0,6,3,2,4,1,5,1,no,,1,reject,100,High,0,,,,0.668282867,0.091931529,0.239785604,,,0.239785604,0.091931529,
4770c590-1bd4-44a9-922a-2d4ffeddcc2d,27,Female,White or Caucasian,White American,371524,2,left,1,4,2,6,3,1,5,1,yes,3,1,target,60,Low,0,0.834312239,0.165687761,,0.83706034,0.123811174,0.039128486,0.165687761,0,0.123811174,0.039128486,
7296a907-71fe-4b4f-9bac-04a4a5325176,36,Male,White or Caucasian,White American,146444,1,right,0,2,5,1,6,3,4,1,no,,1,reject,90,Low,0,,,,0.731641822,0.087487731,0.180870446,,,0.180870446,0.087487731,
00ed3d30-9cb0-46d4-83df-092a1a7b9f60,34,Male,Black or African American,White American,370310,2,left,0,5,1,6,4,3,2,1,yes,6,0,filler,70,High,0,,,,0.59014583,0.193037404,0.216816766,,,0.193037404,0.216816766,
9f7b9389-a36d-437c-8ef2-1305fc22905d,30,Male,"East Asian (e.g., Chinese, Japanese, Korean)",Other ethnic,278087,2,left,0,2,1,6,3,4,5,1,no,,1,reject,100,High,0,,,,0.702404657,0.198593206,0.099002138,,,0.198593206,0.099002138,
e65ba86c-41a3-46aa-b165-ae060fb90879,23,Female,Black or African American,Black other,343066,1,right,1,3,4,6,2,5,1,1,yes,1,0,filler,60,High,0,0.828018069,0.132435284,0.039546647,0.449318379,0.234430656,0.316250965,0.039546647,0.132435284,0.316250965,0.234430656,
8d352977-25f7-42d8-b342-0375c4df1381,36,Female,White or Caucasian,White American,164514,2,left,0,1,5,3,4,6,2,1,no,,1,reject,90,High,0,,,,0.615387864,0.366499615,0.018112521,,,0.366499615,0.018112521,
69f473cf-6cb1-45ad-a7ef-146496233465,34,Female,White or Caucasian,Asian Indian,266975,1,right,1,1,6,4,3,5,2,1,yes,2,1,target,70,Low,0,0.703610713,0.148553324,0.147835964,0.724905733,0.095406371,0.179687896,0.147835964,0.148553324,0.179687896,0.095406371,
e8a3d2d1-9f23-4df0-9252-c666ad0de954,56,Female,White or Caucasian,White American,349410,1,right,1,4,3,2,6,5,1,1,yes,4,1,target,90,High,0,0.276574728,0.149494719,0.573930552,0.425440392,0.196945289,0.377614318,0.573930552,0.149494719,0.377614318,0.196945289,
4fe8b003-b7fe-43eb-8926-73f8ebe78bcd,34,Male,"Hispanic, Latino or Spanish",White American,257337,2,left,1,3,2,5,4,1,6,1,yes,6,1,target,80,High,0,0.400409556,0.47665529,0.122935154,0.578231923,0.248827633,0.172940444,0.47665529,0.122935154,0.248827633,0.172940444,
1d505f49-bd32-46e1-84ca-97bfc7837935,36,Male,Black or African American,Black African,253095,2,left,1,2,6,4,3,5,1,1,no,,0,reject,50,High,0,0.444227769,0.182039782,0.373732449,0.577377468,0.290556775,0.132065757,0.182039782,0.373732449,0.290556775,0.132065757,
11e3218b-f8bf-475e-aa91-6761681b5356,48,Female,White or Caucasian,White American,204285,1,right,0,2,6,3,4,1,5,1,yes,1,0,filler,60,Low,0,,,,0.965714128,0,0.034285872,,,0.034285872,0,
deae6342-a317-4b92-9038-9bfb157d23e9,35,Female,White or Caucasian,White American,189549,2,left,0,4,3,2,1,5,6,1,no,,1,reject,80,Low,0,,,,0.611008001,0.167858078,0.221133921,,,0.167858078,0.221133921,
a3495cdc-907b-4935-9c44-d79772d69f83,19,Female,White or Caucasian,White American,254096,1,right,1,1,4,2,3,6,5,1,yes,3,0,filler,100,Low,0,0.658847185,0.193364611,0.147788204,0.564522882,0.241727509,0.193749609,0.147788204,0.193364611,0.193749609,0.241727509,
d5aa09de-8386-4bf8-8cdc-0c41a5dfc3ee,66,Male,White or Caucasian,White American,186104,1,right,0,4,2,1,3,5,6,1,yes,6,0,filler,50,Low,0,,,,0.848781891,0.04643611,0.104781999,,,0.104781999,0.04643611,
f1e20369-83ce-419e-a5d2-4ad7f55c3aed,23,Female,White or Caucasian,White American,257363,2,left,1,6,5,2,1,3,4,1,yes,1,1,target,90,High,0,0.265576297,0.658809932,0.075613771,0.713069081,0.082669023,0.204261897,0.658809932,0.075613771,0.082669023,0.204261897,
434e6c0e-95b5-46a0-bbae-33afc71ca410,33,Female,White or Caucasian,White American,230770,2,left,0,5,3,6,1,4,2,1,yes,1,0,filler,80,Low,0,,,,0.696993017,0.179616245,0.123390738,,,0.179616245,0.123390738,
a73e1436-2705-4edc-991d-98a80da0d4b0,25,Female,White or Caucasian,White American,184574,1,right,1,1,3,2,4,5,6,1,yes,6,1,target,30,High,0,0.401782399,0.213516524,0.384701077,0.592801737,0.191045145,0.216153118,0.384701077,0.213516524,0.216153118,0.191045145,
62405c1f-22ee-4522-9b02-c8421c2fcda2,35,Female,"Hispanic, Latino or Spanish",Hispanic or Latino,237173,1,right,1,1,2,6,5,4,3,1,yes,2,0,filler,50,High,0,0.477128083,0.287788385,0.235083532,0.693442539,0.028202879,0.278354582,0.235083532,0.287788385,0.278354582,0.028202879,
1a3487a1-598a-4f3e-995c-d9713821571c,37,Female,White or Caucasian,White American,193473,2,left,1,1,6,4,5,3,2,1,yes,2,1,target,80,High,0,0.418087352,0.576554635,0.005358013,0.598865063,0.178685388,0.222449549,0.576554635,0.005358013,0.178685388,0.222449549,
5a6b2558-1776-4740-ae2f-70db26484d3f,30,Female,White or Caucasian,White American,244877,1,right,1,3,4,5,1,6,2,1,yes,5,1,target,100,Low,0,0.561637081,0.160913872,0.277449047,0.642459021,0.196244243,0.161296736,0.277449047,0.160913872,0.161296736,0.196244243,
08d898d3-b8f7-40af-a0a0-35d997a0dad0,53,Male,White or Caucasian,White American,298160,2,left,1,1,3,5,6,4,2,1,yes,4,1,target,90,High,0,0.788571429,0.211428571,,0.695104342,0.242283868,0.062611791,0.211428571,0,0.242283868,0.062611791,
94147e06-c517-463e-90e8-393119baaae8,28,Female,White or Caucasian,White American,194504,1,right,0,1,4,2,5,3,6,1,yes,3,0,filler,70,High,0,,,,0.555346775,0.192371633,0.252281592,,,0.252281592,0.192371633,
004b50ff-5f1a-4be4-bace-1bae82bbf1ab,31,Male,"East Asian (e.g., Chinese, Japanese, Korean)",Asian other,171839,2,left,0,5,4,1,6,3,2,1,yes,4,0,filler,50,Low,0,,,,0.845434687,0.154565313,0,,,0.154565313,0,
471a120c-4889-4b34-8499-d5e30e57272b,44,Female,White or Caucasian,White American,253149,2,left,0,4,3,2,5,6,1,1,no,,1,reject,90,High,0,,,,0.498016337,0.256984287,0.244999376,,,0.256984287,0.244999376,
