ParticipantId,Experiment,LineupType,time_allfaces,above_median,,,,,
181e9036-aadb-4155-8713-35a6146fd52b,Exp2,independent_simultaneous,42324,FALSE,,,,,
183691a7-3d4f-4af3-b325-544546890178,Exp2,independent_simultaneous,81529,TRUE,,,,,
1839ecbf-9108-450f-897a-bd785537eac7,Exp2,independent_simultaneous,72206,TRUE,,,,,
1882d0f6-5c49-44d6-ba2e-ed005cc08e1b,Exp2,independent_simultaneous,83816,TRUE,,,,,
18841c7c-c931-472a-9644-9e546e254ef9,Exp2,independent_simultaneous,100492,TRUE,,,,,
1897c7a5-6d88-4893-92a6-907b0afa7d4b,Exp2,independent_simultaneous,26449,FALSE,,,,,
18c047c5-837d-4747-ba95-ff6bcc402a32,Exp2,independent_simultaneous,51039,FALSE,,,,,
18e65675-9c94-4a51-a54b-bc3c39193951,Exp2,independent_simultaneous,25978,FALSE,,,,,
18ed32a5-0ec4-4fdc-8a75-ff3aa4aaad99,Exp2,independent_simultaneous,26364,FALSE,,,,,
18f32fac-bda7-47f4-8608-21547c7efb7e,Exp2,independent_simultaneous,197166,TRUE,,,,,
18fd7d2a-f948-46ad-895e-c350b01e413d,Exp2,independent_simultaneous,26167,FALSE,,,,,
18fdef27-30aa-45b7-bc8f-0166acebedca,Exp2,independent_simultaneous,265824,TRUE,,,,,
190603b6-e681-4b1c-a866-03ed69db8707,Exp2,independent_simultaneous,89447,TRUE,,,,,
19424bfb-67fe-45a5-8c9d-610fcf8efbad,Exp2,independent_simultaneous,24848,FALSE,,,,,
1946cfe4-d93a-43ac-9658-762fa96c3507,Exp2,independent_simultaneous,69750,TRUE,,,,,
1956a11f-89ea-4e31-b299-aaa0112d6255,Exp2,independent_simultaneous,49563,FALSE,,,,,
19629eb4-1df2-4082-8532-f97fa85415bc,Exp2,independent_simultaneous,97026,TRUE,,,,,
19641140-1dc1-4a06-87fe-d75502712723,Exp2,independent_simultaneous,114882,TRUE,,,,,
199f1ee7-0649-49db-9523-83054204ddc4,Exp2,independent_simultaneous,43996,FALSE,,,,,
19a53662-8212-48ec-958f-02057e9a2a38,Exp2,independent_simultaneous,27445,FALSE,,,,,
19ade3e1-368b-4f23-be54-4803cf67e482,Exp2,independent_simultaneous,27381,FALSE,,,,,
19b7ad86-9da8-4499-9849-d9bc7bc56b02,Exp2,independent_simultaneous,61834,FALSE,,,,,
19d0ff04-3230-4702-a338-80b670d011d7,Exp2,independent_simultaneous,87068,TRUE,,,,,
19d316b1-bbe4-47ac-b6e5-b87b72405ec5,Exp2,independent_simultaneous,25596,FALSE,,,,,
1a0320cb-85ea-4e4d-986a-7fe36744d34c,Exp2,independent_simultaneous,135406,TRUE,,,,,
1a072080-23c6-4697-b0f0-c9881cbe54ae,Exp2,independent_simultaneous,82435,TRUE,,,,,
1a0d1f7d-feac-45a7-9f58-2815e58be965,Exp2,independent_simultaneous,266338,TRUE,,,,,
1a3beb83-3df9-4572-bfa0-3fb7942f82d8,Exp2,independent_simultaneous,62912,FALSE,,,,,
1a617060-9c5d-4088-b7e2-ee7e575dfab1,Exp2,independent_simultaneous,40494,FALSE,,,,,
1a680a37-c6ca-442d-9f4e-5a92d855a40e,Exp2,independent_simultaneous,99411,TRUE,,,,,
1a6c7f6d-bbc2-4e92-9bfb-3ac22949104a,Exp2,independent_simultaneous,31951,FALSE,,,,,
1a7eb76d-3956-40fd-a9dc-1e23145882dd,Exp2,independent_simultaneous,45697,FALSE,,,,,
1abee95d-04a9-4fc0-93b8-c207b4e528a3,Exp2,independent_simultaneous,90920,TRUE,,,,,
1aeac418-eb62-4cf6-a387-5546b21d9a5b,Exp2,independent_simultaneous,56618,FALSE,,,,,
1aee23f3-4f6f-45d4-803e-4460c30e69e0,Exp2,independent_simultaneous,29963,FALSE,,,,,
1af01662-1e83-4afe-972e-dbcddcf9f0b2,Exp2,independent_simultaneous,74846,TRUE,,,,,
1b049862-ef58-46ac-9524-d199e4f6a3c1,Exp2,independent_simultaneous,151058,TRUE,,,,,
1b267806-afdf-4b33-971d-581b32235ce9,Exp2,independent_simultaneous,79809,TRUE,,,,,
1b388a99-c7e7-4dcf-870b-eb7810f49b44,Exp2,independent_simultaneous,75377,TRUE,,,,,
1b3dc83e-62c6-456a-a928-a04ffa643fdd,Exp2,independent_simultaneous,55337,FALSE,,,,,
1b7546bd-d600-483d-8932-c68c45c09c4d,Exp2,independent_simultaneous,73962,TRUE,,,,,
1b81043f-69d0-475a-8d69-212dbcd23a27,Exp2,independent_simultaneous,23349,FALSE,,,,,
1bc9409f-855a-484d-94ce-3456b5eb8b52,Exp2,independent_simultaneous,25974,FALSE,,,,,
1bd01ac7-fec1-4874-9c64-bd148822d217,Exp2,independent_simultaneous,69074,TRUE,,,,,
1c2062d8-0403-4ccf-a20c-3eb420efbecb,Exp2,independent_simultaneous,42581,FALSE,,,,,
1c20a017-5442-4c75-bce7-95f026462186,Exp2,independent_simultaneous,98646,TRUE,,,,,
1c3f4f22-2ab3-4683-b1d3-dbda27c8838c,Exp2,independent_simultaneous,45973,FALSE,,,,,
1c57bb65-158d-437f-ab78-b7620e7f6329,Exp2,independent_simultaneous,29007,FALSE,,,,,
1c76316a-c3ca-4cb9-b506-2904d4283f4b,Exp2,independent_simultaneous,25864,FALSE,,,,,
1c80a7b5-e677-4fe6-b44c-3d9e5806011c,Exp2,independent_simultaneous,105687,TRUE,,,,,
1cb724d7-8b68-446a-958c-3bab8fd9f2c8,Exp2,independent_simultaneous,39934,FALSE,,,,,
1cbad946-2bde-4c43-8c44-2a98d99208d2,Exp2,independent_simultaneous,210359,TRUE,,,,,
1cda6197-66aa-47fe-9aef-1e8cf6e0ee50,Exp2,independent_simultaneous,199811,TRUE,,,,,
1cdf81fa-6a8f-4ef5-8017-122c3d7ffd1f,Exp2,independent_simultaneous,125287,TRUE,,,,,
1ce00eaf-bada-448d-a9d2-87c1e888e2c3,Exp2,independent_simultaneous,221354,TRUE,,,,,
1cf4aa1b-f62d-4fd8-9e6d-a43b2febf6d7,Exp2,independent_simultaneous,79111,TRUE,,,,,
1d02017f-ab53-4999-97ae-89d687cdd957,Exp2,independent_simultaneous,27201,FALSE,,,,,
1d1406f1-7b56-4e4e-9739-853322fbdec2,Exp2,independent_simultaneous,82235,TRUE,,,,,
1d43b1c1-752f-4f60-8e72-be815ab2b1af,Exp2,independent_simultaneous,40854,FALSE,,,,,
1d7bd368-4a09-4106-9523-799291e78da5,Exp2,independent_simultaneous,89744,TRUE,,,,,
1d9c5107-0ac1-450e-809b-a48f5bc2d4e2,Exp2,independent_simultaneous,76561,TRUE,,,,,
1dbef4e9-d00d-4af0-ab88-fd0ca5180d1f,Exp2,independent_simultaneous,45356,FALSE,,,,,
1dd77f74-5db7-4d88-9ad7-3f4d6d69859a,Exp2,independent_simultaneous,35383,FALSE,,,,,
1df8edd8-a377-4688-8a66-711b12b7489e,Exp2,independent_simultaneous,130016,TRUE,,,,,
1e437d67-2970-4ca7-a3e4-15d3780aac4d,Exp2,independent_simultaneous,39651,FALSE,,,,,
1e6b244f-f72a-45ae-b445-1eaa530c0c63,Exp2,independent_simultaneous,76808,TRUE,,,,,
1e91338e-e314-4dee-90bc-ded995720515,Exp2,independent_simultaneous,29257,FALSE,,,,,
1e93f0ba-3f9c-409b-ace6-a25aae472bbc,Exp2,independent_simultaneous,76864,TRUE,,,,,
1e985502-ac28-488d-ab1c-e19b8d118903,Exp2,independent_simultaneous,35194,FALSE,,,,,
1e99d1bd-5e03-4154-987f-dbb47298518f,Exp2,independent_simultaneous,97948,TRUE,,,,,
1ec7df76-7d12-4646-8c5a-bab05ac915c8,Exp2,independent_simultaneous,38087,FALSE,,,,,
1edd1505-6bfa-46f3-a874-83c2c0989a05,Exp2,independent_simultaneous,43126,FALSE,,,,,
1ede8aba-514b-48c5-afed-584bd4584f87,Exp2,independent_simultaneous,206515,TRUE,,,,,
1efec6e6-5d14-45b6-8ad2-a27cb8014e64,Exp2,independent_simultaneous,110651,TRUE,,,,,
1f159f69-4505-4e29-8ddc-17f354c7a708,Exp2,independent_simultaneous,26207,FALSE,,,,,
1f2c305d-8d57-4fbf-b17b-ad9b559a25a3,Exp2,independent_simultaneous,79050,TRUE,,,,,
1f38208d-a9b2-4fb5-a17b-7918bc796a95,Exp2,independent_simultaneous,110986,TRUE,,,,,
1f3b7ce6-985d-432e-8677-d2a9e290be14,Exp2,independent_simultaneous,26820,FALSE,,,,,
1f3c351a-baf8-4fcc-979b-1a259664d876,Exp2,independent_simultaneous,164067,TRUE,,,,,
1fd5d81f-f55a-48fd-818a-c1f6622b7b95,Exp2,independent_simultaneous,106559,TRUE,,,,,
201ee01b-3341-4044-a16f-99a010c81c95,Exp2,independent_simultaneous,18402,FALSE,,,,,
20202fe5-4aaf-4ed6-8707-d9ff8f17d1a6,Exp2,independent_simultaneous,57127,FALSE,,,,,
20522c5d-76e4-4974-8eaa-cf2b37c6508f,Exp2,independent_simultaneous,74365,TRUE,,,,,
2052a0bd-6248-423e-a542-6284e0cd33b7,Exp2,independent_simultaneous,41229,FALSE,,,,,
20609e00-9d1b-4c34-88d8-53b1fc4e48c2,Exp2,independent_simultaneous,50165,FALSE,,,,,
20623577-e098-40af-afd8-7c2768884f6d,Exp2,independent_simultaneous,80728,TRUE,,,,,
206cc21f-c895-4f96-80fd-c77211fc127a,Exp2,independent_simultaneous,80014,TRUE,,,,,
20729cc2-7c7e-4e4f-b331-c807275547ea,Exp2,independent_simultaneous,38225,FALSE,,,,,
2073d8f0-1114-4976-814d-4fbe2f5b2820,Exp2,independent_simultaneous,55996,FALSE,,,,,
209ac3ef-fa31-45c5-92fa-c53531890d5d,Exp2,independent_simultaneous,79602,TRUE,,,,,
209f7ad3-1e29-49d8-9249-0f43d4f9d6f2,Exp2,independent_simultaneous,83414,TRUE,,,,,
20ec14a9-20d8-4de7-b373-ebc4ac2db160,Exp2,independent_simultaneous,85631,TRUE,,,,,
211389f7-e573-4241-b9bc-01d3ba16bb3d,Exp2,independent_simultaneous,99920,TRUE,,,,,
2119f94e-f567-4a5d-a974-3debdfd18091,Exp2,independent_simultaneous,37731,FALSE,,,,,
2138294b-13fd-482e-9df8-dd38abb05fc1,Exp2,independent_simultaneous,129036,TRUE,,,,,
2143434d-c54e-4caf-9dd0-214647bc6c63,Exp2,independent_simultaneous,376934,TRUE,,,,,
214bb5c7-5a92-4d1f-926f-6e18b58bb5a3,Exp2,independent_simultaneous,86553,TRUE,,,,,
218d794f-22cc-4b74-9c5a-5d07213ceb2d,Exp2,independent_simultaneous,56274,FALSE,,,,,
21c8922e-5456-4756-adfc-e83bca02209f,Exp2,independent_simultaneous,25476,FALSE,,,,,
21e80c8e-384b-42d0-ab5a-d7d6781972d9,Exp2,independent_simultaneous,166093,TRUE,,,,,
21eb5eb7-522a-41bf-935b-557021550a8b,Exp2,independent_simultaneous,76902,TRUE,,,,,
21ed5cee-da30-46b3-b8c3-eee2c5640ede,Exp2,independent_simultaneous,24915,FALSE,,,,,
220a18a6-49b8-4fbf-a44a-7eeafe473ebc,Exp2,independent_simultaneous,49219,FALSE,,,,,
221342ba-be54-4eab-b754-2affe10e6e42,Exp2,independent_simultaneous,32301,FALSE,,,,,
22258de9-e7ea-431f-86dc-34ba1d316759,Exp2,independent_simultaneous,150166,TRUE,,,,,
22a69dca-3fb7-4c0c-be72-7820e4daa6c0,Exp2,independent_simultaneous,45888,FALSE,,,,,
22b2212c-e5ef-4148-a97f-15700265f8ba,Exp2,independent_simultaneous,40354,FALSE,,,,,
22b54ff0-c29e-4742-904c-5a69c606e79f,Exp2,independent_simultaneous,114103,TRUE,,,,,
22b90854-cb65-4e13-b559-a6932d27fdf0,Exp2,independent_simultaneous,48233,FALSE,,,,,
22beab9a-d49f-4a53-bc35-018fbab3ad3a,Exp2,independent_simultaneous,351717,TRUE,,,,,
22d12d3f-3f7d-456e-8e82-3556c3ac2556,Exp2,independent_simultaneous,117157,TRUE,,,,,
22d19b53-7057-44b7-b69e-2c491a79fd9a,Exp2,independent_simultaneous,69189,TRUE,,,,,
22df09b2-13b4-4e6b-bc72-beb544cbdabd,Exp2,independent_simultaneous,79787,TRUE,,,,,
2371ad1d-189d-4040-b511-80bc3d606127,Exp2,independent_simultaneous,119774,TRUE,,,,,
23973c9e-f73a-4439-86bb-93c137937d19,Exp2,independent_simultaneous,46358,FALSE,,,,,
23a09199-5a51-4f04-9aa0-ee04b3648e70,Exp2,independent_simultaneous,30935,FALSE,,,,,
23a807da-db06-4db6-a519-a654111a9837,Exp2,independent_simultaneous,45812,FALSE,,,,,
23ad230e-146f-418a-8f76-5ee52c5e0c4c,Exp2,independent_simultaneous,93107,TRUE,,,,,
23bac481-c801-4704-b384-60e8ab7c9493,Exp2,independent_simultaneous,34673,FALSE,,,,,
23d18096-febf-4d5a-8c84-a6dab3233d87,Exp2,independent_simultaneous,25159,FALSE,,,,,
244be7b5-d8b9-466e-b1b4-ef5e0a77035f,Exp2,independent_simultaneous,64740,TRUE,,,,,
245044f9-f408-4dde-897b-ba9c011207c4,Exp2,independent_simultaneous,182636,TRUE,,,,,
24b73514-87f9-407e-bbfc-2fd4085ce48c,Exp2,independent_simultaneous,136763,TRUE,,,,,
24badc83-4258-4f37-84be-2be78f7294a3,Exp2,independent_simultaneous,186347,TRUE,,,,,
24bf457e-a5f0-4b29-88d2-92a7b040061b,Exp2,independent_simultaneous,360225,TRUE,,,,,
24fe534a-6a1a-461f-bc34-35062947aec0,Exp2,independent_simultaneous,185812,TRUE,,,,,
2507d932-91c1-4b8e-831b-87319a8a786b,Exp2,independent_simultaneous,28026,FALSE,,,,,
252599f2-2cd3-4573-ad78-f18ea4e7cc71,Exp2,independent_simultaneous,113879,TRUE,,,,,
2534fa82-aeb4-4f02-afbf-914b4ac58ad0,Exp2,independent_simultaneous,55855,FALSE,,,,,
255ee1f4-f803-4138-929c-de3cf082db09,Exp2,independent_simultaneous,103484,TRUE,,,,,
256bf88a-a828-4d18-84a9-30ab2c5a6f9f,Exp2,independent_simultaneous,101916,TRUE,,,,,
2584d6e4-def0-4465-8c19-8b3d498a037c,Exp2,independent_simultaneous,46051,FALSE,,,,,
25deff5f-5f2f-4620-9566-3837570af747,Exp2,independent_simultaneous,115561,TRUE,,,,,
25fa7dcc-63d1-4169-8f98-c67e927b81ef,Exp2,independent_simultaneous,45278,FALSE,,,,,
25fc79ca-cdab-4cdf-a258-1bde92e7a4bd,Exp2,independent_simultaneous,34267,FALSE,,,,,
2617df33-ba21-48f5-b0a7-b05924315bb9,Exp2,independent_simultaneous,24148,FALSE,,,,,
2627e2ae-23e2-4fc2-a1fd-23c51e76fbfe,Exp2,independent_simultaneous,26833,FALSE,,,,,
266e98e1-c6ef-44ff-8a19-fe7111858662,Exp2,independent_simultaneous,199825,TRUE,,,,,
26960697-29a8-458b-ab49-14e5566d01c5,Exp2,independent_simultaneous,229719,TRUE,,,,,
26b7c7cc-7083-4e9e-919e-bf4b48920f94,Exp2,independent_simultaneous,37648,FALSE,,,,,
26cee5b4-e497-471d-a04a-3a70951d5abf,Exp2,independent_simultaneous,21398,FALSE,,,,,
271449c1-d8da-4036-98c2-68368e8b8711,Exp2,independent_simultaneous,28305,FALSE,,,,,
2725df5a-462e-4eaa-9e41-6af7bc6d5953,Exp2,independent_simultaneous,28335,FALSE,,,,,
27298c94-4faf-435f-a44f-eee178aaaa32,Exp2,independent_simultaneous,26583,FALSE,,,,,
2736ba8f-cbc7-43bb-92de-ec5fb917f350,Exp2,independent_simultaneous,99874,TRUE,,,,,
27394d27-3a7c-44df-ae7f-2bb7b4f14479,Exp2,independent_simultaneous,58483,FALSE,,,,,
2755c14d-360a-4fe5-8ad3-7b233b7a41a6,Exp2,independent_simultaneous,22461,FALSE,,,,,
2755cc14-0568-48c2-aa08-b829e32803b9,Exp2,independent_simultaneous,110106,TRUE,,,,,
277e8bbb-d8af-4664-8534-cf9a78b355c7,Exp2,independent_simultaneous,78972,TRUE,,,,,
2792e4fd-baab-4412-83bd-cd6b99cc9ee1,Exp2,independent_simultaneous,113412,TRUE,,,,,
2795ebe1-a955-4a24-8b02-6f4f8bfc80a6,Exp2,independent_simultaneous,136234,TRUE,,,,,
27a1cbe1-7851-4325-8a4c-54bf148d291f,Exp2,independent_simultaneous,73715,TRUE,,,,,
27e07ef9-1985-4402-9ac9-8114bbdaba60,Exp2,independent_simultaneous,78211,TRUE,,,,,
27e09d06-1101-4a6e-8ac4-5fdf29798fe2,Exp2,independent_simultaneous,128601,TRUE,,,,,
28287a53-47fd-4901-90a9-3b0ebe3ad22a,Exp2,independent_simultaneous,28864,FALSE,,,,,
283e11c5-bf46-4ffd-afff-56cbb8c76b75,Exp2,independent_simultaneous,81389,TRUE,,,,,
285042a9-1b6b-40cb-8c62-4e96a80c2d4e,Exp2,independent_simultaneous,22811,FALSE,,,,,
28600588-f1e4-4b2c-b3f0-f5fe7b6aa071,Exp2,independent_simultaneous,99393,TRUE,,,,,
28643995-b540-41f3-8d52-1b9a6163db51,Exp2,independent_simultaneous,125567,TRUE,,,,,
28848ed0-12d7-4f2e-8a01-9c345684a071,Exp2,independent_simultaneous,89413,TRUE,,,,,
288c6138-fb32-43ea-bdea-2cf400c2bc65,Exp2,independent_simultaneous,166267,TRUE,,,,,
289eaa21-6dbf-42af-980e-bad645eb7291,Exp2,independent_simultaneous,52768,FALSE,,,,,
28a1331c-5e5d-4e2c-a79e-3eb8c8e32d6e,Exp2,independent_simultaneous,157577,TRUE,,,,,
28dc2d3a-d69c-4667-b033-3f913475c617,Exp2,independent_simultaneous,170408,TRUE,,,,,
290e1a54-25f9-4af1-9cfb-6c035d2026a9,Exp2,independent_simultaneous,46946,FALSE,,,,,
29583ea5-39c3-425e-8960-383930ff1fac,Exp2,independent_simultaneous,183262,TRUE,,,,,
298f1d1b-1ec4-42a6-8942-87eb18b312f8,Exp2,independent_simultaneous,424907,TRUE,,,,,
29bdda3a-aeaa-40b4-8eb5-beb02c55460c,Exp2,independent_simultaneous,239470,TRUE,,,,,
2a191bcd-aee2-4b6d-b8d0-f086791d92f1,Exp2,independent_simultaneous,29076,FALSE,,,,,
2a284fe1-61da-49d1-96e0-50ca61c2e36b,Exp2,independent_simultaneous,40387,FALSE,,,,,
2ab6c01c-126f-4c92-b8a3-c2cd1508a38d,Exp2,independent_simultaneous,54495,FALSE,,,,,
2abd4a08-54cd-40be-985e-e6a3263fe96d,Exp2,independent_simultaneous,137197,TRUE,,,,,
2ad0869a-dbe6-498e-8e9d-72ee643a2b37,Exp2,independent_simultaneous,98862,TRUE,,,,,
2b0cefe6-7313-457e-aab2-a50eafc023a3,Exp2,independent_simultaneous,89825,TRUE,,,,,
2b217ea0-c880-4d0d-ac2d-e22d91a7549c,Exp2,independent_simultaneous,127529,TRUE,,,,,
2b224f52-708b-479d-8f7c-3a726dea5d30,Exp2,independent_simultaneous,133686,TRUE,,,,,
2b6e8bd0-2990-47aa-ad96-1554562d8d32,Exp2,independent_simultaneous,116667,TRUE,,,,,
2b9e5ebd-a4d7-44bb-b400-1eae734bb74d,Exp2,independent_simultaneous,72261,TRUE,,,,,
2ba978d5-2103-4404-acce-f475b83603d2,Exp2,independent_simultaneous,70229,TRUE,,,,,
2bf74d15-4a87-4d39-9c42-0b085359fdb3,Exp2,independent_simultaneous,48247,FALSE,,,,,
2bf9c038-6d63-4b5f-a814-c144ad9b1c8e,Exp2,independent_simultaneous,36064,FALSE,,,,,
2c0abee1-81fd-4fe5-b454-170c37db55f0,Exp2,independent_simultaneous,152964,TRUE,,,,,
2c0dc031-14cf-4f79-9e0d-95bdcaca12ce,Exp2,independent_simultaneous,32375,FALSE,,,,,
2c1c9f65-9db8-45a9-bff4-c393dbacb157,Exp2,independent_simultaneous,55029,FALSE,,,,,
2c1e7d18-71be-4ad8-b8c6-6dd334c6a967,Exp2,independent_simultaneous,115500,TRUE,,,,,
2c21022d-d82e-4326-aa82-df2948abfbf3,Exp2,independent_simultaneous,21924,FALSE,,,,,
2c22aa98-4baa-4167-a568-a218b2ede5a1,Exp2,independent_simultaneous,30969,FALSE,,,,,
2c28b8ee-0b84-4000-ba42-a315a140ccab,Exp2,independent_simultaneous,33248,FALSE,,,,,
2c2c5f4c-f3ca-49cf-ada8-33c5f3cbace0,Exp2,independent_simultaneous,223748,TRUE,,,,,
2c3f6ed1-0952-42c4-8946-2c1aeb972253,Exp2,independent_simultaneous,66930,TRUE,,,,,
2c4ef67e-f3e5-433d-ab6e-9c03379a8c91,Exp2,independent_simultaneous,34247,FALSE,,,,,
2c6678da-10a8-45dc-9533-bb2429586671,Exp2,independent_simultaneous,54222,FALSE,,,,,
2c9c79ae-7c9a-401d-9dc2-150b53481733,Exp2,independent_simultaneous,56546,FALSE,,,,,
2c9cd2bc-5f4d-48df-889c-88de4d9ee9a0,Exp2,independent_simultaneous,62907,FALSE,,,,,
2ca4f40a-61e2-430c-a519-ef19cb3c01a4,Exp2,independent_simultaneous,28705,FALSE,,,,,
2ca7c059-4d5f-47b4-8ef1-d7d03cb488bf,Exp2,independent_simultaneous,22643,FALSE,,,,,
2caa27c3-b27b-45a6-999c-168fd13caa98,Exp2,independent_simultaneous,77917,TRUE,,,,,
2cb10935-3c93-4528-bdcf-fc1fb4aaf471,Exp2,independent_simultaneous,76066,TRUE,,,,,
2ce436f3-c23e-4b58-9679-a998b412d695,Exp2,independent_simultaneous,95144,TRUE,,,,,
2ced8a79-83be-4183-b39d-e9375bcf893d,Exp2,independent_simultaneous,61979,FALSE,,,,,
2d08e531-5d8e-4762-b97c-792e5a7fbc08,Exp2,independent_simultaneous,40962,FALSE,,,,,
2d12fa3a-fd56-46b9-8d7a-c318aed1fc05,Exp2,independent_simultaneous,50762,FALSE,,,,,
2d1aad2b-d6d2-4e49-9f08-16277f1a4e7b,Exp2,independent_simultaneous,69269,TRUE,,,,,
2d223bd1-860f-4db8-9118-4e69d8ad0120,Exp2,independent_simultaneous,176781,TRUE,,,,,
2d30117a-4af4-41e9-82df-3cef9d9ac09b,Exp2,independent_simultaneous,100740,TRUE,,,,,
2d45aa31-5657-4814-a7d3-54f7f573db4e,Exp2,independent_simultaneous,33353,FALSE,,,,,
2d531bd8-93be-4468-8f37-5ace98e0fe8f,Exp2,independent_simultaneous,786895,TRUE,,,,,
2d5887e0-1ad6-4ff8-bcf5-73e32ed1e269,Exp2,independent_simultaneous,27449,FALSE,,,,,
2d5b6ce3-46c2-4bb1-b779-bb134bfd404c,Exp2,independent_simultaneous,58555,FALSE,,,,,
2d70482f-396e-49d1-85da-ca6e30f1831b,Exp2,independent_simultaneous,39718,FALSE,,,,,
2d7be3fb-36e2-4d9a-9c04-501823267087,Exp2,independent_simultaneous,31829,FALSE,,,,,
2da9ce0a-441e-48a6-ac5a-4cc61b7cc8c6,Exp2,independent_simultaneous,31481,FALSE,,,,,
2dc3d665-ee04-4c39-993a-0c8092118552,Exp2,independent_simultaneous,49326,FALSE,,,,,
2defadb7-998c-45ab-9d72-b8a8f3d08d4f,Exp2,independent_simultaneous,48011,FALSE,,,,,
2e061c10-94e5-4c2b-8ac6-66ffbfb5394c,Exp2,independent_simultaneous,21775,FALSE,,,,,
2e06e513-ef94-46e6-bc84-345d2f22add3,Exp2,independent_simultaneous,30250,FALSE,,,,,
2e1013a5-0782-4fd7-aa36-fc912d1c17ff,Exp2,independent_simultaneous,26198,FALSE,,,,,
2e59ab7c-2fe6-4445-9d37-da0d2fa96510,Exp2,independent_simultaneous,59788,FALSE,,,,,
2e5bdedd-6e7e-4d17-9184-802250dcaeb2,Exp2,independent_simultaneous,103516,TRUE,,,,,
2e6bd200-f0eb-4e8c-8e14-96550b599c51,Exp2,independent_simultaneous,137893,TRUE,,,,,
2e98f1d5-8059-4758-afa9-afb4d9bc3a95,Exp2,independent_simultaneous,108394,TRUE,,,,,
2ead448c-e7f6-49d2-8f97-273618261332,Exp2,independent_simultaneous,156104,TRUE,,,,,
2eb41987-0e23-45e0-8003-742c3eb4bef4,Exp2,independent_simultaneous,51166,FALSE,,,,,
2ee1d12c-c822-44d4-9a27-322d5fd93ec7,Exp2,independent_simultaneous,39777,FALSE,,,,,
2ee5162e-8da4-4895-8101-c34a663d2874,Exp2,independent_simultaneous,36108,FALSE,,,,,
2ef15b1a-f900-4e1b-b32e-e361d4ee67a1,Exp2,independent_simultaneous,189204,TRUE,,,,,
2ef56cf0-645e-4639-a029-e9779a51a452,Exp2,independent_simultaneous,157156,TRUE,,,,,
2ef6e4c8-076f-46db-b7c0-d6f16d1212fc,Exp2,independent_simultaneous,47868,FALSE,,,,,
2efe9511-4973-4778-a904-c9af1760bdf3,Exp2,independent_simultaneous,81349,TRUE,,,,,
2f370cb3-3a99-459a-9c04-adc7d206ea57,Exp2,independent_simultaneous,52614,FALSE,,,,,
2f4643a3-c15e-4189-8a30-72fbffcf4c13,Exp2,independent_simultaneous,59584,FALSE,,,,,
2f586db2-d635-485c-849b-8addbe0b0878,Exp2,independent_simultaneous,118679,TRUE,,,,,
2f6cb3d7-1b08-4f4d-ba77-406da3b7093a,Exp2,independent_simultaneous,85894,TRUE,,,,,
2f817c8c-82f1-4aec-a830-acc4f6884060,Exp2,independent_simultaneous,67963,TRUE,,,,,
2f823378-56aa-4005-8979-0f7683862505,Exp2,independent_simultaneous,63381,FALSE,,,,,
2f93456d-aa5a-4434-b3a3-f7701534772a,Exp2,independent_simultaneous,46165,FALSE,,,,,
2f98365d-9d0b-43c3-8f51-4a3b2b29d916,Exp2,independent_simultaneous,161033,TRUE,,,,,
2fa2ca8c-b5f1-4815-8d2e-1a93bd753ed5,Exp2,independent_simultaneous,34054,FALSE,,,,,
2fbc18d4-727d-4b6c-88dd-0b6ef33219c3,Exp2,independent_simultaneous,38987,FALSE,,,,,
2fcbbae0-5916-4159-93df-3314e682e78d,Exp2,independent_simultaneous,55799,FALSE,,,,,
2fcbd849-bcf7-418b-a011-53e6a1fc8c3a,Exp2,independent_simultaneous,119379,TRUE,,,,,
2fd18f53-9f87-4b4c-88e1-107cc5559ead,Exp2,independent_simultaneous,69445,TRUE,,,,,
2fd1de30-19e1-48e2-95fa-e4dda72598f8,Exp2,independent_simultaneous,96819,TRUE,,,,,
2fd97318-cb39-4503-9523-b07e9febdee3,Exp2,independent_simultaneous,93847,TRUE,,,,,
2fe31e8d-2510-4dbf-8736-90382a82fb84,Exp2,independent_simultaneous,265241,TRUE,,,,,
2ff01004-8e76-40cf-821e-61b896a29389,Exp2,independent_simultaneous,156579,TRUE,,,,,
30065721-64f7-4f23-b93a-01979f348b0b,Exp2,independent_simultaneous,45278,FALSE,,,,,
3027c257-b803-4db1-aeee-3548b8381bde,Exp2,independent_simultaneous,36745,FALSE,,,,,
3045cf56-5673-4ed0-bf4e-4ee92afe6e7c,Exp2,independent_simultaneous,37844,FALSE,,,,,
30631abb-7fda-4e95-9c85-0a98c6a5a2f1,Exp2,independent_simultaneous,36272,FALSE,,,,,
306c6ba8-ba96-4c27-8ff7-a358327ae4f2,Exp2,independent_simultaneous,84196,TRUE,,,,,
30757a50-d703-433a-adaa-9b32b7ebde77,Exp2,independent_simultaneous,168201,TRUE,,,,,
30ae2293-bb6c-48d9-85f7-4289850fe68e,Exp2,independent_simultaneous,83033,TRUE,,,,,
30b83cd8-fc84-4778-b0ba-8727290c1782,Exp2,independent_simultaneous,142672,TRUE,,,,,
30d7b2c5-15d2-4fdf-b89e-f6e137317ac9,Exp2,independent_simultaneous,72097,TRUE,,,,,
30dae436-fc01-4866-96ce-ce64fe3a334f,Exp2,independent_simultaneous,77689,TRUE,,,,,
30e5e2af-d564-42ba-add1-340070b6bc05,Exp2,independent_simultaneous,59273,FALSE,,,,,
