ExperimentId,ParticipantId,SexId,Age,EthnicityId,StartDate,EndDate,TrialNumber,"Approximately what percentage of the students in the high school you attended were ""South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan )"" / ""White""?","How many ""South Asian"" / ""White"") friends did you have in High School?","Approximately what percentage of the people in the neighborhood in which you grew up were ""South Asian"" / ""White""","In an average week's time, approximately how many ""South Asian"" / ""White"" people do you have conversations with?","In your area, how many ""South Asians"" / ""Whites"" do you know on a first name basis who also know you on a first name basis?","Of your nine closest friends, how many are ""South Asian"" / ""White""","How many times have you gone out with or dated a ""South Asian"" / ""White"") person?","Approximately what percentage of the people that you view / interact with on social media are ""South Asian"" / ""White""","Approximately what percentage of the people that you watch in TV programmes / movies are ""South Asian"" / ""White""","The crime video played smoothly (played all the way through, did not buffer etc.)",The sequence of faces was displayed clearly (loaded promptly etc.),"MyRace (""How would you describe YOUR OWN race / ethnicity?"")",ParticipantPerpetrator present (yes/no),Face picked,Confidence,Face1.jpeg,Face2.jpeg,Face3.jpeg,Face4.jpeg,Face5.jpeg,Face6.jpeg,AttentionCheck,Face (.jpeg) picked,Correct,SaidAbsentorPresent,TargetPresent,IDResponse,CrimeWatched,PerpRace,SubjectRace,OwnRace,LineupType,AttentionCheckCorrect,CorrectSubjectRace,Include
122,370babc2-2471-4258-84ed-fc93f6bb3cbb,F,18,south_asian,06/03/2018,06/03/2018,7,1,0,0,2,0,0,0,0,8,1,1,Asian Bangladeshi,yes,4,100,5,1,4,6,3,2,burglary,6,1,present,yes,perpetrator,burglary,south_asian,south_asian,ownRace,static,yes,yes,yes
122,370babc2-2471-4258-84ed-fc93f6bb3cbb,F,18,south_asian,06/03/2018,06/03/2018,8,1,0,0,2,0,0,0,0,8,1,1,Asian Bangladeshi,no,,50,1,2,3,6,4,5,car,absent,0,absent,yes,reject,car,south_asian,south_asian,ownRace,static,yes,yes,yes
237,d8a25617-c639-468d-8405-96666340e30e,F,19,south_asian,16/03/2018,16/03/2018,1,6,6,1,8,4,0,0,6,8,5,5,Asian Pakistani,yes,5,70,1,5,3,4,6,2,laptop,6,1,present,yes,perpetrator,laptop,south_asian,south_asian,ownRace,static,yes,yes,yes
237,d8a25617-c639-468d-8405-96666340e30e,F,19,south_asian,16/03/2018,16/03/2018,2,6,6,1,8,4,0,0,6,8,5,5,Asian Pakistani,no,,100,2,1,3,6,4,5,burglary,absent,1,absent,no,reject,burglary,south_asian,south_asian,ownRace,static,yes,yes,yes
237,d8a25617-c639-468d-8405-96666340e30e,F,19,south_asian,16/03/2018,16/03/2018,3,6,6,1,8,4,0,0,6,8,5,5,Asian Pakistani,yes,6,100,2,3,1,5,4,6,car,6,1,present,yes,perpetrator,car,south_asian,south_asian,ownRace,static,yes,yes,yes
237,d8a25617-c639-468d-8405-96666340e30e,F,19,south_asian,16/03/2018,16/03/2018,4,6,6,1,8,4,0,0,6,8,5,5,Asian Pakistani,yes,2,100,1,6,2,4,3,5,car,6,1,present,yes,perpetrator,car,caucasian,south_asian,otherRace,static,yes,yes,yes
237,d8a25617-c639-468d-8405-96666340e30e,F,19,south_asian,16/03/2018,16/03/2018,5,6,6,1,8,4,0,0,6,8,5,5,Asian Pakistani,no,,70,4,2,5,1,6,3,laptop,absent,0,absent,yes,reject,laptop,caucasian,south_asian,otherRace,static,yes,yes,yes
237,d8a25617-c639-468d-8405-96666340e30e,F,19,south_asian,16/03/2018,16/03/2018,6,6,6,1,8,4,0,0,6,8,5,5,Asian Pakistani,no,,70,4,3,5,6,2,1,drinkspiking,absent,1,absent,no,reject,drinkspiking,south_asian,south_asian,ownRace,static,yes,yes,yes
237,d8a25617-c639-468d-8405-96666340e30e,F,19,south_asian,16/03/2018,16/03/2018,7,6,6,1,8,4,0,0,6,8,5,5,Asian Pakistani,no,,80,6,3,4,1,5,2,drinkspiking,absent,1,absent,no,reject,drinkspiking,caucasian,south_asian,otherRace,static,yes,yes,yes
237,d8a25617-c639-468d-8405-96666340e30e,F,19,south_asian,16/03/2018,16/03/2018,8,6,6,1,8,4,0,0,6,8,5,5,Asian Pakistani,no,,80,5,6,3,4,1,2,burglary,absent,1,absent,no,reject,burglary,caucasian,south_asian,otherRace,static,yes,yes,yes
205,68d7b16f-d3da-4e39-8b34-2f1a7a98a67c,F,18,caucasian,13/03/2018,13/03/2018,1,1,2,1,1,2,0,0,0,0,5,5,White British,yes,3,60,1,5,4,3,6,2,burglary,4,0,present,no,foil,burglary,caucasian,caucasian,ownRace,static,yes,yes,yes
205,68d7b16f-d3da-4e39-8b34-2f1a7a98a67c,F,18,caucasian,13/03/2018,13/03/2018,2,1,2,1,1,2,0,0,0,0,5,5,White British,yes,1,80,6,5,2,4,1,3,laptop,6,1,present,yes,perpetrator,laptop,south_asian,caucasian,otherRace,static,yes,yes,yes
205,68d7b16f-d3da-4e39-8b34-2f1a7a98a67c,F,18,caucasian,13/03/2018,13/03/2018,3,1,2,1,1,2,0,0,0,0,5,5,White British,yes,4,50,3,2,4,5,6,1,car,5,0,present,no,foil,car,south_asian,caucasian,otherRace,static,yes,yes,yes
205,68d7b16f-d3da-4e39-8b34-2f1a7a98a67c,F,18,caucasian,13/03/2018,13/03/2018,4,1,2,1,1,2,0,0,0,0,5,5,White British,no,,40,3,1,2,4,6,5,drinkspiking,absent,0,absent,yes,reject,drinkspiking,south_asian,caucasian,otherRace,static,yes,yes,yes
205,68d7b16f-d3da-4e39-8b34-2f1a7a98a67c,F,18,caucasian,13/03/2018,13/03/2018,5,1,2,1,1,2,0,0,0,0,5,5,White British,no,,80,1,6,5,2,4,3,burglary,absent,1,absent,no,reject,burglary,south_asian,caucasian,otherRace,static,yes,yes,yes
205,68d7b16f-d3da-4e39-8b34-2f1a7a98a67c,F,18,caucasian,13/03/2018,13/03/2018,6,1,2,1,1,2,0,0,0,0,5,5,White British,yes,2,80,5,6,1,3,4,2,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,caucasian,caucasian,ownRace,static,yes,yes,yes
205,68d7b16f-d3da-4e39-8b34-2f1a7a98a67c,F,18,caucasian,13/03/2018,13/03/2018,7,1,2,1,1,2,0,0,0,0,5,5,White British,yes,2,60,3,6,5,2,4,1,laptop,6,1,present,yes,perpetrator,laptop,caucasian,caucasian,ownRace,static,yes,yes,yes
205,68d7b16f-d3da-4e39-8b34-2f1a7a98a67c,F,18,caucasian,13/03/2018,13/03/2018,8,1,2,1,1,2,0,0,0,0,5,5,White British,no,,90,3,1,5,4,6,2,car,absent,1,absent,no,reject,car,caucasian,caucasian,ownRace,static,yes,yes,yes
113,0e1f63f5-654d-42c6-aa28-78eede66619c,F,18,caucasian,05/03/2018,05/03/2018,1,4,2,0,7,0,0,0,0,0,1,1,White British,yes,3,30,5,2,4,3,6,1,drinkspiking,4,0,present,no,foil,drinkspiking,south_asian,caucasian,otherRace,interactive,yes,yes,yes
113,0e1f63f5-654d-42c6-aa28-78eede66619c,F,18,caucasian,05/03/2018,05/03/2018,2,4,2,0,7,0,0,0,0,0,1,1,White British,no,,100,3,6,4,5,1,2,drinkspiking,absent,1,absent,no,reject,drinkspiking,caucasian,caucasian,ownRace,interactive,yes,yes,yes
113,0e1f63f5-654d-42c6-aa28-78eede66619c,F,18,caucasian,05/03/2018,05/03/2018,3,4,2,0,7,0,0,0,0,0,1,1,White British,yes,6,90,2,1,3,6,4,5,burglary,5,0,present,yes,foil,burglary,caucasian,caucasian,ownRace,interactive,yes,yes,yes
113,0e1f63f5-654d-42c6-aa28-78eede66619c,F,18,caucasian,05/03/2018,05/03/2018,4,4,2,0,7,0,0,0,0,0,1,1,White British,no,,100,1,2,5,6,4,3,car,absent,1,absent,no,reject,car,caucasian,caucasian,ownRace,interactive,yes,yes,yes
113,0e1f63f5-654d-42c6-aa28-78eede66619c,F,18,caucasian,05/03/2018,05/03/2018,5,4,2,0,7,0,0,0,0,0,1,1,White British,no,,100,5,2,4,6,1,3,car,absent,1,absent,no,reject,car,south_asian,caucasian,otherRace,interactive,yes,yes,yes
113,0e1f63f5-654d-42c6-aa28-78eede66619c,F,18,caucasian,05/03/2018,05/03/2018,6,4,2,0,7,0,0,0,0,0,1,1,White British,yes,5,80,4,3,2,5,6,1,burglary,6,1,present,yes,perpetrator,burglary,south_asian,caucasian,otherRace,interactive,yes,yes,yes
113,0e1f63f5-654d-42c6-aa28-78eede66619c,F,18,caucasian,05/03/2018,05/03/2018,7,4,2,0,7,0,0,0,0,0,1,1,White British,yes,6,60,2,1,3,4,5,6,laptop,6,1,present,yes,perpetrator,laptop,caucasian,caucasian,ownRace,interactive,yes,yes,yes
113,0e1f63f5-654d-42c6-aa28-78eede66619c,F,18,caucasian,05/03/2018,05/03/2018,8,4,2,0,7,0,0,0,0,0,1,1,White British,yes,2,80,5,6,2,4,3,1,laptop,6,1,present,yes,perpetrator,laptop,south_asian,caucasian,otherRace,interactive,yes,yes,yes
197,5b736854-14f6-46ef-a1e0-1c0436fc0c0d,M,21,caucasian,12/03/2018,12/03/2018,1,3,1,0,0,0,1,0,1,3,4,4,White other,no,,70,3,1,2,6,4,5,laptop,absent,1,absent,no,reject,laptop,caucasian,caucasian,ownRace,static,yes,yes,yes
197,5b736854-14f6-46ef-a1e0-1c0436fc0c0d,M,21,caucasian,12/03/2018,12/03/2018,2,3,1,0,0,0,1,0,1,3,4,4,White other,no,,60,2,3,1,6,4,5,drinkspiking,absent,0,absent,yes,reject,drinkspiking,caucasian,caucasian,ownRace,static,yes,yes,yes
197,5b736854-14f6-46ef-a1e0-1c0436fc0c0d,M,21,caucasian,12/03/2018,12/03/2018,3,3,1,0,0,0,1,0,1,3,4,4,White other,yes,3,40,4,1,6,3,2,5,car,6,1,present,yes,perpetrator,car,south_asian,caucasian,otherRace,static,yes,yes,yes
197,5b736854-14f6-46ef-a1e0-1c0436fc0c0d,M,21,caucasian,12/03/2018,12/03/2018,4,3,1,0,0,0,1,0,1,3,4,4,White other,no,,90,4,3,6,1,5,2,burglary,absent,1,absent,no,reject,burglary,caucasian,caucasian,ownRace,static,yes,yes,yes
197,5b736854-14f6-46ef-a1e0-1c0436fc0c0d,M,21,caucasian,12/03/2018,12/03/2018,5,3,1,0,0,0,1,0,1,3,4,4,White other,yes,1,40,3,4,1,6,2,5,drinkspiking,3,0,present,yes,foil,drinkspiking,south_asian,caucasian,otherRace,static,yes,yes,yes
197,5b736854-14f6-46ef-a1e0-1c0436fc0c0d,M,21,caucasian,12/03/2018,12/03/2018,6,3,1,0,0,0,1,0,1,3,4,4,White other,no,,90,2,6,5,3,1,4,car,absent,0,absent,yes,reject,car,caucasian,caucasian,ownRace,static,yes,yes,yes
197,5b736854-14f6-46ef-a1e0-1c0436fc0c0d,M,21,caucasian,12/03/2018,12/03/2018,7,3,1,0,0,0,1,0,1,3,4,4,White other,no,,100,6,2,5,4,1,3,burglary,absent,1,absent,no,reject,burglary,south_asian,caucasian,otherRace,static,yes,yes,yes
197,5b736854-14f6-46ef-a1e0-1c0436fc0c0d,M,21,caucasian,12/03/2018,12/03/2018,8,3,1,0,0,0,1,0,1,3,4,4,White other,no,,100,5,4,3,2,1,6,laptop,absent,1,absent,no,reject,laptop,south_asian,caucasian,otherRace,static,yes,yes,yes
105,25cc6634-b7ba-4226-8364-9794a737d8b3,F,18,caucasian,05/03/2018,05/03/2018,1,0,1,0,1,1,1,0,0,0,5,5,White British,yes,6,60,4,3,1,6,5,2,drinkspiking,2,0,present,yes,foil,drinkspiking,caucasian,caucasian,ownRace,static,yes,yes,yes
105,25cc6634-b7ba-4226-8364-9794a737d8b3,F,18,caucasian,05/03/2018,05/03/2018,2,0,1,0,1,1,1,0,0,0,5,5,White British,no,,40,5,4,3,6,2,1,laptop,absent,0,absent,yes,reject,laptop,caucasian,caucasian,ownRace,static,yes,yes,yes
105,25cc6634-b7ba-4226-8364-9794a737d8b3,F,18,caucasian,05/03/2018,05/03/2018,3,0,1,0,1,1,1,0,0,0,5,5,White British,yes,3,80,5,1,2,6,3,4,burglary,2,0,present,no,foil,burglary,south_asian,caucasian,otherRace,static,yes,yes,yes
105,25cc6634-b7ba-4226-8364-9794a737d8b3,F,18,caucasian,05/03/2018,05/03/2018,4,0,1,0,1,1,1,0,0,0,5,5,White British,no,,60,4,3,5,1,2,6,car,absent,1,absent,no,reject,car,south_asian,caucasian,otherRace,static,yes,yes,yes
105,25cc6634-b7ba-4226-8364-9794a737d8b3,F,18,caucasian,05/03/2018,05/03/2018,5,0,1,0,1,1,1,0,0,0,5,5,White British,yes,6,40,3,2,1,5,4,6,car,6,0,present,no,foil,car,caucasian,caucasian,ownRace,static,yes,yes,yes
105,25cc6634-b7ba-4226-8364-9794a737d8b3,F,18,caucasian,05/03/2018,05/03/2018,6,0,1,0,1,1,1,0,0,0,5,5,White British,yes,5,0,3,2,5,4,1,6,burglary,1,0,present,no,foil,burglary,caucasian,caucasian,ownRace,static,yes,yes,yes
105,25cc6634-b7ba-4226-8364-9794a737d8b3,F,18,caucasian,05/03/2018,05/03/2018,7,0,1,0,1,1,1,0,0,0,5,5,White British,yes,2,30,4,3,2,5,1,6,drinkspiking,3,0,present,yes,foil,drinkspiking,south_asian,caucasian,otherRace,static,yes,yes,yes
105,25cc6634-b7ba-4226-8364-9794a737d8b3,F,18,caucasian,05/03/2018,05/03/2018,8,0,1,0,1,1,1,0,0,0,5,5,White British,no,,50,4,3,6,5,2,1,laptop,absent,0,absent,yes,reject,laptop,south_asian,caucasian,otherRace,static,yes,yes,yes
387,b130ae6f-de8b-4258-89ba-8f5941a8fc22,F,19,south_asian,04/10/2018,04/10/2018,1,8,9,8,8,7,7,0,7,6,5,5,Asian Pakistani,yes,5,40,5,6,3,4,2,1,burglary,2,0,present,no,foil,burglary,caucasian,south_asian,otherRace,interactive,yes,yes,yes
387,b130ae6f-de8b-4258-89ba-8f5941a8fc22,F,19,south_asian,04/10/2018,04/10/2018,2,8,9,8,8,7,7,0,7,6,5,5,Asian Pakistani,no,,0,2,1,4,6,3,5,car,absent,0,absent,yes,reject,car,south_asian,south_asian,ownRace,interactive,yes,yes,yes
387,b130ae6f-de8b-4258-89ba-8f5941a8fc22,F,19,south_asian,04/10/2018,04/10/2018,3,8,9,8,8,7,7,0,7,6,5,5,Asian Pakistani,yes,6,60,3,1,5,2,4,6,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,caucasian,south_asian,otherRace,interactive,yes,yes,yes
387,b130ae6f-de8b-4258-89ba-8f5941a8fc22,F,19,south_asian,04/10/2018,04/10/2018,4,8,9,8,8,7,7,0,7,6,5,5,Asian Pakistani,yes,6,70,5,3,4,1,2,6,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,south_asian,south_asian,ownRace,interactive,yes,yes,yes
387,b130ae6f-de8b-4258-89ba-8f5941a8fc22,F,19,south_asian,04/10/2018,04/10/2018,5,8,9,8,8,7,7,0,7,6,5,5,Asian Pakistani,no,,10,3,6,1,4,2,5,laptop,absent,1,absent,no,reject,laptop,caucasian,south_asian,otherRace,interactive,yes,yes,yes
387,b130ae6f-de8b-4258-89ba-8f5941a8fc22,F,19,south_asian,04/10/2018,04/10/2018,6,8,9,8,8,7,7,0,7,6,5,5,Asian Pakistani,yes,1,20,3,4,1,5,6,2,laptop,3,0,present,no,foil,laptop,south_asian,south_asian,ownRace,interactive,yes,yes,yes
387,b130ae6f-de8b-4258-89ba-8f5941a8fc22,F,19,south_asian,04/10/2018,04/10/2018,7,8,9,8,8,7,7,0,7,6,5,5,Asian Pakistani,no,,30,3,6,5,4,2,1,burglary,absent,1,absent,no,reject,burglary,south_asian,south_asian,ownRace,interactive,yes,yes,yes
387,b130ae6f-de8b-4258-89ba-8f5941a8fc22,F,19,south_asian,04/10/2018,04/10/2018,8,8,9,8,8,7,7,0,7,6,5,5,Asian Pakistani,yes,4,50,4,2,3,6,5,1,car,6,1,present,yes,perpetrator,car,caucasian,south_asian,otherRace,interactive,yes,yes,yes
221,8b2c27e6-81dc-4bc0-9a3c-1d5650c2e42f,F,19,caucasian,14/03/2018,14/03/2018,1,3,3,1,5,4,3,0,3,4,5,5,White British,yes,3,10,3,5,6,4,1,2,car,6,1,present,yes,perpetrator,car,caucasian,caucasian,ownRace,interactive,yes,yes,yes
221,8b2c27e6-81dc-4bc0-9a3c-1d5650c2e42f,F,19,caucasian,14/03/2018,14/03/2018,2,3,3,1,5,4,3,0,3,4,5,5,White British,yes,2,30,4,1,3,5,2,6,drinkspiking,1,0,present,no,foil,drinkspiking,caucasian,caucasian,ownRace,interactive,yes,yes,yes
221,8b2c27e6-81dc-4bc0-9a3c-1d5650c2e42f,F,19,caucasian,14/03/2018,14/03/2018,3,3,3,1,5,4,3,0,3,4,5,5,White British,no,,60,6,2,1,5,4,3,laptop,absent,1,absent,no,reject,laptop,south_asian,caucasian,otherRace,interactive,yes,yes,yes
221,8b2c27e6-81dc-4bc0-9a3c-1d5650c2e42f,F,19,caucasian,14/03/2018,14/03/2018,4,3,3,1,5,4,3,0,3,4,5,5,White British,yes,3,90,2,1,6,3,4,5,burglary,6,1,present,yes,perpetrator,burglary,south_asian,caucasian,otherRace,interactive,yes,yes,yes
221,8b2c27e6-81dc-4bc0-9a3c-1d5650c2e42f,F,19,caucasian,14/03/2018,14/03/2018,5,3,3,1,5,4,3,0,3,4,5,5,White British,yes,3,30,4,5,6,3,1,2,drinkspiking,6,0,present,no,foil,drinkspiking,south_asian,caucasian,otherRace,interactive,yes,yes,yes
221,8b2c27e6-81dc-4bc0-9a3c-1d5650c2e42f,F,19,caucasian,14/03/2018,14/03/2018,6,3,3,1,5,4,3,0,3,4,5,5,White British,yes,5,90,5,2,4,1,6,3,car,6,1,present,yes,perpetrator,car,south_asian,caucasian,otherRace,interactive,yes,yes,yes
221,8b2c27e6-81dc-4bc0-9a3c-1d5650c2e42f,F,19,caucasian,14/03/2018,14/03/2018,7,3,3,1,5,4,3,0,3,4,5,5,White British,no,,50,4,1,6,3,2,5,laptop,absent,1,absent,no,reject,laptop,caucasian,caucasian,ownRace,interactive,yes,yes,yes
221,8b2c27e6-81dc-4bc0-9a3c-1d5650c2e42f,F,19,caucasian,14/03/2018,14/03/2018,8,3,3,1,5,4,3,0,3,4,5,5,White British,yes,6,60,3,1,2,4,5,6,burglary,6,1,present,yes,perpetrator,burglary,caucasian,caucasian,ownRace,interactive,yes,yes,yes
130,a91aa0cd-2af0-4959-be65-a3187ea34d4c,F,18,caucasian,07/03/2018,07/03/2018,1,0,0,0,0,0,0,0,0,0,5,5,White British,no,,70,6,4,2,1,5,3,burglary,absent,0,absent,yes,reject,burglary,caucasian,caucasian,ownRace,static,yes,yes,yes
130,a91aa0cd-2af0-4959-be65-a3187ea34d4c,F,18,caucasian,07/03/2018,07/03/2018,2,0,0,0,0,0,0,0,0,0,5,5,White British,yes,2,80,1,6,4,5,2,3,car,6,1,present,yes,perpetrator,car,south_asian,caucasian,otherRace,static,yes,yes,yes
130,a91aa0cd-2af0-4959-be65-a3187ea34d4c,F,18,caucasian,07/03/2018,07/03/2018,3,0,0,0,0,0,0,0,0,0,5,5,White British,no,,40,4,3,1,2,5,6,drinkspiking,absent,1,absent,no,reject,drinkspiking,south_asian,caucasian,otherRace,static,yes,yes,yes
130,a91aa0cd-2af0-4959-be65-a3187ea34d4c,F,18,caucasian,07/03/2018,07/03/2018,4,0,0,0,0,0,0,0,0,0,5,5,White British,yes,4,40,1,2,3,6,4,5,car,6,1,present,yes,perpetrator,car,caucasian,caucasian,ownRace,static,yes,yes,yes
130,a91aa0cd-2af0-4959-be65-a3187ea34d4c,F,18,caucasian,07/03/2018,07/03/2018,5,0,0,0,0,0,0,0,0,0,5,5,White British,no,,60,5,4,2,3,6,1,drinkspiking,absent,1,absent,no,reject,drinkspiking,caucasian,caucasian,ownRace,static,yes,yes,yes
130,a91aa0cd-2af0-4959-be65-a3187ea34d4c,F,18,caucasian,07/03/2018,07/03/2018,6,0,0,0,0,0,0,0,0,0,5,5,White British,no,,100,1,3,2,5,6,4,laptop,absent,1,absent,no,reject,laptop,south_asian,caucasian,otherRace,static,yes,yes,yes
130,a91aa0cd-2af0-4959-be65-a3187ea34d4c,F,18,caucasian,07/03/2018,07/03/2018,7,0,0,0,0,0,0,0,0,0,5,5,White British,yes,5,60,2,5,4,3,6,1,burglary,6,1,present,yes,perpetrator,burglary,south_asian,caucasian,otherRace,static,yes,yes,yes
130,a91aa0cd-2af0-4959-be65-a3187ea34d4c,F,18,caucasian,07/03/2018,07/03/2018,8,0,0,0,0,0,0,0,0,0,5,5,White British,no,,70,2,3,4,5,1,6,laptop,absent,1,absent,no,reject,laptop,caucasian,caucasian,ownRace,static,yes,yes,yes
124,d422f7f9-d2cd-420a-b514-af97e5445ed3,F,19,caucasian,07/03/2018,07/03/2018,1,4,9,5,2,1,0,0,0,0,5,5,White other,yes,1,40,5,4,6,3,1,2,laptop,5,0,present,no,foil,laptop,caucasian,caucasian,ownRace,static,yes,yes,yes
124,d422f7f9-d2cd-420a-b514-af97e5445ed3,F,19,caucasian,07/03/2018,07/03/2018,2,4,9,5,2,1,0,0,0,0,5,5,White other,yes,3,70,2,1,6,5,4,3,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,caucasian,caucasian,ownRace,static,yes,yes,yes
124,d422f7f9-d2cd-420a-b514-af97e5445ed3,F,19,caucasian,07/03/2018,07/03/2018,3,4,9,5,2,1,0,0,0,0,5,5,White other,no,,60,3,2,4,5,6,1,laptop,absent,1,absent,no,reject,laptop,south_asian,caucasian,otherRace,static,yes,yes,yes
124,d422f7f9-d2cd-420a-b514-af97e5445ed3,F,19,caucasian,07/03/2018,07/03/2018,4,4,9,5,2,1,0,0,0,0,5,5,White other,yes,2,50,3,5,6,4,1,2,car,5,0,present,yes,foil,car,south_asian,caucasian,otherRace,static,yes,yes,yes
124,d422f7f9-d2cd-420a-b514-af97e5445ed3,F,19,caucasian,07/03/2018,07/03/2018,5,4,9,5,2,1,0,0,0,0,5,5,White other,no,,80,5,4,3,1,6,2,burglary,absent,1,absent,no,reject,burglary,south_asian,caucasian,otherRace,static,yes,yes,yes
124,d422f7f9-d2cd-420a-b514-af97e5445ed3,F,19,caucasian,07/03/2018,07/03/2018,6,4,9,5,2,1,0,0,0,0,5,5,White other,yes,5,70,1,2,3,5,6,4,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,south_asian,caucasian,otherRace,static,yes,yes,yes
124,d422f7f9-d2cd-420a-b514-af97e5445ed3,F,19,caucasian,07/03/2018,07/03/2018,7,4,9,5,2,1,0,0,0,0,5,5,White other,no,,90,5,6,2,1,4,3,burglary,absent,1,absent,no,reject,burglary,caucasian,caucasian,ownRace,static,yes,yes,yes
124,d422f7f9-d2cd-420a-b514-af97e5445ed3,F,19,caucasian,07/03/2018,07/03/2018,8,4,9,5,2,1,0,0,0,0,5,5,White other,yes,2,90,1,6,2,4,3,5,car,6,1,present,yes,perpetrator,car,caucasian,caucasian,ownRace,static,yes,yes,yes
230,9cf11544-120b-486f-bafc-028c6be35d52,F,19,south_asian,16/03/2018,16/03/2018,1,4,6,3,6,9,3,0,6,6,5,5,Asian Sri Lankan,yes,5,90,1,6,3,4,5,2,drinkspiking,5,0,present,no,foil,drinkspiking,caucasian,south_asian,otherRace,static,yes,yes,yes
230,9cf11544-120b-486f-bafc-028c6be35d52,F,19,south_asian,16/03/2018,16/03/2018,2,4,6,3,6,9,3,0,6,6,5,5,Asian Sri Lankan,yes,4,20,2,3,1,6,4,5,laptop,6,1,present,yes,perpetrator,laptop,caucasian,south_asian,otherRace,static,yes,yes,yes
230,9cf11544-120b-486f-bafc-028c6be35d52,F,19,south_asian,16/03/2018,16/03/2018,3,4,6,3,6,9,3,0,6,6,5,5,Asian Sri Lankan,no,,80,5,2,4,3,6,1,burglary,absent,1,absent,no,reject,burglary,south_asian,south_asian,ownRace,static,yes,yes,yes
230,9cf11544-120b-486f-bafc-028c6be35d52,F,19,south_asian,16/03/2018,16/03/2018,4,4,6,3,6,9,3,0,6,6,5,5,Asian Sri Lankan,yes,6,10,4,3,5,6,1,2,car,2,0,present,yes,foil,car,south_asian,south_asian,ownRace,static,yes,yes,yes
230,9cf11544-120b-486f-bafc-028c6be35d52,F,19,south_asian,16/03/2018,16/03/2018,5,4,6,3,6,9,3,0,6,6,5,5,Asian Sri Lankan,yes,3,40,1,2,6,5,3,4,car,6,1,present,yes,perpetrator,car,caucasian,south_asian,otherRace,static,yes,yes,yes
230,9cf11544-120b-486f-bafc-028c6be35d52,F,19,south_asian,16/03/2018,16/03/2018,6,4,6,3,6,9,3,0,6,6,5,5,Asian Sri Lankan,yes,3,70,4,5,6,1,2,3,laptop,6,1,present,yes,perpetrator,laptop,south_asian,south_asian,ownRace,static,yes,yes,yes
230,9cf11544-120b-486f-bafc-028c6be35d52,F,19,south_asian,16/03/2018,16/03/2018,7,4,6,3,6,9,3,0,6,6,5,5,Asian Sri Lankan,yes,3,70,1,2,4,3,6,5,drinkspiking,4,0,present,no,foil,drinkspiking,south_asian,south_asian,ownRace,static,yes,yes,yes
230,9cf11544-120b-486f-bafc-028c6be35d52,F,19,south_asian,16/03/2018,16/03/2018,8,4,6,3,6,9,3,0,6,6,5,5,Asian Sri Lankan,yes,3,20,1,4,2,5,3,6,burglary,2,0,present,no,foil,burglary,caucasian,south_asian,otherRace,static,yes,yes,yes
196,f9394e95-9e7e-46fb-a481-8f02441ac5a3,F,20,caucasian,12/03/2018,12/03/2018,1,1,1,6,2,0,0,1,0,3,5,5,White Irish,no,,80,4,5,6,3,2,1,car,absent,1,absent,no,reject,car,south_asian,caucasian,otherRace,interactive,yes,yes,yes
196,f9394e95-9e7e-46fb-a481-8f02441ac5a3,F,20,caucasian,12/03/2018,12/03/2018,2,1,1,6,2,0,0,1,0,3,5,5,White Irish,yes,2,50,1,4,6,5,3,2,burglary,4,0,present,yes,foil,burglary,caucasian,caucasian,ownRace,interactive,yes,yes,yes
196,f9394e95-9e7e-46fb-a481-8f02441ac5a3,F,20,caucasian,12/03/2018,12/03/2018,3,1,1,6,2,0,0,1,0,3,5,5,White Irish,yes,2,90,1,6,3,5,4,2,burglary,6,1,present,yes,perpetrator,burglary,south_asian,caucasian,otherRace,interactive,yes,yes,yes
196,f9394e95-9e7e-46fb-a481-8f02441ac5a3,F,20,caucasian,12/03/2018,12/03/2018,4,1,1,6,2,0,0,1,0,3,5,5,White Irish,yes,6,60,5,3,2,1,4,6,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,caucasian,caucasian,ownRace,interactive,yes,yes,yes
196,f9394e95-9e7e-46fb-a481-8f02441ac5a3,F,20,caucasian,12/03/2018,12/03/2018,5,1,1,6,2,0,0,1,0,3,5,5,White Irish,yes,5,40,2,4,3,6,1,5,laptop,1,0,present,no,foil,laptop,south_asian,caucasian,otherRace,interactive,yes,yes,yes
196,f9394e95-9e7e-46fb-a481-8f02441ac5a3,F,20,caucasian,12/03/2018,12/03/2018,6,1,1,6,2,0,0,1,0,3,5,5,White Irish,yes,1,100,6,1,2,4,3,5,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,south_asian,caucasian,otherRace,interactive,yes,yes,yes
196,f9394e95-9e7e-46fb-a481-8f02441ac5a3,F,20,caucasian,12/03/2018,12/03/2018,7,1,1,6,2,0,0,1,0,3,5,5,White Irish,no,,100,3,6,1,5,4,2,car,absent,1,absent,no,reject,car,caucasian,caucasian,ownRace,interactive,yes,yes,yes
196,f9394e95-9e7e-46fb-a481-8f02441ac5a3,F,20,caucasian,12/03/2018,12/03/2018,8,1,1,6,2,0,0,1,0,3,5,5,White Irish,no,,100,6,1,2,3,4,5,laptop,absent,1,absent,no,reject,laptop,caucasian,caucasian,ownRace,interactive,yes,yes,yes
