ParticipantId,Gender,Age,Race / ethnicity,ParticipantPerpetrator present (yes/no),Face picked,Confidence,My Race,Start Date,Finish Date,"Approximately what percentage of the students in the high school you attended were ""South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan )"" / ""White""?","How many ""South Asian"" / ""White"") friends did you have in High School?","Approximately what percentage of the people in the neighborhood in which you grew up were ""South Asian"" / ""White""","In an average week's time, approximately how many ""South Asian"" / ""White"" people do you have conversations with?","In your area, how many ""South Asians"" / ""Whites"" do you know on a first name basis who also know you on a first name basis?","Of your nine closest friends, how many are ""South Asian"" / ""White""","How many times have you gone out with or dated a ""South Asian"" / ""White"") person?","Approximately what percentage of the people that you view / interact with on social media are ""South Asian"" / ""White""","Approximately what percentage of the people that you watch in TV programmes / movies are ""South Asian"" / ""White""",ContactSum,"The crime video played smoothly (played all the way through, did not buffer etc.)",The sequence of faces was displayed clearly (loaded promptly etc.),AttentionCheck,Face1.jpeg,Face2.jpeg,Face3.jpeg,Face4.jpeg,Face5.jpeg,Face6.jpeg,Face(.jpeg)picked,Correct,SaidAbsentorPresent,IDResponse,CrimeWatched,TargetPresent,PerpRace,SubjectRace,OwnRace,LineupType,CorrectSubjectRace,AttentionCheckCorrect,PlayedSmoothly,FirstComplete,IncludeFinalSample,Recruited from?
bde2cb83-9d72-4f1e-a8ea-ab2cac8f64d7,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,70,Asian Indian,16/07/2018,16/07/2018,0,0,0,2,0,0,0,1,4,7,4,4,money,1,4,2,6,3,5,1,0,present,foil,money,yes,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
601c6676-6452-4989-ae07-eedb5b8d42a0,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,60,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,2,0,0,0,1,3,3,4,money,3,5,2,4,6,1,3,0,present,foil,money,yes,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
3fa8a75c-3236-4541-a1e5-cac94001f5e5,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,3,80,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,1,3,4,5,5,mugging,5,4,2,6,3,1,2,0,present,foil,mugging,no,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
47d17007-1193-41a5-a7cb-385d9063334a,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,90,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,8,8,5,5,mugging,2,1,4,6,3,5,absent,1,absent,reject,mugging,no,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
f28174bb-6262-4cc4-b05f-d54e5134edc0,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,60,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,7,7,2,4,mugging,1,4,5,2,3,6,1,0,present,foil,mugging,yes,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
fca51efa-a3bc-4f7d-9d02-511be511899b,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,6,60,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,0,0,5,5,car,3,1,6,5,4,2,2,0,present,foil,car,no,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
5dffe2a8-45b0-41e0-a8c8-4dcaaa1e2ab5,Female,21,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,50,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,0,0,4,4,mugging,5,1,2,6,4,3,absent,0,absent,reject,mugging,yes,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
b7f1823a-6008-4c95-aa03-7a0f9e8aee31,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,6,60,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,0,0,4,4,car,4,1,5,3,6,2,2,0,present,foil,car,yes,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
549c0beb-a58c-48e1-88ac-7a4e15b313f6,Female,24,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,100,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,8,8,4,5,money,1,6,5,4,2,3,absent,1,absent,reject,money,no,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
59f76f0c-243f-4822-8d8f-2b91e8fd95f8,Female,30,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,70,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,0,0,4,4,car,3,5,4,6,1,2,6,1,present,perpetrator,car,yes,south_asian,south_asian,ownRace,independent_simultaneous,yes,yes,yes,,yes,CIND
4199fc19-bf81-40ad-8658-e89564434946,Male,27,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,50,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,2,2,5,5,car,2,5,3,1,4,6,2,0,present,foil,car,no,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
d19dc380-fd90-4f7e-8ca7-89bebd4ff8d1,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,2,50,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,5,5,4,4,car,3,2,5,6,4,1,2,0,present,foil,car,yes,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
1f64d3be-b493-4af9-8795-f3d599412136,Female,23,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,2,40,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,0,0,5,4,money,4,3,5,6,2,1,3,0,present,foil,money,yes,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
8c68c009-788d-47b6-b0a8-f7c6c681ee76,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,80,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,2,2,4,3,mugging,5,6,3,2,4,1,absent,1,absent,reject,mugging,no,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
5536ecc8-858b-4b6a-ab50-932f1377810e,Male,30,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,80,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,2,0,0,0,1,3,5,5,mugging,2,1,5,6,4,3,6,1,present,perpetrator,mugging,yes,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
8846fa9e-e1ed-4b77-bba4-30108d9a494a,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,5,40,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,8,8,5,5,money,4,3,2,1,6,5,6,0,present,foil,money,no,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
6e15fd83-7db2-4e77-8365-3d80423f5247,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,90,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,3,3,4,5,money,2,5,1,3,4,6,2,0,present,foil,money,yes,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
46c72455-a61e-4c87-ac15-fa3d16d6573c,Female,21,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,2,80,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,0,0,4,2,money,5,2,6,4,1,3,2,0,present,foil,money,no,south_asian,south_asian,ownRace,independent_simultaneous,yes,yes,yes,,yes,CIND
f1a75daa-2c95-4519-8c1f-bf2c1daf47f6,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,50,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,8,8,4,4,mugging,4,5,2,3,1,6,4,0,present,foil,mugging,no,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
6c204c26-274c-4c06-9d58-c1c46a0b8761,Female,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,80,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,0,0,5,5,car,5,3,4,6,1,2,6,1,present,perpetrator,car,yes,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
0b88d8b8-6e35-439a-882a-5d7863e56e9a,Female,21,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,6,50,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,3,3,5,5,mugging,1,3,6,4,5,2,2,0,present,foil,mugging,yes,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
14827839-41f0-40a5-8cbc-8f7cf41dc75e,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,100,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,1,0,1,5,5,car,1,3,6,5,4,2,1,0,present,foil,car,no,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
82cecad0-515e-4c8d-b3b5-79d70777a6cf,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,3,50,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,1,1,5,5,car,2,5,6,4,1,3,6,1,present,perpetrator,car,yes,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
770d3785-a498-4c6b-aac6-d16a594cf276,Male,23,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,70,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,2,1,3,5,5,money,5,2,1,3,6,4,5,0,present,foil,money,no,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
165220db-b19b-499f-ad0e-b0edf64f0e60,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,100,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,1,1,4,4,money,3,4,5,6,1,2,3,0,present,foil,money,no,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
ffbb3b40-709f-420d-97a5-e6f59c314044,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,100,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,1,1,4,4,money,3,1,5,4,6,2,3,0,present,foil,money,yes,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
df1fe15c-27aa-4435-8de3-682bf77a18d2,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,3,100,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,2,2,4,4,money,3,1,6,4,5,2,6,1,present,perpetrator,money,yes,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
1a0593b9-7b8d-4844-85e1-64cc8ab1097b,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,100,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,0,0,4,4,mugging,2,3,5,6,1,4,2,0,present,foil,mugging,no,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
15d980c6-3c47-4708-9cd4-99908e8363df,Female,21,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,100,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,2,2,3,4,mugging,6,3,5,1,2,4,1,0,present,foil,mugging,yes,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
d69c2bc8-e5ed-4563-9b11-933a4bcafa2f,Female,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,100,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,0,0,3,4,mugging,1,3,5,2,6,4,1,0,present,foil,mugging,no,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
41117e65-e498-4d96-82eb-187108d49e99,Female,19,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,100,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,1,1,4,4,mugging,3,1,2,5,6,4,5,0,present,foil,mugging,yes,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
f3b2ad4d-0578-4538-b0cd-938a1f49f197,Female,18,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,90,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,1,1,4,4,car,6,4,3,1,5,2,1,0,present,foil,car,no,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
4f0253e3-7394-4487-929b-fe29d540aec7,Female,19,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,100,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,0,0,4,4,car,5,3,1,6,4,2,6,1,present,perpetrator,car,yes,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
1133f3fd-fff7-4df0-9ae4-faf11fad3d14,Male,33,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,90,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,1,1,4,4,money,3,6,1,2,4,5,3,0,present,foil,money,no,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
fd89103a-dce6-440f-b13e-0e202086ffc7,Male,29,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,2,100,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,0,0,4,4,car,4,5,1,2,3,6,5,0,present,foil,car,yes,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
b7c7f06f-1ae8-4611-8d82-46f4309e00d5,Female,36,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,2,70,Asian Indian,16/07/2018,16/07/2018,0,0,0,0,0,0,0,0,0,0,3,4,mugging,4,3,2,5,6,1,3,0,present,foil,mugging,no,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
f473e1a2-6c37-49bb-9446-4edf2a1dd9d0,Male,33,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,80,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,0,0,0,5,5,mugging,3,5,2,1,4,6,3,0,present,foil,mugging,no,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
90f36998-d62f-49fe-9254-9afcbaeb261d,Male,34,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,100,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,0,0,0,5,4,mugging,4,5,3,6,1,2,absent,0,absent,reject,mugging,yes,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
b6855495-368a-4345-97e6-628fbb010aca,Female,21,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,40,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,0,0,0,2,4,car,4,5,2,1,3,6,4,0,present,foil,car,no,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
277afc97-bbf6-430d-84d0-2e270dcb9560,Female,29,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,3,40,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,0,0,0,3,3,car,3,5,2,6,1,4,2,0,present,foil,car,yes,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
30f5a4be-7e2b-49d0-a775-f708d2f02850,Male,27,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,2,70,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,1,8,4,13,5,5,money,6,5,4,2,3,1,5,0,present,foil,money,no,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
905903df-1934-432e-b729-7a3a2add2151,Male,23,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,50,Asian Indian,17/07/2018,17/07/2018,,,,,,,,,,0,,,,4,3,6,5,2,1,4,0,present,foil,money,yes,south_asian,south_asian,ownRace,sequential,yes,no,yes,,no,CIND
532fdb41-792f-4707-bbdc-e37969f18eae,Male,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,100,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,3,5,8,4,4,mugging,6,4,5,2,3,1,6,1,present,perpetrator,mugging,yes,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
44039f2d-8c49-4be5-ac23-a1c080416c18,Male,23,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,90,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,0,0,0,2,5,mugging,5,6,1,4,2,3,5,0,present,foil,mugging,no,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
f8261454-73ae-4aba-bb54-42c8be2ab101,Male,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,2,60,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,0,1,1,4,4,mugging,4,2,3,5,1,6,2,0,present,foil,mugging,yes,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
5997e562-a340-47e0-88d9-7ee47e4645e0,Male,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,80,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,0,3,3,4,5,car,4,3,2,6,5,1,6,0,present,foil,car,no,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
34893fdd-dfa9-48df-8509-bae10dc0def3,Female,29,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,80,Asian Indian,17/07/2018,17/07/2018,0,0,0,2,2,0,0,0,1,5,2,4,car,5,3,1,6,2,4,5,0,present,foil,car,yes,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
9285e61c-c098-4625-a453-526f86833bb2,Female,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",no,,80,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,1,0,0,1,5,7,5,5,money,2,4,3,5,1,6,absent,1,absent,reject,money,no,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
d48160a7-31df-46d7-90c1-e424802411f5,Female,21,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,50,Asian Indian,17/07/2018,17/07/2018,,,,,,,,,,0,,,,5,4,1,6,3,2,6,1,present,perpetrator,car,yes,south_asian,south_asian,ownRace,sequential,yes,no,yes,,no,CIND
03929a13-f5ce-4319-9323-0c5a33389508,Female,21,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,90,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,0,0,0,4,2,money,2,4,6,5,3,1,2,0,present,foil,money,no,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
55cd850b-65e1-493d-bf9b-8899dc6c3c03,Female,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,50,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,2,1,3,5,5,money,5,3,2,6,1,4,6,1,present,perpetrator,money,yes,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
baa13fca-091a-47f9-8dbc-6ab509457710,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,3,70,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,0,0,0,3,3,money,5,3,6,4,2,1,6,1,present,perpetrator,money,yes,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
8cc0b3f8-4ab3-4f1b-b70b-06a7abfc4b14,Female,21,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,50,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,0,4,4,4,5,mugging,2,5,3,1,4,6,1,0,present,foil,mugging,yes,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
69a2ee31-f0b4-433e-8d40-4c0f400da3e0,Female,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,50,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,0,4,4,4,5,mugging,1,3,5,2,4,6,2,0,present,foil,mugging,no,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
aad64f0b-3ffd-4314-a471-334877a099f2,Female,23,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,100,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,5,5,10,5,4,car,1,3,6,2,4,5,1,0,present,foil,car,no,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
1fe27d7b-29df-40a4-88aa-c1cf0c09450d,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,50,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,0,2,2,4,4,car,1,2,5,6,4,3,6,1,present,perpetrator,car,yes,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
1d5efd47-d4af-4d28-8790-d1650fbf5db2,Female,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,6,100,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,0,2,2,4,4,money,1,3,2,6,5,4,4,0,present,foil,money,no,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
6e61d017-a57d-42d4-a525-c7fb844754d8,Female,25,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,6,50,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,0,1,1,5,5,mugging,2,5,3,4,1,6,6,1,present,perpetrator,mugging,yes,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
5bad2143-033c-4dac-be38-473c6d8c1e8f,Female,21,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,3,80,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,0,0,0,5,5,money,1,4,6,3,5,2,6,1,present,perpetrator,money,yes,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
84f9f736-04cd-4a3f-a7a2-e8ff27dce5ab,Female,23,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,90,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,0,0,0,4,4,car,2,3,5,6,1,4,2,0,present,foil,car,no,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
0426e45a-0206-4684-b3a3-d424a674347c,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,90,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,0,9,9,5,5,mugging,1,6,3,2,5,4,1,0,present,foil,mugging,yes,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
aa259e4a-ebf5-4ea6-bd9f-5b5e1e0d5325,Female,21,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,3,40,Asian Indian,17/07/2018,17/07/2018,0,0,0,1,0,0,0,2,1,4,5,5,mugging,6,3,1,4,2,5,1,0,present,foil,mugging,no,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
983a938d-f5ec-4786-b130-8808ece41b6d,Male,23,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,60,Asian Indian,17/07/2018,17/07/2018,0,0,0,4,0,0,0,6,9,19,4,4,car,6,3,1,5,4,2,6,1,present,perpetrator,car,yes,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
81d1588f-73bc-48d8-820e-bda41270c060,Male,23,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,90,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,0,2,2,4,4,car,6,1,5,4,2,3,6,0,present,foil,car,no,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
3dd06b07-19de-484d-b91f-f0035971bb4c,Male,25,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,70,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,1,3,4,5,5,car,6,4,1,2,3,5,6,1,present,perpetrator,car,yes,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
3ee71844-91b3-4392-a3df-3ddad2ea75ab,Male,23,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,2,90,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,4,7,11,4,4,money,4,3,5,1,2,6,3,0,present,foil,money,no,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
92151d5a-c0df-405a-8dd8-95706cd0356d,Female,32,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,2,70,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,0,0,0,5,4,money,5,3,2,1,6,4,3,0,present,foil,money,no,south_asian,south_asian,ownRace,sequential,yes,yes,yes,,yes,CIND
4ff9ce7d-a92d-45df-8a94-b551c3119269,Male,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,3,50,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,2,6,8,4,4,money,4,2,1,5,6,3,1,0,present,foil,money,yes,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
695f1a7e-54a4-4966-8a24-023c0b13d656,Female,22,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,4,50,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,0,1,1,3,4,mugging,5,1,3,4,6,2,4,0,present,foil,mugging,no,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
6943aee8-cb49-4f3c-af65-d2f7df5c3529,Female,20,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,1,50,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,0,0,0,2,5,car,1,3,5,2,4,6,1,0,present,foil,car,no,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
9e6514bf-e8a4-46bd-b2fa-773aedfe9c74,Female,21,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",yes,2,100,Asian Indian,17/07/2018,17/07/2018,0,0,0,0,0,0,0,0,8,8,5,4,car,5,6,3,2,4,1,6,1,present,perpetrator,car,yes,caucasian,south_asian,otherRace,sequential,yes,yes,yes,,yes,CIND
